Timestamp,Orbit Mean Density (kg/m^3)
2016-04-20 00:00:00,2.6946252947461125e-13
2016-04-20 00:10:00,2.727789343651612e-13
2016-04-20 00:20:00,2.745232889656342e-13
2016-04-20 00:30:00,2.73865365526931e-13
2016-04-20 00:40:00,2.70965224735834e-13
2016-04-20 00:50:00,2.715052466712064e-13
2016-04-20 01:00:00,2.746448023090446e-13
2016-04-20 01:10:00,2.7735781820127304e-13
2016-04-20 01:20:00,2.82433175670772e-13
2016-04-20 01:30:00,2.8910072680680537e-13
2016-04-20 01:40:00,2.9546246801946764e-13
2016-04-20 01:50:00,3.008363626777295e-13
2016-04-20 02:00:00,3.009568364242362e-13
2016-04-20 02:10:00,2.959255954030492e-13
2016-04-20 02:20:00,2.977134491613488e-13
2016-04-20 02:30:00,3.0420201028723593e-13
2016-04-20 02:40:00,3.0698781345771625e-13
2016-04-20 02:50:00,3.042695464437839e-13
2016-04-20 03:00:00,2.987757950962398e-13
2016-04-20 03:10:00,2.980085514237076e-13
2016-04-20 03:20:00,3.016870980342612e-13
2016-04-20 03:30:00,2.993130390356885e-13
2016-04-20 03:40:00,3.021207059453701e-13
2016-04-20 03:50:00,3.0996516206487975e-13
2016-04-20 04:00:00,3.112091992109573e-13
2016-04-20 04:10:00,3.068254262622354e-13
2016-04-20 04:20:00,3.025943997279649e-13
2016-04-20 04:30:00,3.040101185449782e-13
2016-04-20 04:40:00,3.044208812346195e-13
2016-04-20 04:50:00,3.013003777157268e-13
2016-04-20 05:00:00,3.0108289907387873e-13
2016-04-20 05:10:00,3.0618944249372814e-13
2016-04-20 05:20:00,3.0618775112580785e-13
2016-04-20 05:30:00,3.048148657738374e-13
2016-04-20 05:40:00,3.0263599467503e-13
2016-04-20 05:50:00,3.0537355080889153e-13
2016-04-20 06:00:00,3.0731742097588933e-13
2016-04-20 06:10:00,3.103540319756707e-13
2016-04-20 06:20:00,3.1270767880586497e-13
2016-04-20 06:30:00,3.1158664826377654e-13
2016-04-20 06:40:00,3.07511570932558e-13
2016-04-20 06:50:00,3.0888373112552333e-13
2016-04-20 07:00:00,3.119106512767676e-13
2016-04-20 07:10:00,3.15030698800424e-13
2016-04-20 07:20:00,3.173813440609808e-13
2016-04-20 07:30:00,3.1356070425616417e-13
2016-04-20 07:40:00,3.0767723553522373e-13
2016-04-20 07:50:00,3.033665200919311e-13
2016-04-20 08:00:00,3.0510925300811684e-13
2016-04-20 08:10:00,3.072935408902466e-13
2016-04-20 08:20:00,3.096407306866739e-13
2016-04-20 08:30:00,3.1179496009820593e-13
2016-04-20 08:40:00,3.155747202045367e-13
2016-04-20 08:50:00,3.1912092459900353e-13
2016-04-20 09:00:00,3.234412825864552e-13
2016-04-20 09:10:00,3.314613175890444e-13
2016-04-20 09:20:00,3.3668567907929605e-13
2016-04-20 09:30:00,3.3548271217432374e-13
2016-04-20 09:40:00,3.4052838785036e-13
2016-04-20 09:50:00,3.4645498967983933e-13
2016-04-20 10:00:00,3.4827281305139453e-13
2016-04-20 10:10:00,3.5006674895775484e-13
2016-04-20 10:20:00,3.492320953798405e-13
2016-04-20 10:30:00,3.4683218744581866e-13
2016-04-20 10:40:00,3.382416716201758e-13
2016-04-20 10:50:00,3.288598897181612e-13
2016-04-20 11:00:00,3.24641161893374e-13
2016-04-20 11:10:00,3.208558114190528e-13
2016-04-20 11:20:00,3.20808944777985e-13
2016-04-20 11:30:00,3.235449451092575e-13
2016-04-20 11:40:00,3.2173532964171894e-13
2016-04-20 11:50:00,3.18328222664862e-13
2016-04-20 12:00:00,3.157116496984464e-13
2016-04-20 12:10:00,3.186041088512492e-13
2016-04-20 12:20:00,3.236930846339279e-13
