Timestamp,Orbit Mean Density (kg/m^3)
2014-06-18 00:00:00,4.883503027963649e-13
2014-06-18 00:10:00,4.897732546999648e-13
2014-06-18 00:20:00,4.9273443957438e-13
2014-06-18 00:30:00,4.97412727894889e-13
2014-06-18 00:40:00,5.023963069764545e-13
2014-06-18 00:50:00,5.052149132135196e-13
2014-06-18 01:00:00,5.067880253546118e-13
2014-06-18 01:10:00,5.066738027854853e-13
2014-06-18 01:20:00,5.03451867001617e-13
2014-06-18 01:30:00,4.981041358494421e-13
2014-06-18 01:40:00,4.947705688608236e-13
2014-06-18 01:50:00,4.919785068800288e-13
2014-06-18 02:00:00,4.901312198492392e-13
2014-06-18 02:10:00,4.901681015026025e-13
2014-06-18 02:20:00,4.920202704463888e-13
2014-06-18 02:30:00,4.960443435050741e-13
2014-06-18 02:40:00,4.983332024993771e-13
2014-06-18 02:50:00,4.954439232441043e-13
2014-06-18 03:00:00,4.908769539293564e-13
2014-06-18 03:10:00,4.877407670503945e-13
2014-06-18 03:20:00,4.878274859376102e-13
2014-06-18 03:30:00,4.912965343553147e-13
2014-06-18 03:40:00,4.931319209214101e-13
2014-06-18 03:50:00,4.905838861483102e-13
2014-06-18 04:00:00,4.885587370260663e-13
2014-06-18 04:10:00,4.894717518324198e-13
2014-06-18 04:20:00,4.881395427343687e-13
2014-06-18 04:30:00,4.915471239383235e-13
2014-06-18 04:40:00,4.972095048828204e-13
2014-06-18 04:50:00,5.005852494893905e-13
2014-06-18 05:00:00,5.017846564602732e-13
2014-06-18 05:10:00,5.017343367830401e-13
2014-06-18 05:20:00,5.047052444947337e-13
2014-06-18 05:30:00,5.106132373568258e-13
2014-06-18 05:40:00,5.152772240736802e-13
2014-06-18 05:50:00,5.212682635758181e-13
2014-06-18 06:00:00,5.234715041308706e-13
2014-06-18 06:10:00,5.219886969964387e-13
2014-06-18 06:20:00,5.21568649123252e-13
2014-06-18 06:30:00,5.228471197934987e-13
2014-06-18 06:40:00,5.266435681665501e-13
2014-06-18 06:50:00,5.307248070013649e-13
2014-06-18 07:00:00,5.332682079896712e-13
2014-06-18 07:10:00,5.35338747430294e-13
2014-06-18 07:20:00,5.373951702450765e-13
2014-06-18 07:30:00,5.374552530697485e-13
2014-06-18 07:40:00,5.339653723836537e-13
2014-06-18 07:50:00,5.293034074715134e-13
2014-06-18 08:00:00,5.266641310264994e-13
2014-06-18 08:10:00,5.255203590862186e-13
2014-06-18 08:20:00,5.239504709793395e-13
2014-06-18 08:30:00,5.225974682211629e-13
2014-06-18 08:40:00,5.20458758222071e-13
2014-06-18 08:50:00,5.156753718537292e-13
2014-06-18 09:00:00,5.108025782026558e-13
2014-06-18 09:10:00,5.106678996562401e-13
2014-06-18 09:20:00,5.153884214746091e-13
2014-06-18 09:30:00,5.170536479239754e-13
2014-06-18 09:40:00,5.131733894792653e-13
2014-06-18 09:50:00,5.078019427637917e-13
2014-06-18 10:00:00,5.037262462909199e-13
