Timestamp,Orbit Mean Density (kg/m^3)
2017-08-25 00:00:00,2.345189214087665e-13
2017-08-25 00:10:00,2.339798675511868e-13
2017-08-25 00:20:00,2.3386932683926205e-13
2017-08-25 00:30:00,2.303992795017597e-13
2017-08-25 00:40:00,2.254814130875745e-13
2017-08-25 00:50:00,2.2085164847527882e-13
2017-08-25 01:00:00,2.1940293481429554e-13
2017-08-25 01:10:00,2.2529499892958762e-13
2017-08-25 01:20:00,2.29132390985751e-13
2017-08-25 01:30:00,2.2993455764946733e-13
2017-08-25 01:40:00,2.292223247397071e-13
2017-08-25 01:50:00,2.264027123922318e-13
2017-08-25 02:00:00,2.24882076070069e-13
2017-08-25 02:10:00,2.2367474406966651e-13
2017-08-25 02:20:00,2.225020781236745e-13
2017-08-25 02:30:00,2.212638444624688e-13
2017-08-25 02:40:00,2.1925041071518722e-13
2017-08-25 02:50:00,2.2133536340701085e-13
2017-08-25 03:00:00,2.2465464696829442e-13
2017-08-25 03:10:00,2.2657346414029682e-13
2017-08-25 03:20:00,2.283097061219193e-13
2017-08-25 03:30:00,2.2567623969870794e-13
2017-08-25 03:40:00,2.2232570694424825e-13
2017-08-25 03:50:00,2.2073352560715082e-13
2017-08-25 04:00:00,2.1609595924730932e-13
2017-08-25 04:10:00,2.1191236295181901e-13
2017-08-25 04:20:00,2.111066158828076e-13
2017-08-25 04:30:00,2.1075313094799817e-13
2017-08-25 04:40:00,2.0748970182041454e-13
2017-08-25 04:50:00,2.013876597236536e-13
2017-08-25 05:00:00,1.9884206262855e-13
2017-08-25 05:10:00,2.0200271541694981e-13
2017-08-25 05:20:00,2.0123263462661098e-13
2017-08-25 05:30:00,1.998139947628341e-13
2017-08-25 05:40:00,2.053031240023857e-13
2017-08-25 05:50:00,2.0887074815444345e-13
2017-08-25 06:00:00,2.0464421850914099e-13
2017-08-25 06:10:00,2.023644065131245e-13
2017-08-25 06:20:00,2.036362110469218e-13
2017-08-25 06:30:00,2.0418056026054141e-13
2017-08-25 06:40:00,2.0169037771697745e-13
2017-08-25 06:50:00,2.0001585497209185e-13
2017-08-25 07:00:00,2.0592465638815421e-13
2017-08-25 07:10:00,2.086921787654451e-13
2017-08-25 07:20:00,2.023287627285644e-13
2017-08-25 07:30:00,1.974039696493272e-13
2017-08-25 07:40:00,1.9910581845975506e-13
2017-08-25 07:50:00,1.975212836954108e-13
2017-08-25 08:00:00,1.9968226456686485e-13
2017-08-25 08:10:00,2.0572698877149565e-13
