Timestamp,Orbit Mean Density (kg/m^3)
2015-10-02 00:00:00,9.416562871086645e-13
2015-10-02 00:10:00,9.154190246841624e-13
2015-10-02 00:20:00,9.10288494691113e-13
2015-10-02 00:30:00,9.16290098829874e-13
2015-10-02 00:40:00,9.075751601082472e-13
2015-10-02 00:50:00,9.017643272199062e-13
2015-10-02 01:00:00,9.113393475367622e-13
2015-10-02 01:10:00,9.227504627399922e-13
2015-10-02 01:20:00,9.240231604114612e-13
2015-10-02 01:30:00,9.099769927179928e-13
2015-10-02 01:40:00,8.932432495895327e-13
2015-10-02 01:50:00,8.907113647803349e-13
2015-10-02 02:00:00,8.901176688483979e-13
2015-10-02 02:10:00,8.928303736328416e-13
2015-10-02 02:20:00,8.879546163531424e-13
2015-10-02 02:30:00,8.817947398537027e-13
2015-10-02 02:40:00,8.796856654316845e-13
2015-10-02 02:50:00,8.762983017466837e-13
2015-10-02 03:00:00,8.824833992477061e-13
2015-10-02 03:10:00,9.002709796807435e-13
2015-10-02 03:20:00,9.0749626935036e-13
2015-10-02 03:30:00,9.029556746452672e-13
2015-10-02 03:40:00,9.00222101667522e-13
2015-10-02 03:50:00,9.016131752868316e-13
2015-10-02 04:00:00,9.079777423100384e-13
2015-10-02 04:10:00,9.055769881382136e-13
2015-10-02 04:20:00,8.986683094740188e-13
2015-10-02 04:30:00,8.962187391222343e-13
2015-10-02 04:40:00,8.96305945384287e-13
2015-10-02 04:50:00,8.96423383184689e-13
2015-10-02 05:00:00,8.991189191514454e-13
2015-10-02 05:10:00,8.93371203256068e-13
2015-10-02 05:20:00,8.83565615250082e-13
2015-10-02 05:30:00,8.80502648123529e-13
2015-10-02 05:40:00,8.806913446743386e-13
2015-10-02 05:50:00,8.785144877590768e-13
2015-10-02 06:00:00,8.636299972545426e-13
2015-10-02 06:10:00,8.465084866333712e-13
2015-10-02 06:20:00,8.420412621971276e-13
2015-10-02 06:30:00,8.46638447217767e-13
2015-10-02 06:40:00,8.469414819241996e-13
2015-10-02 06:50:00,8.432554261884536e-13
2015-10-02 07:00:00,8.370656321433357e-13
2015-10-02 07:10:00,8.276736416007306e-13
2015-10-02 07:20:00,8.253972244369832e-13
2015-10-02 07:30:00,8.338345374455013e-13
2015-10-02 07:40:00,8.472786354712226e-13
2015-10-02 07:50:00,8.546832203077201e-13
2015-10-02 08:00:00,8.573195736437711e-13
2015-10-02 08:10:00,8.613009015573251e-13
2015-10-02 08:20:00,8.731799263154276e-13
2015-10-02 08:30:00,8.859025535005996e-13
2015-10-02 08:40:00,8.905479427038085e-13
2015-10-02 08:50:00,8.90491367094637e-13
2015-10-02 09:00:00,8.955610504274951e-13
2015-10-02 09:10:00,9.103539796598508e-13
2015-10-02 09:20:00,9.202875131929916e-13
2015-10-02 09:30:00,9.150046305644008e-13
2015-10-02 09:40:00,9.109605504510003e-13
2015-10-02 09:50:00,9.147579430917576e-13
2015-10-02 10:00:00,9.17743020802666e-13
2015-10-02 10:10:00,9.184020248728716e-13
2015-10-02 10:20:00,9.17984223298538e-13
2015-10-02 10:30:00,9.18398904328913e-13
2015-10-02 10:40:00,9.212633775951669e-13
2015-10-02 10:50:00,9.236452392068845e-13
2015-10-02 11:00:00,9.280635165181185e-13
2015-10-02 11:10:00,9.30402497642847e-13
2015-10-02 11:20:00,9.271084172215425e-13
2015-10-02 11:30:00,9.175462196153778e-13
2015-10-02 11:40:00,9.10143053372599e-13
2015-10-02 11:50:00,9.10503666785749e-13
2015-10-02 12:00:00,9.179156651755303e-13
2015-10-02 12:10:00,9.198217107804666e-13
2015-10-02 12:20:00,9.193012308425409e-13
2015-10-02 12:30:00,9.207674230865538e-13
2015-10-02 12:40:00,9.200986248430383e-13
2015-10-02 12:50:00,9.155652074350176e-13
2015-10-02 13:00:00,9.080150785617354e-13
2015-10-02 13:10:00,9.014387974777754e-13
2015-10-02 13:20:00,8.944784898708057e-13
2015-10-02 13:30:00,8.872499050870184e-13
2015-10-02 13:40:00,8.837124935109743e-13
2015-10-02 13:50:00,8.793766124395753e-13
2015-10-02 14:00:00,8.766566763231204e-13
2015-10-02 14:10:00,8.763480221318909e-13
2015-10-02 14:20:00,8.732227735538998e-13
