Timestamp,Orbit Mean Density (kg/m^3)
2018-09-25 00:00:00,1.634447914882931e-13
2018-09-25 00:10:00,1.6261448948048242e-13
2018-09-25 00:20:00,1.596590394877814e-13
2018-09-25 00:30:00,1.5703782100351048e-13
2018-09-25 00:40:00,1.591636336855597e-13
2018-09-25 00:50:00,1.700583595426193e-13
2018-09-25 01:00:00,1.8188934361768442e-13
2018-09-25 01:10:00,1.791723837121928e-13
2018-09-25 01:20:00,1.7478890336724477e-13
2018-09-25 01:30:00,1.726625265549922e-13
2018-09-25 01:40:00,1.7004804791411745e-13
2018-09-25 01:50:00,1.6654913706434505e-13
2018-09-25 02:00:00,1.686405644468451e-13
2018-09-25 02:10:00,1.7060812481050425e-13
2018-09-25 02:20:00,1.7131307894569081e-13
2018-09-25 02:30:00,1.7333840774605058e-13
2018-09-25 02:40:00,1.758207014929338e-13
2018-09-25 02:50:00,1.793713746672483e-13
2018-09-25 03:00:00,1.820903481517588e-13
2018-09-25 03:10:00,1.8326465070599906e-13
2018-09-25 03:20:00,1.86400617318432e-13
2018-09-25 03:30:00,1.86497273763592e-13
2018-09-25 03:40:00,1.830459191617881e-13
2018-09-25 03:50:00,1.820135535205679e-13
2018-09-25 04:00:00,1.79897766961043e-13
2018-09-25 04:10:00,1.7930124910873093e-13
2018-09-25 04:20:00,1.832134659826897e-13
2018-09-25 04:30:00,1.8473310492986098e-13
2018-09-25 04:40:00,1.8684539267230642e-13
2018-09-25 04:50:00,1.9343517250225571e-13
2018-09-25 05:00:00,1.948666878941855e-13
2018-09-25 05:10:00,1.9290428450512597e-13
2018-09-25 05:20:00,1.915234244404069e-13
2018-09-25 05:30:00,1.885141457770144e-13
2018-09-25 05:40:00,1.8361058029184802e-13
2018-09-25 05:50:00,1.806925394121271e-13
2018-09-25 06:00:00,1.810018634753939e-13
2018-09-25 06:10:00,1.8038155327721749e-13
2018-09-25 06:20:00,1.73940503448906e-13
2018-09-25 06:30:00,1.684802614067421e-13
2018-09-25 06:40:00,1.7136657310835216e-13
2018-09-25 06:50:00,1.749272225398503e-13
2018-09-25 07:00:00,1.7350772936709957e-13
2018-09-25 07:10:00,1.736764342366395e-13
2018-09-25 07:20:00,1.7345245299072798e-13
2018-09-25 07:30:00,1.6726102375572537e-13
2018-09-25 07:40:00,1.6278883200673169e-13
2018-09-25 07:50:00,1.6141495750399394e-13
2018-09-25 08:00:00,1.623130371047716e-13
2018-09-25 08:10:00,1.652652946920386e-13
2018-09-25 08:20:00,1.649265675483417e-13
2018-09-25 08:30:00,1.64823281797373e-13
2018-09-25 08:40:00,1.6624051638450316e-13
2018-09-25 08:50:00,1.6709336584435957e-13
2018-09-25 09:00:00,1.690608279928069e-13
2018-09-25 09:10:00,1.7349529809637853e-13
2018-09-25 09:20:00,1.737320971728836e-13
