Timestamp,Orbit Mean Density (kg/m^3)
2015-08-12 00:00:00,4.054448376150086e-13
2015-08-12 00:10:00,4.0570701759294713e-13
2015-08-12 00:20:00,4.052302924667046e-13
2015-08-12 00:30:00,4.048907714811892e-13
2015-08-12 00:40:00,4.0357772639477866e-13
2015-08-12 00:50:00,4.0042564742641524e-13
2015-08-12 01:00:00,3.956242087150282e-13
2015-08-12 01:10:00,4.0717535043764123e-13
2015-08-12 01:20:00,4.157590305061397e-13
2015-08-12 01:30:00,4.123293828320114e-13
2015-08-12 01:40:00,4.1485476124493413e-13
2015-08-12 01:50:00,4.182590354807221e-13
2015-08-12 02:00:00,4.183695880349125e-13
2015-08-12 02:10:00,4.1780534983798514e-13
2015-08-12 02:20:00,4.149235064730549e-13
2015-08-12 02:30:00,4.1410916890520084e-13
2015-08-12 02:40:00,4.18170835514789e-13
2015-08-12 02:50:00,4.19214046194418e-13
2015-08-12 03:00:00,4.256671380760657e-13
2015-08-12 03:10:00,4.3139029612649723e-13
2015-08-12 03:20:00,4.282830467337629e-13
2015-08-12 03:30:00,4.260153087494244e-13
2015-08-12 03:40:00,4.256285253517202e-13
2015-08-12 03:50:00,4.2801933371526913e-13
2015-08-12 04:00:00,4.292325066922939e-13
2015-08-12 04:10:00,4.268579979316887e-13
2015-08-12 04:20:00,4.237227168913978e-13
2015-08-12 04:30:00,4.169916010523775e-13
2015-08-12 04:40:00,4.103103394336889e-13
2015-08-12 04:50:00,4.0856744009508644e-13
2015-08-12 05:00:00,4.126338736816041e-13
2015-08-12 05:10:00,4.15100159396629e-13
2015-08-12 05:20:00,4.137177355306546e-13
2015-08-12 05:30:00,4.150158284765264e-13
2015-08-12 05:40:00,4.168636569842291e-13
2015-08-12 05:50:00,4.117474451939637e-13
2015-08-12 06:00:00,4.1095390015275923e-13
2015-08-12 06:10:00,4.1612367746471353e-13
2015-08-12 06:20:00,4.1514837024654484e-13
2015-08-12 06:30:00,4.11013922147665e-13
2015-08-12 06:40:00,4.0922404456673843e-13
2015-08-12 06:50:00,4.126175639494589e-13
2015-08-12 07:00:00,4.175830007872663e-13
2015-08-12 07:10:00,4.1473942731130614e-13
2015-08-12 07:20:00,4.171798157624501e-13
2015-08-12 07:30:00,4.2249024213990797e-13
2015-08-12 07:40:00,4.241913291702475e-13
2015-08-12 07:50:00,4.2608125078942313e-13
2015-08-12 08:00:00,4.278633841730462e-13
2015-08-12 08:10:00,4.254538156379988e-13
2015-08-12 08:20:00,4.2741171011689197e-13
2015-08-12 08:30:00,4.24506064981361e-13
2015-08-12 08:40:00,4.203762807501094e-13
2015-08-12 08:50:00,4.17757211604676e-13
2015-08-12 09:00:00,4.173152430931831e-13
2015-08-12 09:10:00,4.1499314617835997e-13
2015-08-12 09:20:00,4.081365081508153e-13
2015-08-12 09:30:00,4.052238205256293e-13
2015-08-12 09:40:00,4.090135757008762e-13
2015-08-12 09:50:00,4.083063851259152e-13
2015-08-12 10:00:00,4.063754549708176e-13
2015-08-12 10:10:00,4.106338262580345e-13
2015-08-12 10:20:00,4.156709595299621e-13
2015-08-12 10:30:00,4.132287645594969e-13
2015-08-12 10:40:00,4.064148837919277e-13
2015-08-12 10:50:00,4.0718734368551413e-13
2015-08-12 11:00:00,4.1233138878588666e-13
2015-08-12 11:10:00,4.162979329989358e-13
2015-08-12 11:20:00,4.1625430881462914e-13
2015-08-12 11:30:00,4.153199804665162e-13
2015-08-12 11:40:00,4.130150242121802e-13
2015-08-12 11:50:00,4.105391472498592e-13
2015-08-12 12:00:00,4.0760688714343233e-13
2015-08-12 12:10:00,4.102002292554848e-13
2015-08-12 12:20:00,4.128598729709303e-13
2015-08-12 12:30:00,4.1671791214961573e-13
2015-08-12 12:40:00,4.236773712423115e-13
2015-08-12 12:50:00,4.2846780859072e-13
2015-08-12 13:00:00,4.298112322373477e-13
2015-08-12 13:10:00,4.3021489192977224e-13
2015-08-12 13:20:00,4.294650419211022e-13
2015-08-12 13:30:00,4.315286613633426e-13
2015-08-12 13:40:00,4.3781307670718344e-13
2015-08-12 13:50:00,4.450854438175349e-13
2015-08-12 14:00:00,4.513962671855079e-13
2015-08-12 14:10:00,4.558463539703599e-13
2015-08-12 14:20:00,4.608883058016452e-13
2015-08-12 14:30:00,4.596149195680893e-13
2015-08-12 14:40:00,4.524337038864112e-13
2015-08-12 14:50:00,4.5022420187528683e-13
2015-08-12 15:00:00,4.460772502635729e-13
2015-08-12 15:10:00,4.42258334949261e-13
2015-08-12 15:20:00,4.429329146349141e-13
2015-08-12 15:30:00,4.376408450410032e-13
2015-08-12 15:40:00,4.297096985620722e-13
2015-08-12 15:50:00,4.2452211646339284e-13
2015-08-12 16:00:00,4.25473790430251e-13
2015-08-12 16:10:00,4.348918429091729e-13
2015-08-12 16:20:00,4.37592402863424e-13
2015-08-12 16:30:00,4.3265599740691364e-13
2015-08-12 16:40:00,4.3172803467222693e-13
2015-08-12 16:50:00,4.308096640772109e-13
2015-08-12 17:00:00,4.333336513867567e-13
2015-08-12 17:10:00,4.41889453669004e-13
2015-08-12 17:20:00,4.4614033238445973e-13
2015-08-12 17:30:00,4.4159714163843733e-13
2015-08-12 17:40:00,4.433194607732513e-13
2015-08-12 17:50:00,4.5184456898090934e-13
2015-08-12 18:00:00,4.573396753099417e-13
2015-08-12 18:10:00,4.62171870210904e-13
2015-08-12 18:20:00,4.676789848396016e-13
2015-08-12 18:30:00,4.680647943661924e-13
2015-08-12 18:40:00,4.660804458960457e-13
2015-08-12 18:50:00,4.664497933769546e-13
2015-08-12 19:00:00,4.734363325932596e-13
2015-08-12 19:10:00,4.736963611933235e-13
2015-08-12 19:20:00,4.62968237987908e-13
2015-08-12 19:30:00,4.6026538846161e-13
2015-08-12 19:40:00,4.647165048360786e-13
2015-08-12 19:50:00,4.68768103499214e-13
2015-08-12 20:00:00,4.727861457502102e-13
2015-08-12 20:10:00,4.782572151658031e-13
2015-08-12 20:20:00,4.767421907456782e-13
2015-08-12 20:30:00,4.62505305399896e-13
2015-08-12 20:40:00,4.4978263748206964e-13
2015-08-12 20:50:00,4.5158081417517543e-13
2015-08-12 21:00:00,4.53218399405464e-13
2015-08-12 21:10:00,4.489765949237836e-13
2015-08-12 21:20:00,4.433145740179554e-13
2015-08-12 21:30:00,4.444600305240922e-13
2015-08-12 21:40:00,4.47679808022865e-13
2015-08-12 21:50:00,4.473912317871213e-13
2015-08-12 22:00:00,4.53629844166653e-13
2015-08-12 22:10:00,4.659928497162858e-13
2015-08-12 22:20:00,4.738977639260469e-13
2015-08-12 22:30:00,4.719953300571863e-13
2015-08-12 22:40:00,4.682768415781384e-13
2015-08-12 22:50:00,4.675367529267668e-13
2015-08-12 23:00:00,4.632573852092833e-13
2015-08-12 23:10:00,4.64575825202379e-13
2015-08-12 23:20:00,4.709881875574185e-13
2015-08-12 23:30:00,4.744291491983139e-13
2015-08-12 23:40:00,4.741753449901587e-13
2015-08-12 23:50:00,4.780943855740278e-13
2015-08-13 00:00:00,4.866671145135639e-13
2015-08-13 00:10:00,4.906995910639204e-13
2015-08-13 00:20:00,4.933689115309596e-13
2015-08-13 00:30:00,5.010985862193279e-13
2015-08-13 00:40:00,5.060536783046537e-13
2015-08-13 00:50:00,5.001139378074738e-13
2015-08-13 01:00:00,4.971128271441578e-13
2015-08-13 01:10:00,4.942309699074964e-13
