Timestamp,Orbit Mean Density (kg/m^3)
2017-03-04 00:00:00,4.207596326863653e-13
2017-03-04 00:10:00,4.217449248326615e-13
2017-03-04 00:20:00,4.231931169802904e-13
2017-03-04 00:30:00,4.1752159482375857e-13
2017-03-04 00:40:00,4.1181617415355954e-13
2017-03-04 00:50:00,4.0806775219085723e-13
2017-03-04 01:00:00,4.0626174457792083e-13
2017-03-04 01:10:00,4.054035923458565e-13
2017-03-04 01:20:00,4.0743923382892164e-13
2017-03-04 01:30:00,4.09486378744837e-13
2017-03-04 01:40:00,4.1195355099255797e-13
2017-03-04 01:50:00,4.1439724936151467e-13
2017-03-04 02:00:00,4.2046218876204614e-13
2017-03-04 02:10:00,4.2326300534969466e-13
2017-03-04 02:20:00,4.211074275154288e-13
2017-03-04 02:30:00,4.23719066766508e-13
2017-03-04 02:40:00,4.303010667764586e-13
2017-03-04 02:50:00,4.329382978730205e-13
2017-03-04 03:00:00,4.277061984468402e-13
2017-03-04 03:10:00,4.240380535390281e-13
2017-03-04 03:20:00,4.255122169596183e-13
2017-03-04 03:30:00,4.261308056461249e-13
2017-03-04 03:40:00,4.2406574835400297e-13
2017-03-04 03:50:00,4.2605815355089684e-13
2017-03-04 04:00:00,4.311568446992535e-13
2017-03-04 04:10:00,4.3573545878241387e-13
2017-03-04 04:20:00,4.438196822404186e-13
2017-03-04 04:30:00,4.519523058319456e-13
2017-03-04 04:40:00,4.4995603692458963e-13
2017-03-04 04:50:00,4.459778129303374e-13
2017-03-04 05:00:00,4.453026010380319e-13
2017-03-04 05:10:00,4.473731178982813e-13
2017-03-04 05:20:00,4.5073476752147974e-13
2017-03-04 05:30:00,4.5098290944184843e-13
2017-03-04 05:40:00,4.5114212743434473e-13
2017-03-04 05:50:00,4.47988949581235e-13
2017-03-04 06:00:00,4.4414405024543604e-13
2017-03-04 06:10:00,4.531492277550257e-13
2017-03-04 06:20:00,4.640457414972187e-13
2017-03-04 06:30:00,4.656155738490791e-13
2017-03-04 06:40:00,4.618472149490614e-13
2017-03-04 06:50:00,4.563748601106993e-13
2017-03-04 07:00:00,4.5458361706311634e-13
2017-03-04 07:10:00,4.543761995529127e-13
2017-03-04 07:20:00,4.480356893293397e-13
2017-03-04 07:30:00,4.436752138489446e-13
2017-03-04 07:40:00,4.400205897241945e-13
2017-03-04 07:50:00,4.348948400898304e-13
2017-03-04 08:00:00,4.355566797765065e-13
2017-03-04 08:10:00,4.437752295303107e-13
2017-03-04 08:20:00,4.467136244464385e-13
2017-03-04 08:30:00,4.42991087756429e-13
2017-03-04 08:40:00,4.340204635539242e-13
2017-03-04 08:50:00,4.3177651420979627e-13
2017-03-04 09:00:00,4.347660730177971e-13
2017-03-04 09:10:00,4.395390275837811e-13
2017-03-04 09:20:00,4.397402279248105e-13
2017-03-04 09:30:00,4.3516966939680906e-13
2017-03-04 09:40:00,4.331436346646056e-13
2017-03-04 09:50:00,4.393762020966552e-13
2017-03-04 10:00:00,4.500264751738426e-13
2017-03-04 10:10:00,4.5471613415932214e-13
2017-03-04 10:20:00,4.5150443341501593e-13
2017-03-04 10:30:00,4.4657509305774964e-13
2017-03-04 10:40:00,4.449102744701317e-13
2017-03-04 10:50:00,4.472189083459074e-13
2017-03-04 11:00:00,4.503105771995161e-13
2017-03-04 11:10:00,4.460846293377393e-13
2017-03-04 11:20:00,4.430528435622381e-13
