Timestamp,Orbit Mean Density (kg/m^3)
2017-06-17 00:00:00,2.7649671642077285e-13
2017-06-17 00:10:00,2.7869503808912165e-13
2017-06-17 00:20:00,2.845753955966778e-13
2017-06-17 00:30:00,2.82223618557927e-13
2017-06-17 00:40:00,2.6999281647544e-13
2017-06-17 00:50:00,2.603288945795641e-13
2017-06-17 01:00:00,2.5974132220986786e-13
2017-06-17 01:10:00,2.631149259882544e-13
2017-06-17 01:20:00,2.650384907941101e-13
2017-06-17 01:30:00,2.6428640714273364e-13
2017-06-17 01:40:00,2.612113795611424e-13
2017-06-17 01:50:00,2.591695830479249e-13
2017-06-17 02:00:00,2.5936510439301293e-13
2017-06-17 02:10:00,2.6131650340747334e-13
2017-06-17 02:20:00,2.6384225213800066e-13
2017-06-17 02:30:00,2.6828899261352935e-13
2017-06-17 02:40:00,2.679681687064669e-13
2017-06-17 02:50:00,2.6599485353609774e-13
2017-06-17 03:00:00,2.640941425027696e-13
2017-06-17 03:10:00,2.633074964250304e-13
2017-06-17 03:20:00,2.5956130373690257e-13
2017-06-17 03:30:00,2.56572268859476e-13
2017-06-17 03:40:00,2.641407201094441e-13
2017-06-17 03:50:00,2.79426166988637e-13
2017-06-17 04:00:00,2.816610369663707e-13
2017-06-17 04:10:00,2.738612976565345e-13
2017-06-17 04:20:00,2.689967929736609e-13
2017-06-17 04:30:00,2.677628285441986e-13
2017-06-17 04:40:00,2.638372092326389e-13
2017-06-17 04:50:00,2.63204747745486e-13
2017-06-17 05:00:00,2.7116149736922793e-13
2017-06-17 05:10:00,2.7711965872911577e-13
2017-06-17 05:20:00,2.7311881902801733e-13
2017-06-17 05:30:00,2.698821903586639e-13
2017-06-17 05:40:00,2.745097315423564e-13
2017-06-17 05:50:00,2.821087326609998e-13
2017-06-17 06:00:00,2.843438187201308e-13
2017-06-17 06:10:00,2.860499383890209e-13
2017-06-17 06:20:00,2.8730591153206093e-13
2017-06-17 06:30:00,2.8129840235566045e-13
2017-06-17 06:40:00,2.722696535604192e-13
2017-06-17 06:50:00,2.6797122615733253e-13
2017-06-17 07:00:00,2.6693086286326996e-13
2017-06-17 07:10:00,2.678364896254014e-13
2017-06-17 07:20:00,2.665984506801311e-13
2017-06-17 07:30:00,2.6596105159206934e-13
2017-06-17 07:40:00,2.6860635985868813e-13
2017-06-17 07:50:00,2.685502738985309e-13
2017-06-17 08:00:00,2.694719212976976e-13
2017-06-17 08:10:00,2.687140277582282e-13
2017-06-17 08:20:00,2.6128639819125093e-13
