Timestamp,Orbit Mean Density (kg/m^3)
2016-05-17 00:00:00,5.012768083606539e-13
2016-05-17 00:10:00,4.998636070304326e-13
2016-05-17 00:20:00,4.997232863087132e-13
2016-05-17 00:30:00,4.996137441514042e-13
2016-05-17 00:40:00,4.957381735668227e-13
2016-05-17 00:50:00,4.887883806968865e-13
2016-05-17 01:00:00,4.882746930977741e-13
2016-05-17 01:10:00,4.890995089377909e-13
2016-05-17 01:20:00,4.852896271929739e-13
2016-05-17 01:30:00,4.795397193594421e-13
2016-05-17 01:40:00,4.753789402904201e-13
2016-05-17 01:50:00,4.738567586572868e-13
2016-05-17 02:00:00,4.747792385032968e-13
2016-05-17 02:10:00,4.759310618083623e-13
2016-05-17 02:20:00,4.818391641186884e-13
2016-05-17 02:30:00,4.83743882311832e-13
2016-05-17 02:40:00,4.875955133216937e-13
2016-05-17 02:50:00,4.909262983280767e-13
2016-05-17 03:00:00,4.91204391580672e-13
2016-05-17 03:10:00,4.901045601852259e-13
2016-05-17 03:20:00,4.88640678502568e-13
2016-05-17 03:30:00,4.840722304406654e-13
2016-05-17 03:40:00,4.880235345686792e-13
2016-05-17 03:50:00,4.956565119473408e-13
2016-05-17 04:00:00,4.974423522060762e-13
2016-05-17 04:10:00,4.924872175287862e-13
2016-05-17 04:20:00,4.904649620481192e-13
2016-05-17 04:30:00,4.893146407831287e-13
2016-05-17 04:40:00,4.857809159613999e-13
2016-05-17 04:50:00,4.837799581738267e-13
2016-05-17 05:00:00,4.867178737616269e-13
2016-05-17 05:10:00,4.834050700957847e-13
2016-05-17 05:20:00,4.721635350938548e-13
2016-05-17 05:30:00,4.658642319128671e-13
2016-05-17 05:40:00,4.666512404539481e-13
2016-05-17 05:50:00,4.675882158583302e-13
2016-05-17 06:00:00,4.69082407769929e-13
2016-05-17 06:10:00,4.738262819613953e-13
2016-05-17 06:20:00,4.785613390684796e-13
2016-05-17 06:30:00,4.80562242545711e-13
2016-05-17 06:40:00,4.808991428060784e-13
2016-05-17 06:50:00,4.81810827988182e-13
2016-05-17 07:00:00,4.827804975769386e-13
2016-05-17 07:10:00,4.838105075837532e-13
2016-05-17 07:20:00,4.861098272908498e-13
2016-05-17 07:30:00,4.881343747897259e-13
2016-05-17 07:40:00,4.885115848884197e-13
2016-05-17 07:50:00,4.85009330633027e-13
2016-05-17 08:00:00,4.814336819315136e-13
2016-05-17 08:10:00,4.776488274732893e-13
2016-05-17 08:20:00,4.774577299308714e-13
2016-05-17 08:30:00,4.862021913202859e-13
2016-05-17 08:40:00,4.961286291945292e-13
2016-05-17 08:50:00,4.958199291888909e-13
2016-05-17 09:00:00,4.956421327758608e-13
2016-05-17 09:10:00,4.900771550499545e-13
2016-05-17 09:20:00,4.83809575118545e-13
2016-05-17 09:30:00,4.823401967673177e-13
2016-05-17 09:40:00,4.863768509054444e-13
2016-05-17 09:50:00,4.882340999423102e-13
2016-05-17 10:00:00,4.822094854070555e-13
2016-05-17 10:10:00,4.719230644987894e-13
2016-05-17 10:20:00,4.722769630423199e-13
2016-05-17 10:30:00,4.726113054960588e-13
2016-05-17 10:40:00,4.718943766505832e-13
2016-05-17 10:50:00,4.802937444748004e-13
2016-05-17 11:00:00,4.875412154245781e-13
2016-05-17 11:10:00,4.851179729548347e-13
2016-05-17 11:20:00,4.828829385342848e-13
2016-05-17 11:30:00,4.858206586676657e-13
2016-05-17 11:40:00,4.854015748059221e-13
2016-05-17 11:50:00,4.839538959630554e-13
2016-05-17 12:00:00,4.80327744978852e-13
2016-05-17 12:10:00,4.819724464697599e-13
2016-05-17 12:20:00,4.906911564806783e-13
2016-05-17 12:30:00,4.930693506529617e-13
2016-05-17 12:40:00,4.900632576536776e-13
2016-05-17 12:50:00,4.91210836935622e-13
2016-05-17 13:00:00,4.942490999666934e-13
