Timestamp,Orbit Mean Density (kg/m^3)
2018-06-12 00:00:00,1.3254930245714945e-13
2018-06-12 00:10:00,1.3090547130009774e-13
2018-06-12 00:20:00,1.2850512148841914e-13
2018-06-12 00:30:00,1.2746794414571778e-13
2018-06-12 00:40:00,1.313293096276671e-13
2018-06-12 00:50:00,1.3625629352856434e-13
2018-06-12 01:00:00,1.363859959468179e-13
2018-06-12 01:10:00,1.3669072753439308e-13
2018-06-12 01:20:00,1.341491287346287e-13
2018-06-12 01:30:00,1.2997881036881932e-13
2018-06-12 01:40:00,1.279736054295508e-13
2018-06-12 01:50:00,1.247396001666493e-13
2018-06-12 02:00:00,1.2301909372613664e-13
2018-06-12 02:10:00,1.211307694869146e-13
2018-06-12 02:20:00,1.200415654741641e-13
2018-06-12 02:30:00,1.2101017037320854e-13
2018-06-12 02:40:00,1.2231153012681768e-13
2018-06-12 02:50:00,1.2400467414091e-13
2018-06-12 03:00:00,1.2595489056995193e-13
2018-06-12 03:10:00,1.272722405345846e-13
2018-06-12 03:20:00,1.3245889288011966e-13
2018-06-12 03:30:00,1.354835743065944e-13
2018-06-12 03:40:00,1.350447936214097e-13
2018-06-12 03:50:00,1.3333979057498356e-13
2018-06-12 04:00:00,1.2948032642780813e-13
2018-06-12 04:10:00,1.293836173416728e-13
2018-06-12 04:20:00,1.3140655183765624e-13
2018-06-12 04:30:00,1.3260014285385746e-13
2018-06-12 04:40:00,1.3390117211769558e-13
2018-06-12 04:50:00,1.315729602141003e-13
2018-06-12 05:00:00,1.2953990233531357e-13
2018-06-12 05:10:00,1.3043792723746417e-13
2018-06-12 05:20:00,1.2857968302250334e-13
2018-06-12 05:30:00,1.2387498939568196e-13
2018-06-12 05:40:00,1.2148969584282316e-13
2018-06-12 05:50:00,1.2797017216837816e-13
2018-06-12 06:00:00,1.341198540889537e-13
2018-06-12 06:10:00,1.3422539110956006e-13
2018-06-12 06:20:00,1.35579444340941e-13
2018-06-12 06:30:00,1.3508352026548962e-13
2018-06-12 06:40:00,1.3221199190335802e-13
2018-06-12 06:50:00,1.3482373099573128e-13
2018-06-12 07:00:00,1.429522266569828e-13
2018-06-12 07:10:00,1.467997909381369e-13
2018-06-12 07:20:00,1.411358431993361e-13
2018-06-12 07:30:00,1.3781472939422837e-13
2018-06-12 07:40:00,1.4047344673136085e-13
2018-06-12 07:50:00,1.396407232362598e-13
2018-06-12 08:00:00,1.3908578619550973e-13
2018-06-12 08:10:00,1.4168221754131694e-13
2018-06-12 08:20:00,1.4121635561339757e-13
2018-06-12 08:30:00,1.378310793650492e-13
2018-06-12 08:40:00,1.3508542338926204e-13
2018-06-12 08:50:00,1.3382600019889393e-13
2018-06-12 09:00:00,1.325789018923687e-13
2018-06-12 09:10:00,1.2896687056575133e-13
2018-06-12 09:20:00,1.247299209776133e-13
2018-06-12 09:30:00,1.2302599610814866e-13
2018-06-12 09:40:00,1.2438044919693425e-13
2018-06-12 09:50:00,1.2451606869478588e-13
2018-06-12 10:00:00,1.234727467922275e-13
2018-06-12 10:10:00,1.242835508617587e-13
2018-06-12 10:20:00,1.261339068462791e-13
2018-06-12 10:30:00,1.2567679419802674e-13
2018-06-12 10:40:00,1.2344290055305908e-13
2018-06-12 10:50:00,1.225026865793638e-13
2018-06-12 11:00:00,1.2551926192611092e-13
2018-06-12 11:10:00,1.2342212178324965e-13
2018-06-12 11:20:00,1.177723966962678e-13
2018-06-12 11:30:00,1.141868787096174e-13
2018-06-12 11:40:00,1.1452887857588848e-13
2018-06-12 11:50:00,1.1801185397204777e-13
2018-06-12 12:00:00,1.2268989113689e-13
2018-06-12 12:10:00,1.250155289625877e-13
2018-06-12 12:20:00,1.2800434048259308e-13
2018-06-12 12:30:00,1.2689040666174534e-13
2018-06-12 12:40:00,1.2373890447203006e-13
2018-06-12 12:50:00,1.2393887848115097e-13
2018-06-12 13:00:00,1.2298529302057437e-13
2018-06-12 13:10:00,1.2313495295845034e-13
2018-06-12 13:20:00,1.2223345636110865e-13
2018-06-12 13:30:00,1.193789019578021e-13
2018-06-12 13:40:00,1.1567937471057338e-13
2018-06-12 13:50:00,1.1087803565192757e-13
2018-06-12 14:00:00,1.109818694470727e-13
2018-06-12 14:10:00,1.123745070007363e-13
2018-06-12 14:20:00,1.1240747057814461e-13
2018-06-12 14:30:00,1.1911161885940156e-13
2018-06-12 14:40:00,1.217808630686806e-13
2018-06-12 14:50:00,1.1835110565647398e-13
2018-06-12 15:00:00,1.1856442203743661e-13
2018-06-12 15:10:00,1.1821437995932088e-13
2018-06-12 15:20:00,1.188409165555847e-13
2018-06-12 15:30:00,1.217981774430301e-13
2018-06-12 15:40:00,1.2644701041551518e-13
2018-06-12 15:50:00,1.2942541019799385e-13
2018-06-12 16:00:00,1.2672628196807017e-13
2018-06-12 16:10:00,1.2350128643250657e-13
2018-06-12 16:20:00,1.220260828097689e-13
2018-06-12 16:30:00,1.1967253586068338e-13
2018-06-12 16:40:00,1.2072851597888412e-13
2018-06-12 16:50:00,1.2229437548250858e-13
2018-06-12 17:00:00,1.228876315406502e-13
2018-06-12 17:10:00,1.1907548370937757e-13
2018-06-12 17:20:00,1.1452780014264012e-13
2018-06-12 17:30:00,1.1386978952830205e-13
2018-06-12 17:40:00,1.0925658631439113e-13
2018-06-12 17:50:00,1.0666719136220205e-13
2018-06-12 18:00:00,1.100742706294044e-13
2018-06-12 18:10:00,1.1332468815957413e-13
2018-06-12 18:20:00,1.1630405863600297e-13
2018-06-12 18:30:00,1.1904514892471878e-13
2018-06-12 18:40:00,1.1862273393642077e-13
2018-06-12 18:50:00,1.2170374345674616e-13
2018-06-12 19:00:00,1.231735072430127e-13
2018-06-12 19:10:00,1.24235996613798e-13
2018-06-12 19:20:00,1.2704838333183634e-13
2018-06-12 19:30:00,1.2907395528196481e-13
2018-06-12 19:40:00,1.2925620695610574e-13
