Timestamp,Orbit Mean Density (kg/m^3)
2014-09-19 00:00:00,9.246704557951413e-13
2014-09-19 00:10:00,9.270918547731018e-13
2014-09-19 00:20:00,9.258801829422344e-13
2014-09-19 00:30:00,9.302576862612597e-13
2014-09-19 00:40:00,9.48918265139557e-13
2014-09-19 00:50:00,9.726235831291037e-13
2014-09-19 01:00:00,9.850387580295342e-13
2014-09-19 01:10:00,9.87621614586957e-13
2014-09-19 01:20:00,9.932364288078992e-13
2014-09-19 01:30:00,1.007782180586028e-12
2014-09-19 01:40:00,1.0216517109181802e-12
2014-09-19 01:50:00,1.028014089360195e-12
2014-09-19 02:00:00,1.0332279990514865e-12
2014-09-19 02:10:00,1.036200752681898e-12
2014-09-19 02:20:00,1.0320836952507477e-12
2014-09-19 02:30:00,1.032710099374052e-12
2014-09-19 02:40:00,1.0414430047250804e-12
2014-09-19 02:50:00,1.0550453381092799e-12
2014-09-19 03:00:00,1.0640080398203177e-12
2014-09-19 03:10:00,1.0666148703878045e-12
2014-09-19 03:20:00,1.0674723222042426e-12
2014-09-19 03:30:00,1.0733007443213133e-12
2014-09-19 03:40:00,1.0790037579621285e-12
2014-09-19 03:50:00,1.0748813065616725e-12
2014-09-19 04:00:00,1.0704044626326281e-12
2014-09-19 04:10:00,1.073729328990478e-12
2014-09-19 04:20:00,1.0793738275798486e-12
2014-09-19 04:30:00,1.0810623847093424e-12
2014-09-19 04:40:00,1.0844727367157024e-12
2014-09-19 04:50:00,1.091300682666731e-12
2014-09-19 05:00:00,1.0947849984191805e-12
2014-09-19 05:10:00,1.0958636630427785e-12
2014-09-19 05:20:00,1.101658454745735e-12
2014-09-19 05:30:00,1.110779705659965e-12
2014-09-19 05:40:00,1.1157006824599513e-12
2014-09-19 05:50:00,1.1073574469246289e-12
2014-09-19 06:00:00,1.1001518954899005e-12
2014-09-19 06:10:00,1.0993063307131057e-12
2014-09-19 06:20:00,1.0972590112128518e-12
2014-09-19 06:30:00,1.0963036456562825e-12
2014-09-19 06:40:00,1.0943892852367845e-12
2014-09-19 06:50:00,1.0859867535506221e-12
2014-09-19 07:00:00,1.065970985362799e-12
2014-09-19 07:10:00,1.0430270003728661e-12
2014-09-19 07:20:00,1.0316343825356802e-12
2014-09-19 07:30:00,1.034926518085408e-12
2014-09-19 07:40:00,1.0412147307122442e-12
2014-09-19 07:50:00,1.0440184734031334e-12
2014-09-19 08:00:00,1.0457128340496209e-12
2014-09-19 08:10:00,1.049087465222926e-12
2014-09-19 08:20:00,1.0487232628178313e-12
2014-09-19 08:30:00,1.051150991041485e-12
2014-09-19 08:40:00,1.0574861283945892e-12
2014-09-19 08:50:00,1.0622731406057882e-12
2014-09-19 09:00:00,1.0619671089774384e-12
2014-09-19 09:10:00,1.0530530169107697e-12
2014-09-19 09:20:00,1.0424621749381669e-12
2014-09-19 09:30:00,1.0323030098345022e-12
2014-09-19 09:40:00,1.0294173107534693e-12
2014-09-19 09:50:00,1.0381016635371853e-12
2014-09-19 10:00:00,1.0507851819114412e-12
2014-09-19 10:10:00,1.0538569733476774e-12
2014-09-19 10:20:00,1.053145166098558e-12
2014-09-19 10:30:00,1.0526466267407217e-12
2014-09-19 10:40:00,1.053101105802544e-12
2014-09-19 10:50:00,1.0570275679416529e-12
2014-09-19 11:00:00,1.0610712953316204e-12
2014-09-19 11:10:00,1.0579118735167906e-12
2014-09-19 11:20:00,1.0547401667696073e-12
2014-09-19 11:30:00,1.0541813989795936e-12
2014-09-19 11:40:00,1.0553471922830337e-12
2014-09-19 11:50:00,1.055304246145497e-12
2014-09-19 12:00:00,1.0476891948497882e-12
2014-09-19 12:10:00,1.0445705572046825e-12
2014-09-19 12:20:00,1.0433709556921105e-12
2014-09-19 12:30:00,1.0440805703332038e-12
2014-09-19 12:40:00,1.0491184707216492e-12
2014-09-19 12:50:00,1.053195780097833e-12
2014-09-19 13:00:00,1.0500250639365404e-12
