Timestamp,Orbit Mean Density (kg/m^3)
2014-11-27 00:00:00,1.330155443370219e-12
2014-11-27 00:10:00,1.3271811702515221e-12
2014-11-27 00:20:00,1.3273957615221079e-12
2014-11-27 00:30:00,1.3306509469244752e-12
2014-11-27 00:40:00,1.3366161819975344e-12
2014-11-27 00:50:00,1.3393186523093138e-12
2014-11-27 01:00:00,1.3340798849540704e-12
2014-11-27 01:10:00,1.3225260388675076e-12
2014-11-27 01:20:00,1.3178123823014645e-12
2014-11-27 01:30:00,1.3269306474395982e-12
2014-11-27 01:40:00,1.3374746014691798e-12
2014-11-27 01:50:00,1.3482309139286388e-12
2014-11-27 02:00:00,1.3563663975742577e-12
2014-11-27 02:10:00,1.3625466804014042e-12
2014-11-27 02:20:00,1.3663330974099285e-12
2014-11-27 02:30:00,1.3724789343598374e-12
2014-11-27 02:40:00,1.3812892326008546e-12
2014-11-27 02:50:00,1.383054771893831e-12
2014-11-27 03:00:00,1.3809332883899758e-12
2014-11-27 03:10:00,1.3841070923902625e-12
2014-11-27 03:20:00,1.3875243232948154e-12
2014-11-27 03:30:00,1.3815306523719988e-12
2014-11-27 03:40:00,1.3749939792689946e-12
2014-11-27 03:50:00,1.3794103017128332e-12
2014-11-27 04:00:00,1.3873937497741809e-12
2014-11-27 04:10:00,1.3898033134334609e-12
2014-11-27 04:20:00,1.3824074283865658e-12
2014-11-27 04:30:00,1.3792355116411253e-12
2014-11-27 04:40:00,1.379636410688947e-12
2014-11-27 04:50:00,1.3826617131585513e-12
2014-11-27 05:00:00,1.3871835068112436e-12
2014-11-27 05:10:00,1.3905761622522082e-12
2014-11-27 05:20:00,1.3922883625277404e-12
2014-11-27 05:30:00,1.3909066123632497e-12
2014-11-27 05:40:00,1.3812419391688357e-12
2014-11-27 05:50:00,1.3661065715557457e-12
2014-11-27 06:00:00,1.3557918296658862e-12
2014-11-27 06:10:00,1.348006086802762e-12
2014-11-27 06:20:00,1.347793674913593e-12
2014-11-27 06:30:00,1.353890612638617e-12
2014-11-27 06:40:00,1.3600610677234577e-12
2014-11-27 06:50:00,1.358067637300081e-12
2014-11-27 07:00:00,1.354049845038597e-12
2014-11-27 07:10:00,1.3526099126718005e-12
2014-11-27 07:20:00,1.3518621731179974e-12
2014-11-27 07:30:00,1.3516030105251577e-12
2014-11-27 07:40:00,1.350200897225153e-12
2014-11-27 07:50:00,1.3519763110517022e-12
2014-11-27 08:00:00,1.3532686563058024e-12
2014-11-27 08:10:00,1.3500559016539166e-12
2014-11-27 08:20:00,1.3440731880334788e-12
2014-11-27 08:30:00,1.340863699503295e-12
2014-11-27 08:40:00,1.3432885556366393e-12
2014-11-27 08:50:00,1.350198458595987e-12
2014-11-27 09:00:00,1.3496088470254818e-12
2014-11-27 09:10:00,1.3471821028581412e-12
2014-11-27 09:20:00,1.3506036681935593e-12
2014-11-27 09:30:00,1.3528920026793445e-12
2014-11-27 09:40:00,1.3553507085406837e-12
2014-11-27 09:50:00,1.3624274927031497e-12
2014-11-27 10:00:00,1.3692933699616134e-12
2014-11-27 10:10:00,1.3734742026701105e-12
2014-11-27 10:20:00,1.3727110484364068e-12
2014-11-27 10:30:00,1.3699358030377668e-12
2014-11-27 10:40:00,1.3712035605577873e-12
2014-11-27 10:50:00,1.374356806399478e-12
2014-11-27 11:00:00,1.3814620040469904e-12
2014-11-27 11:10:00,1.384820264299967e-12
2014-11-27 11:20:00,1.3840751704553356e-12
2014-11-27 11:30:00,1.384026715274762e-12
2014-11-27 11:40:00,1.3839046707327326e-12
2014-11-27 11:50:00,1.3821967084498428e-12
2014-11-27 12:00:00,1.380114328716462e-12
2014-11-27 12:10:00,1.3817932516061537e-12
2014-11-27 12:20:00,1.3830835334020354e-12
2014-11-27 12:30:00,1.386914021259391e-12
2014-11-27 12:40:00,1.3907731712736801e-12
2014-11-27 12:50:00,1.3968963973493542e-12
2014-11-27 13:00:00,1.3965182411945341e-12
2014-11-27 13:10:00,1.3911192585574502e-12
2014-11-27 13:20:00,1.3883692433756437e-12
2014-11-27 13:30:00,1.3890707837650478e-12
2014-11-27 13:40:00,1.390191543183626e-12
2014-11-27 13:50:00,1.392937367174618e-12
2014-11-27 14:00:00,1.390858664820702e-12
2014-11-27 14:10:00,1.3874858079002384e-12
2014-11-27 14:20:00,1.3833346368674336e-12
2014-11-27 14:30:00,1.3770026450657293e-12
2014-11-27 14:40:00,1.3770040793546865e-12
2014-11-27 14:50:00,1.3848702950655505e-12
2014-11-27 15:00:00,1.3981881840085662e-12
2014-11-27 15:10:00,1.4089025323769044e-12
2014-11-27 15:20:00,1.414641473636439e-12
2014-11-27 15:30:00,1.415402535994368e-12
2014-11-27 15:40:00,1.4132534004580278e-12
2014-11-27 15:50:00,1.4045652575408689e-12
2014-11-27 16:00:00,1.3958793739967329e-12
2014-11-27 16:10:00,1.3941926088657388e-12
2014-11-27 16:20:00,1.3893963912103597e-12
2014-11-27 16:30:00,1.379591835041003e-12
2014-11-27 16:40:00,1.3792345669519454e-12
2014-11-27 16:50:00,1.3877770904415069e-12
2014-11-27 17:00:00,1.3942209026239134e-12
2014-11-27 17:10:00,1.3930953680781308e-12
2014-11-27 17:20:00,1.3864155934826796e-12
2014-11-27 17:30:00,1.387458350712142e-12
2014-11-27 17:40:00,1.3907192612263773e-12
2014-11-27 17:50:00,1.3877870431417852e-12
2014-11-27 18:00:00,1.3834747479466088e-12
2014-11-27 18:10:00,1.379282467966778e-12
2014-11-27 18:20:00,1.378534883003493e-12
2014-11-27 18:30:00,1.387579388330514e-12
2014-11-27 18:40:00,1.3994645921531759e-12
2014-11-27 18:50:00,1.4045289033462738e-12
2014-11-27 19:00:00,1.404322370271624e-12
2014-11-27 19:10:00,1.4007751217191699e-12
2014-11-27 19:20:00,1.3969058160375905e-12
2014-11-27 19:30:00,1.3975865502039365e-12
2014-11-27 19:40:00,1.4049347306028645e-12
2014-11-27 19:50:00,1.4190042429675269e-12
2014-11-27 20:00:00,1.4310686665708281e-12
2014-11-27 20:10:00,1.4368040605716322e-12
2014-11-27 20:20:00,1.441969608623782e-12
2014-11-27 20:30:00,1.4517570199323216e-12
2014-11-27 20:40:00,1.4660182670831497e-12
2014-11-27 20:50:00,1.4797139025269388e-12
2014-11-27 21:00:00,1.4880102907858326e-12
2014-11-27 21:10:00,1.4920485906317584e-12
2014-11-27 21:20:00,1.4932575715742788e-12
2014-11-27 21:30:00,1.4946068614473148e-12
2014-11-27 21:40:00,1.491911003594789e-12
2014-11-27 21:50:00,1.4862974692796353e-12
2014-11-27 22:00:00,1.4765590930599272e-12
2014-11-27 22:10:00,1.4652988422629112e-12
2014-11-27 22:20:00,1.4541586977781089e-12
2014-11-27 22:30:00,1.4536053974079497e-12
2014-11-27 22:40:00,1.4554577031442917e-12
2014-11-27 22:50:00,1.450415828783162e-12
2014-11-27 23:00:00,1.4427958958852102e-12
2014-11-27 23:10:00,1.4303126771929086e-12
2014-11-27 23:20:00,1.4122396221305077e-12
2014-11-27 23:30:00,1.4059583344483197e-12
2014-11-27 23:40:00,1.4013194863779942e-12
2014-11-27 23:50:00,1.3973828063478913e-12
2014-11-28 00:00:00,1.3986665966834018e-12
2014-11-28 00:10:00,1.397066455883761e-12
2014-11-28 00:20:00,1.387610588536053e-12
2014-11-28 00:30:00,1.374497483982986e-12
2014-11-28 00:40:00,1.3771968080620088e-12
2014-11-28 00:50:00,1.3960531143198988e-12
2014-11-28 01:00:00,1.4073889932821705e-12
2014-11-28 01:10:00,1.4047824303930481e-12
2014-11-28 01:20:00,1.4040118261334416e-12
2014-11-28 01:30:00,1.4002129368542846e-12
2014-11-28 01:40:00,1.3954023243467368e-12
2014-11-28 01:50:00,1.3929779595130533e-12
2014-11-28 02:00:00,1.3978080712208232e-12
2014-11-28 02:10:00,1.394250888471454e-12
2014-11-28 02:20:00,1.382002515605843e-12
2014-11-28 02:30:00,1.3809770225706157e-12
2014-11-28 02:40:00,1.3929858026094997e-12
2014-11-28 02:50:00,1.4071885695175157e-12
2014-11-28 03:00:00,1.4109087362086973e-12
2014-11-28 03:10:00,1.4084308428236593e-12
2014-11-28 03:20:00,1.4088882042434778e-12
2014-11-28 03:30:00,1.4089694382325982e-12
2014-11-28 03:40:00,1.4024754589633736e-12
2014-11-28 03:50:00,1.3950533109529177e-12
2014-11-28 04:00:00,1.3891754438939617e-12
2014-11-28 04:10:00,1.3807957434107565e-12
2014-11-28 04:20:00,1.3768708217098437e-12
2014-11-28 04:30:00,1.3808769412083809e-12
2014-11-28 04:40:00,1.3865260368450197e-12
2014-11-28 04:50:00,1.3881240451747185e-12
2014-11-28 05:00:00,1.3816831497899985e-12
2014-11-28 05:10:00,1.3745876672430637e-12
2014-11-28 05:20:00,1.3712615523781526e-12
2014-11-28 05:30:00,1.3642325116947009e-12
2014-11-28 05:40:00,1.3573727872786768e-12
2014-11-28 05:50:00,1.357037910834715e-12
2014-11-28 06:00:00,1.3600210120708145e-12
2014-11-28 06:10:00,1.3605456039448193e-12
2014-11-28 06:20:00,1.3587846217039442e-12
2014-11-28 06:30:00,1.3589291400779385e-12
2014-11-28 06:40:00,1.360403876039255e-12
2014-11-28 06:50:00,1.3538334693938326e-12
2014-11-28 07:00:00,1.3426876179290277e-12
2014-11-28 07:10:00,1.3377463075842877e-12
2014-11-28 07:20:00,1.339311635230988e-12
2014-11-28 07:30:00,1.3413842486413778e-12
2014-11-28 07:40:00,1.339528087430666e-12
2014-11-28 07:50:00,1.3376527935932433e-12
2014-11-28 08:00:00,1.3393628143399749e-12
2014-11-28 08:10:00,1.3376973724179197e-12
2014-11-28 08:20:00,1.3326860177365401e-12
2014-11-28 08:30:00,1.3288807782174108e-12
2014-11-28 08:40:00,1.3256271345330165e-12
2014-11-28 08:50:00,1.3249734411314517e-12
