Timestamp,Orbit Mean Density (kg/m^3)
2014-03-11 00:00:00,1.2760107274875445e-12
2014-03-11 00:10:00,1.2807157462954373e-12
2014-03-11 00:20:00,1.2835921414503638e-12
2014-03-11 00:30:00,1.2839813073657706e-12
2014-03-11 00:40:00,1.282488753922507e-12
2014-03-11 00:50:00,1.281570838485466e-12
2014-03-11 01:00:00,1.2795348371584e-12
2014-03-11 01:10:00,1.2777113977082662e-12
2014-03-11 01:20:00,1.2764322517775089e-12
2014-03-11 01:30:00,1.277681601226981e-12
2014-03-11 01:40:00,1.2776952662353649e-12
2014-03-11 01:50:00,1.2784518962500481e-12
2014-03-11 02:00:00,1.2796418627779717e-12
2014-03-11 02:10:00,1.280325576007807e-12
2014-03-11 02:20:00,1.2767062477545409e-12
2014-03-11 02:30:00,1.2704184187976366e-12
2014-03-11 02:40:00,1.2616060580134245e-12
2014-03-11 02:50:00,1.2505403451019468e-12
2014-03-11 03:00:00,1.2370936795496069e-12
2014-03-11 03:10:00,1.2316847782192108e-12
2014-03-11 03:20:00,1.231423516499078e-12
2014-03-11 03:30:00,1.2293900403095368e-12
2014-03-11 03:40:00,1.2259300564406177e-12
2014-03-11 03:50:00,1.2239674933335481e-12
2014-03-11 04:00:00,1.221015640311788e-12
2014-03-11 04:10:00,1.214533140222234e-12
2014-03-11 04:20:00,1.2046885026393996e-12
2014-03-11 04:30:00,1.199918959407421e-12
2014-03-11 04:40:00,1.1966354073930713e-12
2014-03-11 04:50:00,1.1936652140035225e-12
2014-03-11 05:00:00,1.1935389739132422e-12
2014-03-11 05:10:00,1.194617486225752e-12
2014-03-11 05:20:00,1.1941690536690816e-12
2014-03-11 05:30:00,1.1910780124575257e-12
2014-03-11 05:40:00,1.1865320879337169e-12
2014-03-11 05:50:00,1.1810773082592026e-12
2014-03-11 06:00:00,1.1773511320336386e-12
2014-03-11 06:10:00,1.179291385837428e-12
2014-03-11 06:20:00,1.183268154557456e-12
2014-03-11 06:30:00,1.1851069564591406e-12
2014-03-11 06:40:00,1.1835734901146838e-12
2014-03-11 06:50:00,1.1817229730863302e-12
2014-03-11 07:00:00,1.1812273885435468e-12
2014-03-11 07:10:00,1.1814694806161112e-12
2014-03-11 07:20:00,1.1878342705780916e-12
2014-03-11 07:30:00,1.1928484481851236e-12
2014-03-11 07:40:00,1.1922951273628189e-12
2014-03-11 07:50:00,1.1975779113566236e-12
2014-03-11 08:00:00,1.2061314885247993e-12
2014-03-11 08:10:00,1.2082345067008473e-12
2014-03-11 08:20:00,1.2074506239486733e-12
2014-03-11 08:30:00,1.2073013636471172e-12
2014-03-11 08:40:00,1.209896371193849e-12
2014-03-11 08:50:00,1.2111322509981025e-12
2014-03-11 09:00:00,1.2082358723856908e-12
2014-03-11 09:10:00,1.212183034950895e-12
2014-03-11 09:20:00,1.2157484600742101e-12
2014-03-11 09:30:00,1.2165197976808112e-12
2014-03-11 09:40:00,1.2217163179361145e-12
2014-03-11 09:50:00,1.227937964650243e-12
2014-03-11 10:00:00,1.2286846932804016e-12
2014-03-11 10:10:00,1.2244430308878224e-12
2014-03-11 10:20:00,1.21795820536697e-12
2014-03-11 10:30:00,1.2120890235181625e-12
2014-03-11 10:40:00,1.2107684844211888e-12
2014-03-11 10:50:00,1.2140689193068748e-12
2014-03-11 11:00:00,1.2198466233969773e-12
2014-03-11 11:10:00,1.224910843902331e-12
2014-03-11 11:20:00,1.2259955559630165e-12
2014-03-11 11:30:00,1.2257699969064874e-12
2014-03-11 11:40:00,1.2255488747169486e-12
2014-03-11 11:50:00,1.2272681481097354e-12
2014-03-11 12:00:00,1.2269708896758502e-12
2014-03-11 12:10:00,1.2244838085703604e-12
2014-03-11 12:20:00,1.2279988423571389e-12
2014-03-11 12:30:00,1.2393941504531304e-12
2014-03-11 12:40:00,1.251013628083803e-12
2014-03-11 12:50:00,1.2612147469866353e-12
2014-03-11 13:00:00,1.2677138111494966e-12
2014-03-11 13:10:00,1.270900341048591e-12
2014-03-11 13:20:00,1.2703449858395957e-12
2014-03-11 13:30:00,1.2675234486506834e-12
2014-03-11 13:40:00,1.2687375382810757e-12
2014-03-11 13:50:00,1.2699819012221637e-12
2014-03-11 14:00:00,1.264304280025481e-12
2014-03-11 14:10:00,1.2568849149705665e-12
2014-03-11 14:20:00,1.2546735986678499e-12
2014-03-11 14:30:00,1.254845807604254e-12
2014-03-11 14:40:00,1.2568208918968765e-12
2014-03-11 14:50:00,1.2579601239281408e-12
2014-03-11 15:00:00,1.25981074018248e-12
2014-03-11 15:10:00,1.2619828632922368e-12
2014-03-11 15:20:00,1.2643190305964993e-12
2014-03-11 15:30:00,1.2643564831757193e-12
2014-03-11 15:40:00,1.2658269858000998e-12
2014-03-11 15:50:00,1.2684060221718856e-12
2014-03-11 16:00:00,1.2697527119102324e-12
2014-03-11 16:10:00,1.2678706425485265e-12
2014-03-11 16:20:00,1.265021791606452e-12
2014-03-11 16:30:00,1.2626284902243405e-12
2014-03-11 16:40:00,1.2622421244821212e-12
2014-03-11 16:50:00,1.2636575817636732e-12
2014-03-11 17:00:00,1.2681147629857586e-12
2014-03-11 17:10:00,1.2766291191783732e-12
2014-03-11 17:20:00,1.2821946309763517e-12
2014-03-11 17:30:00,1.2817313388050632e-12
2014-03-11 17:40:00,1.2775939627351928e-12
2014-03-11 17:50:00,1.2720497654298976e-12
2014-03-11 18:00:00,1.264048466799895e-12
2014-03-11 18:10:00,1.2571907499531892e-12
2014-03-11 18:20:00,1.2530215660611918e-12
2014-03-11 18:30:00,1.2524668443877599e-12
2014-03-11 18:40:00,1.2572826749336862e-12
2014-03-11 18:50:00,1.2613852832019377e-12
2014-03-11 19:00:00,1.2583740518765274e-12
2014-03-11 19:10:00,1.2553210779832939e-12
2014-03-11 19:20:00,1.2536447496019832e-12
2014-03-11 19:30:00,1.2555766550033e-12
2014-03-11 19:40:00,1.2580264787616737e-12
2014-03-11 19:50:00,1.2618719356373733e-12
2014-03-11 20:00:00,1.2690148754426105e-12
2014-03-11 20:10:00,1.2678782482203329e-12
2014-03-11 20:20:00,1.259721977201021e-12
2014-03-11 20:30:00,1.2613572134577017e-12
2014-03-11 20:40:00,1.2702460358599514e-12
2014-03-11 20:50:00,1.2777831083385485e-12
2014-03-11 21:00:00,1.279732327130323e-12
2014-03-11 21:10:00,1.2770414116827728e-12
2014-03-11 21:20:00,1.2709821328959825e-12
2014-03-11 21:30:00,1.2632945234293253e-12
2014-03-11 21:40:00,1.2558774487479822e-12
2014-03-11 21:50:00,1.2562252666720458e-12
2014-03-11 22:00:00,1.2556625381089202e-12
2014-03-11 22:10:00,1.250805464789694e-12
2014-03-11 22:20:00,1.2453342823734902e-12
2014-03-11 22:30:00,1.2412949662694125e-12
2014-03-11 22:40:00,1.2385007961488673e-12
2014-03-11 22:50:00,1.2350938905009086e-12
2014-03-11 23:00:00,1.229255586906916e-12
2014-03-11 23:10:00,1.2262595529118222e-12
2014-03-11 23:20:00,1.224094026604599e-12
2014-03-11 23:30:00,1.2263114755676124e-12
2014-03-11 23:40:00,1.233916608163396e-12
2014-03-11 23:50:00,1.243031862876228e-12
2014-03-12 00:00:00,1.2465896131227905e-12
2014-03-12 00:10:00,1.244598329339391e-12
2014-03-12 00:20:00,1.2378571382977698e-12
2014-03-12 00:30:00,1.2288470198298072e-12
2014-03-12 00:40:00,1.2274717206280445e-12
2014-03-12 00:50:00,1.2314408062556488e-12
2014-03-12 01:00:00,1.2347081959586549e-12
2014-03-12 01:10:00,1.2370625394408854e-12
2014-03-12 01:20:00,1.2384958127887174e-12
2014-03-12 01:30:00,1.2405182398414773e-12
2014-03-12 01:40:00,1.2433497726086813e-12
2014-03-12 01:50:00,1.2461075500158701e-12
2014-03-12 02:00:00,1.2507818332723878e-12
2014-03-12 02:10:00,1.2529596757034666e-12
2014-03-12 02:20:00,1.2528536545542621e-12
2014-03-12 02:30:00,1.2580911121680465e-12
2014-03-12 02:40:00,1.2662451919560846e-12
2014-03-12 02:50:00,1.2736312545157417e-12
2014-03-12 03:00:00,1.279148353269714e-12
2014-03-12 03:10:00,1.281919832805406e-12
2014-03-12 03:20:00,1.2808934303779933e-12
2014-03-12 03:30:00,1.2729297620920612e-12
2014-03-12 03:40:00,1.2618406931477578e-12
2014-03-12 03:50:00,1.253534761828507e-12
2014-03-12 04:00:00,1.2497181939463322e-12
2014-03-12 04:10:00,1.2471154962448584e-12
2014-03-12 04:20:00,1.2465307291707276e-12
2014-03-12 04:30:00,1.2463182870037402e-12
2014-03-12 04:40:00,1.244287556601856e-12
2014-03-12 04:50:00,1.2396972726236665e-12
2014-03-12 05:00:00,1.2363420233012969e-12
2014-03-12 05:10:00,1.2359657022816216e-12
2014-03-12 05:20:00,1.235282868897004e-12
2014-03-12 05:30:00,1.233440532058601e-12
2014-03-12 05:40:00,1.2357982237045397e-12
2014-03-12 05:50:00,1.2371686265373785e-12
2014-03-12 06:00:00,1.236664094303371e-12
2014-03-12 06:10:00,1.2347616897714313e-12
2014-03-12 06:20:00,1.2345024172445158e-12
2014-03-12 06:30:00,1.2358833638833868e-12
2014-03-12 06:40:00,1.2373217311770179e-12
2014-03-12 06:50:00,1.2404325171521074e-12
2014-03-12 07:00:00,1.2405905122705377e-12
2014-03-12 07:10:00,1.2341623207431686e-12
2014-03-12 07:20:00,1.2358475039913472e-12
2014-03-12 07:30:00,1.2434930455515096e-12
2014-03-12 07:40:00,1.2473174133892352e-12
2014-03-12 07:50:00,1.246345950263133e-12
2014-03-12 08:00:00,1.2447393697469199e-12
2014-03-12 08:10:00,1.2465741695422542e-12
2014-03-12 08:20:00,1.2500551866492745e-12
2014-03-12 08:30:00,1.2478345850844084e-12
2014-03-12 08:40:00,1.2495146234978768e-12
2014-03-12 08:50:00,1.2492226987510216e-12
2014-03-12 09:00:00,1.24300555355624e-12
2014-03-12 09:10:00,1.2392209793136389e-12
2014-03-12 09:20:00,1.2419641182030774e-12
2014-03-12 09:30:00,1.2457975922917753e-12
2014-03-12 09:40:00,1.2461048576371899e-12
2014-03-12 09:50:00,1.2436993273527469e-12
2014-03-12 10:00:00,1.2407474798239932e-12
2014-03-12 10:10:00,1.2411990314189285e-12
2014-03-12 10:20:00,1.2458934644547678e-12
2014-03-12 10:30:00,1.2505100335635865e-12
2014-03-12 10:40:00,1.2504612096447476e-12
2014-03-12 10:50:00,1.2473815049403345e-12
2014-03-12 11:00:00,1.2438239626167214e-12
2014-03-12 11:10:00,1.2397871153597672e-12
2014-03-12 11:20:00,1.233677818330186e-12
2014-03-12 11:30:00,1.2265728567974368e-12
2014-03-12 11:40:00,1.2240155647291305e-12
2014-03-12 11:50:00,1.2255021436130913e-12
2014-03-12 12:00:00,1.2288228604995692e-12
2014-03-12 12:10:00,1.2378255236755944e-12
2014-03-12 12:20:00,1.2467452511588239e-12
2014-03-12 12:30:00,1.2477649248761145e-12
2014-03-12 12:40:00,1.2423019219306817e-12
2014-03-12 12:50:00,1.2370034659380929e-12
2014-03-12 13:00:00,1.2339754997189817e-12
2014-03-12 13:10:00,1.2317912912948133e-12
2014-03-12 13:20:00,1.2307115215919842e-12
2014-03-12 13:30:00,1.2332246738187588e-12
2014-03-12 13:40:00,1.2327050025371153e-12
2014-03-12 13:50:00,1.2261505422852294e-12
2014-03-12 14:00:00,1.2215164139527802e-12
2014-03-12 14:10:00,1.2215541309472005e-12
2014-03-12 14:20:00,1.2228397788877397e-12
2014-03-12 14:30:00,1.221030011615052e-12
2014-03-12 14:40:00,1.21805282285019e-12
2014-03-12 14:50:00,1.214135119122831e-12
2014-03-12 15:00:00,1.2042174374082436e-12
2014-03-12 15:10:00,1.1950604216466058e-12
2014-03-12 15:20:00,1.1956084104479296e-12
2014-03-12 15:30:00,1.198401937983749e-12
2014-03-12 15:40:00,1.1981365029131112e-12
2014-03-12 15:50:00,1.1952282874468984e-12
2014-03-12 16:00:00,1.1917857209455781e-12
2014-03-12 16:10:00,1.1903596563356917e-12
2014-03-12 16:20:00,1.1941849182463125e-12
2014-03-12 16:30:00,1.2016132228825984e-12
2014-03-12 16:40:00,1.2082967013027977e-12
2014-03-12 16:50:00,1.2088838423404057e-12
2014-03-12 17:00:00,1.2071025789212166e-12
2014-03-12 17:10:00,1.2050014425881437e-12
2014-03-12 17:20:00,1.2021146018976762e-12
2014-03-12 17:30:00,1.197453102120109e-12
2014-03-12 17:40:00,1.1937474855387118e-12
2014-03-12 17:50:00,1.1930666536163185e-12
2014-03-12 18:00:00,1.1946574812244213e-12
2014-03-12 18:10:00,1.2034692720238697e-12
2014-03-12 18:20:00,1.213961001857692e-12
2014-03-12 18:30:00,1.2148378730480114e-12
2014-03-12 18:40:00,1.2127828539693042e-12
2014-03-12 18:50:00,1.2145294562896624e-12
2014-03-12 19:00:00,1.219720885514767e-12
2014-03-12 19:10:00,1.221000168458806e-12
2014-03-12 19:20:00,1.2178648569747754e-12
2014-03-12 19:30:00,1.2151346117678546e-12
2014-03-12 19:40:00,1.2077120991448973e-12
2014-03-12 19:50:00,1.1984544229374962e-12
2014-03-12 20:00:00,1.1979936632985505e-12
2014-03-12 20:10:00,1.2058187293748234e-12
2014-03-12 20:20:00,1.2110921544181145e-12
2014-03-12 20:30:00,1.2118413070437805e-12
2014-03-12 20:40:00,1.2110026149222848e-12
2014-03-12 20:50:00,1.2081020196922537e-12
2014-03-12 21:00:00,1.2063682386200854e-12
2014-03-12 21:10:00,1.2052882130972765e-12
2014-03-12 21:20:00,1.2059871210490265e-12
2014-03-12 21:30:00,1.2107740893979134e-12
2014-03-12 21:40:00,1.2172994955956837e-12
2014-03-12 21:50:00,1.2232407787848713e-12
2014-03-12 22:00:00,1.2260485349845809e-12
2014-03-12 22:10:00,1.2289199238689585e-12
2014-03-12 22:20:00,1.235064388262687e-12
2014-03-12 22:30:00,1.2428639167357133e-12
2014-03-12 22:40:00,1.255722212965275e-12
2014-03-12 22:50:00,1.264825289235502e-12
2014-03-12 23:00:00,1.2736177161485758e-12
2014-03-12 23:10:00,1.2829794936359486e-12
2014-03-12 23:20:00,1.2900783369564445e-12
2014-03-12 23:30:00,1.2911130024693422e-12
2014-03-12 23:40:00,1.2918938226084173e-12
2014-03-12 23:50:00,1.296965470924772e-12
2014-03-13 00:00:00,1.3037435438536313e-12
2014-03-13 00:10:00,1.312839193207469e-12
2014-03-13 00:20:00,1.3284314570606526e-12
2014-03-13 00:30:00,1.3517264305397044e-12
2014-03-13 00:40:00,1.3722467062749677e-12
2014-03-13 00:50:00,1.3908494686059837e-12
2014-03-13 01:00:00,1.4087986017890077e-12
2014-03-13 01:10:00,1.4229234059405518e-12
2014-03-13 01:20:00,1.42847343744453e-12
2014-03-13 01:30:00,1.4265140596717813e-12
2014-03-13 01:40:00,1.4222047316132452e-12
2014-03-13 01:50:00,1.4208213198560856e-12
2014-03-13 02:00:00,1.4200715946671629e-12
2014-03-13 02:10:00,1.4146583002134388e-12
2014-03-13 02:20:00,1.408516923997134e-12
2014-03-13 02:30:00,1.4042922849759882e-12
2014-03-13 02:40:00,1.405505325223869e-12
2014-03-13 02:50:00,1.4105392591908698e-12
2014-03-13 03:00:00,1.416457597954423e-12
2014-03-13 03:10:00,1.423766202272586e-12
2014-03-13 03:20:00,1.432275444568455e-12
2014-03-13 03:30:00,1.434599079244456e-12
2014-03-13 03:40:00,1.4344953789156979e-12
2014-03-13 03:50:00,1.4375362226872797e-12
2014-03-13 04:00:00,1.4390414106854997e-12
