Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2014-11-21 00:00:00,2014,325,2473,51,71,13,16,6.9,6.4,-58.5,164.6,-3.2,0.9,-5.5,0.6,-5.5,0.1,2.5,1.6,1.5,1.2,66335.0,6.3,370.0,1.7,1.6,9.999,12477.0,0.6,7.0,2.6,1.4,9.999,1.72,2.04,1.07,6.7,4.8,0.0263,37,75,-31,22,158.6,414,-348,65,2.8,0.008884,999999.99,99999.99,99999.99,0.14,0.08,0.06,-1
2014-11-21 01:00:00,2014,325,2473,51,71,59,15,6.9,5.8,16.4,132.2,-3.7,4.1,1.6,4.2,1.2,0.2,3.5,1.1,1.6,3.0,41968.0,6.0,387.0,0.2,-3.1,9.999,5582.0,0.3,13.0,1.0,2.3,9.999,1.8,-0.46,0.89,6.9,5.2,0.0252,37,75,-33,22,158.6,292,-232,60,2.1,0.008884,999999.99,99999.99,99999.99,0.15,0.08,0.06,-1
2014-11-21 02:00:00,2014,325,2473,51,71,60,15,6.9,5.4,5.1,106.9,-1.5,5.1,0.5,5.1,-0.1,0.1,4.1,1.6,1.3,3.6,44419.0,5.8,385.0,0.3,-2.5,9.999,8098.0,0.5,7.0,1.3,3.2,9.999,1.72,0.04,0.88,6.7,5.1,0.0263,37,75,-27,22,158.6,90,-18,73,0.6,0.008884,999999.99,99999.99,99999.99,0.14,0.08,0.06,-1
2014-11-21 03:00:00,2014,325,2473,51,71,60,15,6.9,4.6,-38.0,100.1,-0.6,3.6,-2.8,3.1,-3.4,0.5,5.0,2.2,2.1,4.0,56253.0,6.4,387.0,1.3,1.8,9.999,4482.0,0.6,9.0,2.4,2.6,9.999,1.92,1.32,1.03,7.1,5.2,0.0236,33,75,-26,18,158.6,111,-28,82,0.8,0.008884,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2014-11-21 04:00:00,2014,325,2473,51,71,60,15,7.3,6.2,-40.9,104.5,-1.2,4.6,-4.1,3.6,-5.0,0.1,3.6,1.9,1.4,2.7,58780.0,5.8,381.0,-1.3,1.5,9.999,4081.0,0.6,5.0,1.4,1.8,9.999,1.68,1.91,0.85,6.3,4.8,0.0301,33,75,-35,18,158.6,309,-236,73,1.8,0.008884,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2014-11-21 05:00:00,2014,325,2473,51,71,60,15,7.3,6.5,46.1,134.0,-3.2,3.3,4.7,4.4,3.7,0.2,2.9,1.2,1.6,2.1,54722.0,4.8,387.0,0.8,-5.3,9.999,5628.0,0.4,5.0,1.0,2.4,9.999,1.44,-1.43,0.69,5.8,4.6,0.0353,33,75,-43,18,158.6,218,-173,44,2.2,0.008884,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2014-11-21 06:00:00,2014,325,2473,51,71,60,14,7.3,6.7,44.3,121.1,-2.5,4.1,4.7,5.3,3.2,0.1,2.7,1.1,1.7,1.7,56802.0,4.9,386.0,0.6,-4.3,9.999,6897.0,0.5,6.0,0.7,2.1,9.999,1.46,-1.24,0.71,5.9,4.6,0.0347,17,75,-38,6,158.6,42,-20,22,0.4,0.008884,999999.99,99999.99,99999.99,0.12,0.07,0.05,-1
2014-11-21 07:00:00,2014,325,2473,51,71,60,16,6.6,5.1,16.3,204.3,-4.5,-2.0,1.4,-1.4,2.0,0.3,4.0,1.0,3.1,2.3,88172.0,5.9,379.0,2.7,2.6,9.999,11290.0,0.6,3.0,2.8,1.1,9.999,1.69,-0.76,1.22,7.0,4.9,0.0245,17,75,-34,6,158.6,75,-38,37,0.5,0.008884,999999.99,99999.99,99999.99,0.15,0.09,0.06,-1
2014-11-21 08:00:00,2014,325,2473,51,71,60,15,6.8,6.1,-27.0,111.0,-1.9,5.1,-2.8,3.7,-4.5,0.8,2.9,1.1,1.9,1.9,74956.0,5.7,391.0,1.8,0.5,9.999,8205.0,1.0,6.0,4.3,1.1,9.999,1.74,1.76,1.04,6.9,5.0,0.0252,17,75,-32,6,158.6,109,-74,34,0.6,0.008884,999999.99,99999.99,99999.99,0.14,0.08,0.06,-1
2014-11-21 09:00:00,2014,325,2473,51,71,60,15,7.4,6.5,-27.3,100.8,-1.1,5.7,-3.0,4.1,-5.0,0.2,3.5,1.5,1.4,2.9,77448.0,5.7,399.0,1.2,-0.9,9.999,7286.0,0.5,11.0,3.7,2.7,9.999,1.81,2.0,0.89,6.4,4.8,0.0287,27,75,-33,12,158.6,295,-204,91,1.5,0.008884,999999.99,99999.99,99999.99,0.12,0.07,0.05,-1
