Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2015-07-16 00:00:00,2015,197,2482,51,52,58,30,4.6,3.0,-5.6,171.1,-3.0,0.5,-0.3,0.5,-0.3,1.0,3.5,2.1,2.5,1.1,182987.0,3.0,505.0,3.0,-2.5,0.032,56731.0,0.7,22.0,2.7,1.4,0.006,1.44,0.15,1.84,9.5,5.9,0.0132,30,50,-22,15,102.9,504,-308,196,999.9,0.00772,999999.99,99999.99,99999.99,0.13,0.08,0.06,-1
2015-07-16 01:00:00,2015,197,2482,51,52,61,35,4.6,2.6,-47.7,127.2,-1.0,1.4,-1.9,1.3,-1.9,0.5,3.7,2.9,1.9,1.3,174831.0,3.0,514.0,1.7,-0.7,0.029,47601.0,0.8,25.0,2.1,1.8,0.009,1.48,0.98,1.79,9.7,6.1,0.0127,30,50,-23,15,102.9,610,-390,220,999.9,0.00772,999999.99,99999.99,99999.99,0.12,0.07,0.05,-1
2015-07-16 02:00:00,2015,197,2482,51,52,59,35,4.8,3.8,23.6,138.9,-2.6,2.3,1.5,2.4,1.4,0.2,2.8,1.5,1.0,2.1,177079.0,3.4,500.0,0.4,-4.2,0.027,21937.0,0.2,13.0,1.1,2.2,0.003,1.57,-0.65,1.88,9.6,5.9,0.0129,30,50,-21,15,102.9,387,-220,166,999.9,0.00772,999999.99,99999.99,99999.99,0.14,0.08,0.05,-1
2015-07-16 03:00:00,2015,197,2482,51,52,60,36,4.5,3.5,32.3,155.0,-2.7,1.3,1.9,1.4,1.8,0.2,2.6,1.3,1.9,1.4,160402.0,2.8,500.0,1.1,-4.3,0.029,33352.0,0.6,13.0,2.2,1.8,0.003,1.3,-0.9,1.66,9.3,6.0,0.0138,17,50,-22,6,102.9,115,-42,73,999.9,0.00772,999999.99,99999.99,99999.99,0.13,0.08,0.06,-1
2015-07-16 04:00:00,2015,197,2482,51,52,59,34,4.1,2.8,12.3,113.9,-1.1,2.5,0.6,2.6,0.3,0.5,2.9,1.3,1.2,2.3,187430.0,3.0,512.0,0.5,-2.6,0.022,28323.0,0.4,13.0,1.3,2.5,0.003,1.43,-0.1,2.34,10.8,6.2,0.0102,17,50,-20,6,102.9,81,-18,62,999.9,0.00772,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2015-07-16 05:00:00,2015,197,2482,51,52,60,35,4.4,3.7,62.7,165.1,-1.6,0.4,3.3,0.9,3.2,0.2,2.3,1.4,0.9,1.6,179101.0,2.9,509.0,2.3,-3.9,0.013,27487.0,0.7,16.0,0.9,1.2,0.0,1.32,-1.63,1.92,9.8,6.0,0.0123,17,50,-23,6,102.9,311,-107,204,1.0,0.00772,999999.99,99999.99,99999.99,0.15,0.09,0.06,-1
2015-07-16 06:00:00,2015,197,2482,51,52,59,35,4.6,3.3,11.7,116.8,-1.5,2.9,0.7,3.0,0.1,0.3,3.0,1.8,1.2,2.1,191223.0,2.6,510.0,0.2,-1.3,0.036,34707.0,0.5,21.0,1.2,2.3,0.014,1.29,-0.0,1.63,8.9,5.8,0.0149,20,50,-23,7,102.9,249,-159,91,1.1,0.00772,999999.99,99999.99,99999.99,0.11,0.07,0.05,-1
2015-07-16 07:00:00,2015,197,2482,51,52,63,37,4.4,2.8,-1.9,126.2,-1.7,2.3,-0.1,2.2,-0.7,0.3,3.3,1.3,0.9,2.9,203045.0,2.4,506.0,0.8,-0.6,0.017,43368.0,0.5,21.0,1.2,3.5,0.004,1.1,0.35,1.71,8.9,5.7,0.015,20,50,-20,7,102.9,224,-150,74,999.9,0.00772,999999.99,99999.99,99999.99,0.12,0.07,0.05,-1
2015-07-16 08:00:00,2015,197,2482,51,52,56,31,4.2,3.2,6.2,142.7,-2.6,1.9,0.3,2.0,-0.2,0.1,2.6,1.2,1.7,1.5,173508.0,2.1,496.0,1.4,-1.5,9.999,30143.0,0.5,19.0,2.5,2.4,9.999,1.03,0.15,1.49,8.6,5.7,0.0162,20,50,-21,7,102.9,155,-88,67,999.9,0.00772,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2015-07-16 09:00:00,2015,197,2482,51,52,61,34,4.2,3.4,-29.4,112.5,-1.1,2.8,-1.7,2.1,-2.5,0.2,2.2,0.7,1.1,1.8,191545.0,2.4,513.0,0.1,1.1,9.999,14181.0,0.1,8.0,1.3,2.1,9.999,1.26,1.28,1.81,9.5,5.9,0.0133,17,50,-19,6,102.9,406,-270,136,2.0,0.00772,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
