Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2014-08-20 00:00:00,2014,232,2470,51,52,57,33,18.7,18.5,18.6,278.4,2.6,-17.3,5.9,-15.9,9.1,0.1,2.7,1.6,0.8,2.1,30620.0,7.9,378.0,-1.3,-4.0,0.056,4928.0,1.3,3.0,1.1,0.5,0.008,2.31,-3.44,0.15,2.8,2.7,0.1474,23,102,-10,9,121.1,176,-41,136,1.5,0.00748,999999.99,99999.99,99999.99,0.12,0.06,0.05,-1
2014-08-20 01:00:00,2014,232,2470,51,52,62,37,18.6,18.5,28.7,286.1,4.5,-15.6,8.9,-13.3,12.0,0.5,1.7,1.1,0.6,1.2,66378.0,8.5,383.0,1.9,-5.3,0.056,29734.0,2.6,5.0,2.2,1.5,0.005,2.55,-4.6,0.2,3.0,2.8,0.132,23,102,-8,9,121.1,136,-38,98,0.1,0.00748,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2014-08-20 02:00:00,2014,232,2470,51,52,59,36,19.3,19.3,36.0,295.4,6.7,-14.1,11.3,-10.9,14.4,0.1,1.1,0.7,0.7,0.5,85861.0,5.6,382.0,3.4,-5.8,0.066,20643.0,1.2,4.0,0.6,0.5,0.008,1.72,-5.5,0.13,2.3,2.2,0.2169,23,102,-12,9,121.1,73,-39,35,-0.7,0.00748,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2014-08-20 03:00:00,2014,232,2470,51,52,60,36,19.4,19.3,47.5,293.8,5.3,-12.0,14.3,-7.4,17.1,0.3,1.8,0.5,1.3,1.2,118779.0,7.7,384.0,3.7,-6.0,0.049,18340.0,1.9,2.0,0.8,0.9,0.012,2.27,-6.57,0.21,2.7,2.5,0.1577,7,102,-11,3,121.1,51,-28,23,-0.6,0.00748,999999.99,99999.99,99999.99,0.12,0.07,0.05,-1
2014-08-20 04:00:00,2014,232,2470,51,52,57,33,20.5,20.4,55.6,295.3,4.9,-10.4,16.8,-4.4,19.3,0.2,1.8,1.2,1.1,0.8,81780.0,5.7,379.0,3.0,-5.3,0.052,13457.0,1.1,5.0,0.9,1.6,0.007,1.65,-7.31,0.12,2.2,2.1,0.2442,7,102,-9,3,121.1,30,-22,8,-0.9,0.00748,999999.99,99999.99,99999.99,0.12,0.07,0.05,-1
2014-08-20 05:00:00,2014,232,2470,51,52,56,34,20.5,20.4,60.2,289.6,3.4,-9.6,17.7,-2.4,20.0,0.2,1.8,0.9,1.5,0.7,91575.0,6.3,376.0,3.5,-6.6,0.049,14787.0,1.4,6.0,1.0,1.4,0.006,1.78,-7.52,0.14,2.3,2.2,0.2245,7,102,-8,3,121.1,21,-15,5,-0.9,0.00748,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2014-08-20 06:00:00,2014,232,2470,51,52,59,33,20.3,19.8,64.8,304.6,4.8,-6.9,17.9,1.0,19.2,0.5,4.5,2.0,4.0,0.8,82807.0,7.4,373.0,2.8,-7.3,0.047,9525.0,2.3,8.0,1.0,2.8,0.012,2.04,-7.16,0.16,2.5,2.3,0.1904,13,102,-2,5,121.1,52,-18,34,0.0,0.00748,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2014-08-20 07:00:00,2014,232,2470,51,52,61,37,19.6,19.6,67.2,319.7,5.8,-4.9,18.0,3.5,18.3,0.3,1.1,0.6,0.9,0.2,90476.0,9.8,372.0,2.8,-7.2,0.039,14898.0,1.4,4.0,0.6,1.2,0.005,2.62,-6.81,0.23,3.0,2.7,0.1348,13,102,0,5,121.1,36,-20,16,-0.0,0.00748,999999.99,99999.99,99999.99,0.13,0.08,0.05,-1
2014-08-20 08:00:00,2014,232,2470,51,52,53,29,19.7,19.7,69.5,332.4,6.1,-3.2,18.4,5.8,17.8,0.4,1.1,0.7,0.8,0.1,77367.0,7.6,362.0,1.8,-4.1,0.058,18723.0,1.5,6.0,0.6,1.3,0.011,2.05,-6.44,0.17,2.5,2.4,0.1854,13,102,0,5,121.1,39,-27,13,0.7,0.00748,999999.99,99999.99,99999.99,0.14,0.07,0.05,-1
2014-08-20 09:00:00,2014,232,2470,51,52,53,26,19.5,19.4,66.8,342.8,7.3,-2.3,17.8,6.7,16.7,0.3,1.5,0.5,1.3,0.3,54411.0,8.6,358.0,4.0,-2.1,0.061,12898.0,1.4,3.0,0.9,0.9,0.012,2.29,-5.98,0.17,2.7,2.5,0.1641,13,102,0,5,121.1,52,-35,17,1.3,0.00748,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2014-08-20 10:00:00,2014,232,2470,51,52,55,28,20.0,19.9,67.3,315.4,5.5,-5.4,18.4,4.5,18.6,0.1,1.3,0.9,0.9,0.3,34628.0,6.1,355.0,3.2,-1.9,0.039,7417.0,0.6,4.0,0.6,0.7,0.004,1.48,-6.6,0.1,2.2,2.1,0.2476,13,102,-1,5,121.1,49,-36,14,1.1,0.00748,999999.99,99999.99,99999.99,0.12,0.07,0.05,-1
2014-08-20 11:00:00,2014,232,2470,51,52,52,21,20.3,20.1,59.4,316.1,7.4,-7.1,17.3,2.5,18.5,0.1,3.0,1.3,2.6,0.7,41478.0,7.9,350.0,4.0,-2.1,0.037,8994.0,1.2,4.0,1.3,0.5,0.004,1.86,-6.47,0.14,2.4,2.3,0.2026,13,102,2,5,121.1,54,-31,24,1.3,0.00748,999999.99,99999.99,99999.99,0.13,0.08,0.05,-1
2014-08-20 12:00:00,2014,232,2470,51,52,58,32,20.7,20.5,51.3,36.3,10.3,7.6,16.0,14.5,10.2,0.3,2.7,0.4,2.5,0.8,29070.0,3.1,354.0,2.3,-4.3,0.041,7897.0,1.4,5.0,1.7,1.4,0.007,0.76,-3.61,0.05,1.5,1.5,0.5248,13,102,0,5,121.1,45,-23,23,0.7,0.00748,999999.99,99999.99,99999.99,0.13,0.08,0.06,-1
2014-08-20 13:00:00,2014,232,2470,51,52,60,36,19.6,19.5,57.6,46.4,7.2,7.6,16.5,14.5,11.0,0.3,2.0,1.7,0.6,0.8,16485.0,4.0,353.0,1.7,-6.2,0.025,3400.0,1.4,3.0,0.4,1.5,0.01,0.92,-3.88,0.06,1.8,1.8,0.3667,13,102,-1,5,121.1,40,-20,20,-0.0,0.00748,999999.99,99999.99,99999.99,0.12,0.06,0.04,-1
2014-08-20 14:00:00,2014,232,2470,51,52,59,36,18.9,18.9,58.4,55.8,5.6,8.2,16.1,14.5,10.8,0.1,0.8,0.5,0.6,0.4,22190.0,4.2,351.0,1.8,-6.1,0.019,5634.0,0.5,2.0,0.4,0.7,0.003,0.93,-3.79,0.07,1.9,1.8,0.3284,13,102,-6,5,121.1,43,-27,16,-1.8,0.00748,999999.99,99999.99,99999.99,0.15,0.07,0.05,-1
