Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2017-08-07 00:00:00,2017,219,2510,51,52,61,36,4.0,3.9,4.9,153.7,-3.5,1.7,0.3,1.7,0.1,0.2,0.9,0.6,0.4,0.5,92978.0,1.8,562.0,1.5,-0.9,0.038,21912.0,0.2,5.0,0.5,0.4,0.004,1.09,-0.06,1.04,9.4,6.8,0.0134,7,12,-8,3,74.8,69,-22,47,0.9,0.006534,999999.99,99999.99,99999.99,0.16,0.09,0.06,-1
2017-08-07 01:00:00,2017,219,2510,51,52,58,35,4.0,3.9,5.9,148.4,-3.3,2.0,0.4,2.0,0.1,0.2,0.9,0.5,0.3,0.7,95092.0,1.9,550.0,0.9,-0.7,0.046,14327.0,0.2,8.0,0.4,0.4,0.005,1.14,-0.06,1.1,9.5,6.8,0.0132,7,12,-10,3,74.8,70,-21,49,0.8,0.006534,999999.99,99999.99,99999.99,0.17,0.09,0.07,-1
2017-08-07 02:00:00,2017,219,2510,51,52,59,36,3.9,3.8,6.9,149.2,-3.3,1.9,0.5,2.0,0.1,0.1,0.9,0.1,0.4,0.7,96445.0,2.0,540.0,0.2,-0.9,0.043,6942.0,0.1,5.0,0.5,0.3,0.004,1.14,-0.05,1.23,9.8,6.8,0.0124,7,12,-8,3,74.8,69,-26,43,0.6,0.006534,999999.99,99999.99,99999.99,0.18,0.1,0.08,-1
2017-08-07 03:00:00,2017,219,2510,51,52,59,32,4.0,3.8,13.1,136.9,-2.7,2.5,0.9,2.6,0.3,0.1,1.2,0.5,0.6,0.8,91938.0,2.0,541.0,-0.3,-1.4,0.038,7684.0,0.1,4.0,0.4,0.8,0.004,1.13,-0.16,1.15,9.6,6.8,0.013,17,12,-10,6,74.8,112,-50,62,1.8,0.006534,999999.99,99999.99,99999.99,0.18,0.11,0.08,-1
2017-08-07 04:00:00,2017,219,2510,51,52,59,36,4.2,4.2,12.7,168.3,-4.0,0.8,0.9,1.0,0.6,0.2,0.6,0.3,0.4,0.3,70980.0,1.7,516.0,0.1,-2.0,0.031,20178.0,0.2,6.0,0.3,0.4,0.004,0.85,-0.31,0.8,8.0,6.2,0.0185,17,12,-9,6,74.8,59,-21,38,1.1,0.006534,999999.99,99999.99,99999.99,0.17,0.09,0.07,-1
2017-08-07 05:00:00,2017,219,2510,51,52,60,37,4.1,4.0,17.6,163.3,-3.7,1.1,1.2,1.4,0.8,0.3,1.0,0.5,0.9,0.2,88947.0,2.3,524.0,0.1,-1.5,0.034,17641.0,0.3,7.0,0.8,0.7,0.004,1.2,-0.42,1.24,9.7,6.7,0.0127,17,12,-7,6,74.8,37,-2,35,0.7,0.006534,999999.99,99999.99,99999.99,0.17,0.09,0.06,-1
2017-08-07 06:00:00,2017,219,2510,51,52,60,37,3.4,3.2,5.7,171.8,-3.1,0.5,0.3,0.6,0.1,0.1,1.1,0.3,1.0,0.4,108417.0,2.6,520.0,0.3,-1.1,0.031,12829.0,0.1,4.0,0.8,0.5,0.002,1.32,-0.05,2.22,12.3,7.2,0.0078,17,12,-8,6,74.8,113,-18,95,1.0,0.006534,999999.99,99999.99,99999.99,0.17,0.1,0.07,-1
2017-08-07 07:00:00,2017,219,2510,51,52,60,36,2.8,1.6,2.9,151.9,-1.4,0.8,0.1,0.8,-0.2,0.6,2.3,2.0,0.9,0.5,102479.0,2.9,523.0,0.1,-0.9,0.027,15224.0,0.3,10.0,0.5,0.3,0.003,1.47,0.1,3.55,15.9,7.9,0.0047,17,12,-11,6,74.8,113,-49,65,0.5,0.006534,999999.99,99999.99,99999.99,0.16,0.1,0.07,-1
2017-08-07 08:00:00,2017,219,2510,51,52,59,35,2.3,2.1,-18.2,136.8,-1.4,1.4,-0.7,1.0,-1.2,0.8,1.2,0.7,0.9,0.4,104226.0,3.2,510.0,0.3,-0.9,0.025,7937.0,0.2,5.0,0.3,0.1,0.002,1.53,0.61,5.85,19.8,8.1,0.003,17,12,-15,6,74.8,384,-318,66,1.6,0.006534,999999.99,99999.99,99999.99,0.19,0.09,0.07,-1
2017-08-07 09:00:00,2017,219,2510,51,52,60,37,3.3,3.0,7.7,171.3,-2.9,0.4,0.4,0.5,0.2,0.4,1.3,0.5,1.1,0.4,88100.0,2.8,511.0,0.2,-1.2,0.025,13757.0,0.2,3.0,0.3,0.2,0.003,1.34,-0.1,2.32,13.0,7.5,0.0071,20,12,-17,7,74.8,387,-308,79,1.6,0.006534,999999.99,99999.99,99999.99,0.16,0.09,0.06,-1
