Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2016-10-29 00:00:00,2016,303,2499,51,52,63,38,8.1,5.7,-59.8,252.6,-0.9,-2.7,-4.9,-3.5,-4.4,0.3,5.6,2.1,4.7,2.3,173612.0,4.5,604.0,1.9,1.7,0.013,36874.0,0.5,24.0,4.2,1.7,0.002,2.88,2.6,0.86,7.9,6.0,0.019,50,23,-40,48,78.0,684,-458,226,4.5,0.006403,999999.99,99999.99,99999.99,0.15,0.09,0.06,-1
2016-10-29 01:00:00,2016,303,2499,51,52,60,36,9.0,6.6,-56.0,148.7,-3.2,1.9,-5.5,0.8,-5.8,0.4,5.9,1.7,5.0,2.8,182993.0,4.7,594.0,-1.0,2.2,0.013,19898.0,0.5,17.0,3.5,1.9,0.002,2.91,3.45,0.75,7.2,5.6,0.0232,50,23,-50,48,78.0,754,-626,128,4.2,0.006403,999999.99,99999.99,99999.99,0.17,0.09,0.07,-1
2016-10-29 02:00:00,2016,303,2499,51,52,59,36,9.7,9.1,-45.9,145.2,-5.2,3.6,-6.5,2.1,-7.2,0.2,3.2,1.7,2.4,1.1,176731.0,4.0,604.0,0.6,1.2,0.017,30381.0,0.5,17.0,1.9,1.0,0.003,2.6,4.35,0.54,6.2,5.1,0.0307,50,23,-62,48,78.0,1023,-834,189,4.9,0.006403,999999.99,99999.99,99999.99,0.16,0.08,0.06,-1
2016-10-29 03:00:00,2016,303,2499,51,52,61,36,9.5,8.9,-4.6,112.3,-3.4,8.2,-0.7,7.8,-2.8,0.4,3.2,2.1,0.9,2.2,209864.0,4.0,610.0,-3.3,-2.1,0.015,28237.0,0.4,14.0,0.4,1.5,0.003,2.63,1.83,0.62,6.4,5.2,0.0288,53,23,-70,56,78.0,644,-448,195,3.9,0.006403,999999.99,99999.99,99999.99,0.17,0.09,0.06,-1
2016-10-29 04:00:00,2016,303,2499,51,52,61,36,8.5,7.8,-13.6,116.0,-3.3,6.9,-1.8,6.0,-3.8,0.3,3.1,1.2,1.3,2.5,191116.0,3.8,608.0,-2.5,-0.1,0.014,28502.0,0.2,8.0,1.2,1.7,0.003,2.48,2.43,0.7,7.0,5.5,0.0245,53,23,-63,56,78.0,631,-406,225,4.3,0.006403,999999.99,99999.99,99999.99,0.16,0.08,0.06,-1
2016-10-29 05:00:00,2016,303,2499,51,52,60,36,8.7,8.3,-23.5,130.0,-4.9,5.8,-3.3,4.3,-5.1,0.2,2.6,1.4,1.4,1.7,161332.0,3.3,617.0,-1.1,0.7,0.014,22705.0,0.3,15.0,1.2,1.4,0.002,2.22,3.21,0.53,6.4,5.3,0.0287,53,23,-63,56,78.0,892,-565,327,5.1,0.006403,999999.99,99999.99,99999.99,0.17,0.1,0.08,-1
2016-10-29 06:00:00,2016,303,2499,51,52,61,38,7.9,6.5,-34.4,151.7,-4.8,2.6,-3.7,0.9,-4.4,0.6,4.3,1.4,3.7,1.8,241565.0,3.8,644.0,1.6,1.7,0.022,73671.0,0.4,22.0,3.0,0.9,0.005,2.86,2.83,0.94,7.9,5.9,0.0188,47,23,-65,39,78.0,818,-491,327,5.6,0.006403,999999.99,99999.99,99999.99,0.16,0.09,0.07,-1
2016-10-29 07:00:00,2016,303,2499,51,52,59,34,7.4,6.8,-14.0,151.6,-5.8,3.1,-1.6,2.1,-2.8,0.4,2.9,0.7,1.7,2.2,269062.0,3.7,638.0,2.5,1.8,0.016,49560.0,0.8,16.0,1.5,0.9,0.001,2.68,1.79,1.12,8.3,5.9,0.0173,47,23,-68,39,78.0,488,-251,238,3.5,0.006403,999999.99,99999.99,99999.99,0.16,0.08,0.06,-1
2016-10-29 08:00:00,2016,303,2499,51,52,62,37,5.9,5.3,-5.8,142.7,-4.2,3.2,-0.5,2.6,-1.9,0.6,2.5,0.9,1.5,1.7,322104.0,4.3,649.0,4.1,3.2,0.025,41751.0,0.6,11.0,1.3,1.0,0.004,3.33,1.23,2.31,11.4,6.6,0.0091,47,23,-56,39,78.0,580,-312,268,3.9,0.006403,999999.99,99999.99,99999.99,0.15,0.08,0.07,-1
2016-10-29 09:00:00,2016,303,2499,51,52,61,37,5.6,4.4,13.4,102.4,-0.9,4.2,1.0,4.2,-1.1,0.4,3.3,1.9,1.6,2.2,315671.0,4.5,662.0,3.2,2.8,0.025,28849.0,0.2,15.0,1.0,1.5,0.003,3.62,0.79,2.65,12.5,6.9,0.0076,33,23,-45,18,78.0,567,-341,226,2.9,0.006403,999999.99,99999.99,99999.99,0.15,0.08,0.06,-1
2016-10-29 10:00:00,2016,303,2499,51,52,56,33,6.3,5.0,17.7,112.4,-1.8,4.4,1.5,4.5,-0.8,0.6,3.8,2.8,1.1,2.3,249232.0,4.0,642.0,2.2,2.6,0.022,61999.0,0.5,27.0,1.1,1.7,0.003,3.0,0.51,1.58,10.2,6.6,0.0115,33,23,-47,18,78.0,602,-419,183,3.5,0.006403,999999.99,99999.99,99999.99,0.15,0.09,0.07,-1
2016-10-29 11:00:00,2016,303,2499,51,52,58,35,6.9,6.0,57.1,134.6,-2.3,2.3,5.1,4.5,3.3,0.2,3.1,2.3,1.6,1.4,242559.0,3.5,618.0,2.4,-1.0,0.016,37003.0,0.5,25.0,1.5,1.5,0.006,2.38,-2.1,1.13,8.4,6.0,0.0169,33,23,-50,18,78.0,326,-165,162,1.2,0.006403,999999.99,99999.99,99999.99,0.16,0.09,0.06,-1
2016-10-29 12:00:00,2016,303,2499,51,52,61,35,7.5,6.9,3.1,144.0,-5.6,4.1,0.4,3.8,-1.6,0.2,2.8,0.5,0.8,2.6,181807.0,2.8,577.0,1.2,3.7,0.021,23819.0,0.5,11.0,1.1,2.8,0.002,1.69,0.92,0.64,6.4,5.2,0.0287,37,23,-43,22,78.0,325,-211,114,2.2,0.006403,999999.99,99999.99,99999.99,0.14,0.07,0.05,-1
2016-10-29 13:00:00,2016,303,2499,51,52,60,37,7.0,6.6,-13.6,133.3,-4.4,4.7,-1.5,3.4,-3.5,0.5,2.4,1.3,0.7,1.9,178151.0,3.4,586.0,1.1,5.4,0.024,61816.0,0.7,14.0,1.0,2.0,0.003,2.14,1.99,0.88,7.7,5.8,0.02,37,23,-42,22,78.0,677,-477,200,3.4,0.006403,999999.99,99999.99,99999.99,0.15,0.09,0.07,-1
