Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2019-09-14 00:00:00,2019,257,2538,51,52,59,33,3.4,3.3,31.1,178.3,-2.8,0.1,1.7,0.5,1.6,0.0,0.8,0.2,0.6,0.5,94002.0,1.4,506.0,1.4,-4.0,0.044,9968.0,0.1,5.0,1.0,1.1,0.005,0.7,-0.81,1.12,8.8,6.3,0.0153,0,0,-13,0,69.4,25,0,26,-0.4,0.006102,999999.99,99999.99,99999.99,0.28,0.19,0.14,-1
2019-09-14 01:00:00,2019,257,2538,51,52,59,35,3.2,3.1,25.2,174.1,-2.8,0.3,1.3,0.6,1.2,0.1,0.9,0.4,0.5,0.5,83090.0,1.4,495.0,0.7,-3.1,0.047,19478.0,0.2,9.0,1.1,0.8,0.006,0.68,-0.59,1.2,9.2,6.4,0.0142,0,0,-12,0,69.4,22,-5,17,-0.2,0.006102,999999.99,99999.99,99999.99,0.27,0.18,0.13,-1
2019-09-14 02:00:00,2019,257,2538,51,52,58,34,3.3,3.3,4.0,164.4,-3.1,0.9,0.2,0.9,-0.1,0.0,0.6,0.1,0.4,0.4,57894.0,1.3,483.0,-0.5,-1.2,0.047,16311.0,0.2,8.0,0.9,0.8,0.01,0.6,0.05,0.92,8.3,6.2,0.0171,0,0,-10,0,69.4,21,-10,12,0.0,0.006102,999999.99,99999.99,99999.99,0.27,0.17,0.13,-1
2019-09-14 03:00:00,2019,257,2538,51,52,62,38,3.4,3.3,-16.6,168.6,-3.1,0.6,-1.0,0.2,-1.1,0.2,0.7,0.3,0.4,0.4,55881.0,1.2,478.0,-0.3,-0.1,0.033,13067.0,0.2,11.0,0.5,0.9,0.003,0.52,0.53,0.8,7.7,5.9,0.0201,20,0,-10,7,69.4,23,-9,14,0.1,0.006102,999999.99,99999.99,99999.99,0.31,0.21,0.15,-1
2019-09-14 04:00:00,2019,257,2538,51,52,61,37,3.7,3.5,-19.5,177.7,-3.3,0.1,-1.2,-0.4,-1.1,0.1,1.3,0.4,0.5,1.2,77353.0,1.5,486.0,0.9,-0.8,0.032,7539.0,0.1,6.0,1.3,1.4,0.003,0.67,0.53,0.94,8.0,6.0,0.0184,20,0,-13,7,69.4,61,-34,27,0.1,0.006102,999999.99,99999.99,99999.99,0.31,0.19,0.14,-1
2019-09-14 05:00:00,2019,257,2538,51,52,59,35,3.8,3.6,-48.6,175.1,-2.4,0.2,-2.7,-1.0,-2.5,0.1,1.2,0.5,1.1,0.3,71195.0,1.7,489.0,0.8,1.9,0.032,6468.0,0.2,5.0,1.2,0.6,0.003,0.77,1.22,0.98,8.4,6.2,0.0169,20,0,-11,7,69.4,119,-80,39,0.5,0.006102,999999.99,99999.99,99999.99,0.27,0.19,0.14,-1
2019-09-14 06:00:00,2019,257,2538,51,52,59,35,3.7,3.6,-37.7,196.7,-2.7,-0.8,-2.2,-1.7,-1.6,0.1,0.9,0.5,0.4,0.6,72423.0,1.6,479.0,2.1,1.2,0.034,8946.0,0.1,7.0,0.4,0.7,0.005,0.7,0.77,0.98,8.2,6.0,0.0177,17,0,-13,6,69.4,141,-115,25,1.1,0.006102,999999.99,99999.99,99999.99,0.3,0.19,0.14,-1
2019-09-14 07:00:00,2019,257,2538,51,52,59,36,3.7,3.5,-16.9,196.7,-3.3,-1.0,-1.0,-1.4,-0.4,0.1,0.8,0.3,0.6,0.6,69781.0,1.7,474.0,2.4,-0.0,0.034,12862.0,0.2,6.0,0.8,1.0,0.004,0.72,0.19,1.02,8.4,6.1,0.0171,17,0,-15,6,69.4,120,-95,25,1.0,0.006102,999999.99,99999.99,99999.99,0.28,0.17,0.13,-1
2019-09-14 08:00:00,2019,257,2538,51,52,60,35,3.6,3.4,-24.4,184.6,-3.0,-0.2,-1.4,-0.9,-1.1,0.1,1.3,0.4,0.9,0.8,61612.0,2.0,476.0,1.2,0.0,0.027,6776.0,0.3,6.0,1.2,1.2,0.007,0.84,0.52,1.22,9.3,6.5,0.0136,17,0,-14,6,69.4,92,-41,51,0.7,0.006102,999999.99,99999.99,99999.99,0.32,0.19,0.13,-1
2019-09-14 09:00:00,2019,257,2538,51,52,59,6,3.7,3.7,-4.5,174.9,-3.6,0.3,-0.3,0.1,-0.4,0.0,0.7,0.1,0.3,0.7,81932.0,2.2,465.0,-0.3,-1.6,0.026,0.0,0.1,1.0,0.1,0.4,0.004,0.88,0.19,1.41,9.3,6.3,0.0137,17,0,-13,6,69.4,99,-84,15,0.7,0.006102,999999.99,99999.99,99999.99,0.32,0.2,0.15,-1
