Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2017-10-06 00:00:00,2017,279,2512,51,52,60,34,6.6,5.5,-16.5,357.1,5.2,-0.3,-1.6,-0.7,-1.5,0.4,3.5,1.4,2.5,2.1,164720.0,9.9,400.0,4.5,-0.8,0.076,19882.0,0.5,6.0,1.3,1.3,0.011,3.45,0.6,2.77,9.5,5.2,0.0131,27,23,-8,12,84.0,182,-92,90,1.1,0.006392,999999.99,99999.99,99999.99,0.17,0.1,0.07,-1
2017-10-06 01:00:00,2017,279,2512,51,52,57,35,7.4,7.0,-7.4,4.7,6.9,0.6,-0.9,0.3,-1.0,0.3,2.5,0.8,0.9,2.1,137231.0,9.7,387.0,4.3,-0.5,0.069,10986.0,0.4,5.0,0.7,1.6,0.006,3.1,0.39,1.96,8.1,5.0,0.0179,27,23,-15,12,84.0,343,-202,141,1.9,0.006392,999999.99,99999.99,99999.99,0.15,0.08,0.06,-1
2017-10-06 02:00:00,2017,279,2512,51,52,64,38,6.9,5.9,0.6,49.8,3.8,4.5,0.1,4.3,-1.3,0.3,3.5,1.3,1.7,2.8,125838.0,10.1,403.0,5.6,-0.1,0.046,9258.0,0.5,7.0,0.8,1.6,0.007,3.24,0.52,2.24,9.3,5.4,0.0138,27,23,-17,12,84.0,360,-200,160,2.4,0.006392,999999.99,99999.99,99999.99,0.16,0.09,0.07,-1
2017-10-06 03:00:00,2017,279,2512,51,52,59,36,6.7,4.9,-0.1,56.0,2.8,4.1,0.0,3.9,-1.4,0.4,4.4,1.7,3.4,2.3,123128.0,9.6,411.0,3.5,-0.2,0.044,22101.0,0.5,9.0,2.3,1.4,0.006,3.18,0.58,2.24,9.5,5.5,0.0132,27,23,-19,12,84.0,303,-191,112,2.0,0.006392,999999.99,99999.99,99999.99,0.16,0.09,0.07,-1
2017-10-06 04:00:00,2017,279,2512,51,52,61,33,6.0,4.3,10.1,69.9,1.5,4.0,0.8,4.0,-0.8,0.5,3.8,2.4,2.1,2.0,124959.0,9.1,421.0,3.5,0.5,0.047,16558.0,0.8,10.0,1.6,1.4,0.008,3.2,0.34,2.66,10.6,5.8,0.0106,27,23,-23,12,84.0,362,-260,102,2.1,0.006392,999999.99,99999.99,99999.99,0.16,0.09,0.07,-1
2017-10-06 05:00:00,2017,279,2512,51,52,61,38,5.6,4.3,19.5,59.0,2.1,3.5,1.4,3.8,-0.2,0.7,3.5,1.4,2.5,1.9,128641.0,8.1,422.0,3.5,0.9,0.046,15334.0,0.4,6.0,1.3,1.1,0.004,2.85,0.08,2.76,10.7,5.8,0.0103,27,23,-26,12,84.0,329,-214,115,1.8,0.006392,999999.99,99999.99,99999.99,0.17,0.09,0.06,-1
2017-10-06 06:00:00,2017,279,2512,51,52,64,37,5.4,3.8,-1.3,359.6,3.8,0.0,-0.1,0.0,-0.1,0.4,3.6,1.5,2.7,1.9,119507.0,7.3,415.0,1.3,-0.4,0.05,12000.0,0.5,9.0,2.1,1.3,0.007,2.52,0.04,2.58,10.4,5.8,0.011,13,23,-21,5,84.0,164,-105,59,1.1,0.006392,999999.99,99999.99,99999.99,0.17,0.1,0.07,-1
2017-10-06 07:00:00,2017,279,2512,51,52,58,36,5.3,4.0,27.8,359.0,3.5,-0.1,1.9,0.9,1.7,0.5,3.4,1.4,2.7,1.4,108924.0,6.7,423.0,0.9,1.1,0.045,17207.0,0.6,8.0,1.8,1.0,0.007,2.36,-0.72,2.35,10.3,5.9,0.0111,13,23,-12,5,84.0,48,-20,29,0.2,0.006392,999999.99,99999.99,99999.99,0.17,0.1,0.07,-1
2017-10-06 08:00:00,2017,279,2512,51,52,59,33,5.9,5.4,26.1,44.8,3.4,3.4,2.4,4.2,0.3,0.4,2.3,1.2,1.3,1.5,98790.0,6.8,431.0,3.2,1.2,0.036,11614.0,0.4,7.0,1.0,1.0,0.005,2.41,-0.13,1.85,9.5,5.9,0.0131,13,23,-14,5,84.0,92,-52,40,0.5,0.006392,999999.99,99999.99,99999.99,0.17,0.09,0.07,-1
2017-10-06 09:00:00,2017,279,2512,51,52,65,39,5.8,4.4,29.4,349.9,3.8,-0.7,2.2,0.6,2.2,0.3,3.6,1.7,2.6,1.9,104525.0,6.5,426.0,0.6,1.8,0.039,11123.0,0.5,9.0,2.1,1.6,0.005,2.28,-0.94,1.87,9.4,5.8,0.0136,13,23,-18,5,84.0,47,-20,27,0.3,0.006392,999999.99,99999.99,99999.99,0.18,0.09,0.07,-1
