Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2015-10-02 00:00:00,2015,275,2485,51,52,60,11,11.6,10.4,2.4,113.6,-4.2,9.5,0.4,9.3,-1.8,0.3,4.9,1.4,1.6,4.4,109968.0,6.9,338.0,1.1,-0.4,0.104,56453.0,1.5,8.0,1.3,2.2,0.035,1.86,0.68,0.51,3.8,3.2,0.0812,27,59,-27,12,107.6,94,-43,51,0.9,0.007126,999999.99,99999.99,99999.99,0.19,0.08,0.05,-1
2015-10-02 01:00:00,2015,275,2485,51,52,61,25,11.3,10.8,19.8,122.6,-5.5,8.6,3.7,9.2,1.4,0.3,2.9,1.3,1.3,2.2,137595.0,6.4,337.0,1.2,-4.9,0.152,72494.0,1.8,6.0,1.7,3.1,0.066,1.95,-0.4,0.55,3.8,3.1,0.0836,27,59,-27,12,107.6,147,-98,49,0.8,0.007126,999999.99,99999.99,99999.99,0.17,0.07,0.05,-1
2015-10-02 02:00:00,2015,275,2485,51,52,57,17,11.6,11.0,1.7,115.5,-4.7,9.9,0.3,9.6,-2.3,0.4,3.5,2.3,1.3,2.3,125505.0,5.9,334.0,-0.4,-2.5,0.123,59621.0,1.5,7.0,1.7,2.4,0.054,1.64,0.94,0.46,3.5,3.0,0.0973,27,59,-24,12,107.6,160,-99,61,1.7,0.007126,999999.99,99999.99,99999.99,0.17,0.08,0.06,-1
2015-10-02 03:00:00,2015,275,2485,51,52,65,1,10.8,10.4,-16.2,98.7,-1.5,9.9,-2.9,8.6,-5.7,0.5,2.6,1.5,1.0,1.9,111345.0,6.3,360.0,1.7,0.7,0.055,0.0,0.0,0.0,0.0,0.0,0.0,1.66,2.2,0.54,4.2,3.5,0.068,37,59,-25,22,107.6,287,-147,140,2.0,0.007126,999999.99,99999.99,99999.99,0.17,0.07,0.05,-1
2015-10-02 04:00:00,2015,275,2485,51,51,62,34,9.9,9.5,-28.8,86.7,0.5,8.3,-4.6,6.3,-7.1,0.6,2.9,1.9,1.4,1.8,96274.0,7.6,359.0,2.2,2.2,9.999,27191.0,1.5,10.0,1.2,2.8,9.999,1.96,2.69,0.72,5.0,3.9,0.0476,37,59,-33,22,107.6,463,-332,131,2.8,0.007126,999999.99,99999.99,99999.99,0.16,0.09,0.06,-1
2015-10-02 05:00:00,2015,275,2485,51,51,57,29,7.5,2.1,42.1,182.1,-1.6,-0.1,1.4,0.5,1.3,1.0,7.2,1.1,6.1,3.6,138766.0,9.4,368.0,8.5,-3.3,9.999,40428.0,1.2,6.0,4.2,3.7,9.999,2.55,-0.48,1.86,7.5,4.7,0.021,37,59,-35,22,107.6,403,-263,140,1.8,0.007126,999999.99,99999.99,99999.99,0.16,0.08,0.05,-1
2015-10-02 06:00:00,2015,275,2485,51,51,57,23,7.6,6.9,9.8,121.8,-3.6,5.7,1.2,5.7,-1.3,0.5,3.1,1.3,1.4,2.5,115186.0,7.3,349.0,3.3,-1.7,9.999,35171.0,1.1,9.0,2.6,4.7,9.999,1.78,0.56,1.28,6.2,4.3,0.0309,37,59,-29,22,107.6,211,-130,81,1.1,0.007126,999999.99,99999.99,99999.99,0.16,0.08,0.05,-1
2015-10-02 07:00:00,2015,275,2485,51,51,59,34,8.1,7.7,-36.6,112.9,-2.4,5.7,-4.6,3.0,-6.7,0.5,2.5,1.1,1.5,1.6,112691.0,6.2,356.0,2.8,5.6,9.999,26796.0,0.9,8.0,1.0,2.1,9.999,1.57,2.42,0.95,5.5,4.1,0.0397,37,59,-30,22,107.6,350,-215,135,2.0,0.007126,999999.99,99999.99,99999.99,0.15,0.08,0.06,-1
2015-10-02 08:00:00,2015,275,2485,51,51,61,36,8.8,8.5,-19.5,119.6,-3.9,6.9,-2.8,4.7,-5.8,0.4,2.5,0.9,1.3,1.9,84802.0,5.5,347.0,0.9,3.4,9.999,25813.0,0.8,6.0,2.0,3.2,9.999,1.32,2.08,0.63,4.6,3.7,0.0556,37,59,-32,22,107.6,843,-532,311,3.3,0.007126,999999.99,99999.99,99999.99,0.18,0.08,0.06,-1
2015-10-02 09:00:00,2015,275,2485,51,51,66,33,9.3,9.1,-8.8,98.0,-1.3,8.9,-1.4,6.9,-5.8,0.2,1.7,1.3,0.5,1.0,88004.0,4.8,369.0,-1.6,0.0,9.999,20486.0,0.5,12.0,2.6,2.5,9.999,1.31,2.21,0.5,4.3,3.6,0.063,23,59,-31,9,107.6,582,-307,275,4.1,0.007126,999999.99,99999.99,99999.99,0.14,0.08,0.06,-1
