Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2017-02-08 00:00:00,2017,39,2503,51,52,58,35,4.0,3.2,20.0,37.5,2.4,1.9,1.1,1.2,1.9,0.4,2.3,1.3,1.1,1.6,97863.0,3.5,489.0,1.9,-0.2,0.046,8551.0,0.1,9.0,0.9,1.4,0.002,1.65,-0.93,2.06,11.4,6.9,0.0091,10,11,-7,4,71.1,52,-23,28,0.5,0.006241,999999.99,99999.99,99999.99,0.16,0.1,0.07,-1
2017-02-08 01:00:00,2017,39,2503,51,52,59,34,3.8,3.4,20.7,19.8,3.0,1.1,1.2,0.4,1.6,0.3,1.6,0.7,0.6,1.3,103101.0,3.5,482.0,1.5,0.2,0.048,9370.0,0.1,5.0,0.5,1.2,0.002,1.62,-0.77,2.33,11.9,6.8,0.0084,10,11,-6,4,71.1,42,-1,40,0.3,0.006241,999999.99,99999.99,99999.99,0.18,0.11,0.08,-1
2017-02-08 02:00:00,2017,39,2503,51,52,59,37,4.3,3.9,21.9,5.9,3.6,0.4,1.5,-0.3,1.5,0.2,1.6,0.6,0.7,1.3,90764.0,3.3,473.0,1.1,0.2,0.05,10216.0,0.2,4.0,0.5,1.1,0.005,1.48,-0.71,1.63,10.0,6.4,0.0119,10,11,-6,4,71.1,31,0,31,0.1,0.006241,999999.99,99999.99,99999.99,0.18,0.1,0.07,-1
2017-02-08 03:00:00,2017,39,2503,51,52,61,36,4.0,3.7,17.6,33.5,2.9,1.9,1.1,1.3,1.7,0.1,1.6,0.6,0.9,1.1,92337.0,3.4,476.0,1.0,-0.7,0.051,4952.0,0.2,4.0,0.6,0.9,0.003,1.55,-0.81,1.95,11.0,6.7,0.0099,0,11,-6,0,71.1,29,-4,25,0.2,0.006241,999999.99,99999.99,99999.99,0.18,0.1,0.07,-1
2017-02-08 04:00:00,2017,39,2503,51,52,59,36,3.8,3.4,20.4,29.9,2.8,1.6,1.2,1.1,1.7,0.2,1.4,0.6,1.2,0.5,94079.0,3.4,472.0,0.8,-0.9,0.055,6678.0,0.2,4.0,0.8,0.6,0.004,1.54,-0.8,2.18,11.5,6.7,0.0091,0,11,-6,0,71.1,25,-4,22,-0.0,0.006241,999999.99,99999.99,99999.99,0.18,0.1,0.07,-1
2017-02-08 05:00:00,2017,39,2503,51,52,59,36,3.9,3.3,20.3,9.9,3.0,0.5,1.1,0.2,1.2,0.1,2.0,0.6,1.5,1.2,97833.0,3.3,469.0,0.3,-0.5,0.06,6033.0,0.2,4.0,1.0,0.8,0.007,1.5,-0.56,2.04,10.9,6.6,0.01,0,11,-5,0,71.1,24,-5,19,-0.1,0.006241,999999.99,99999.99,99999.99,0.17,0.1,0.07,-1
2017-02-08 06:00:00,2017,39,2503,51,52,63,37,3.9,3.5,15.1,14.2,3.3,0.8,0.9,0.6,1.1,0.3,1.7,0.6,1.1,1.1,95502.0,3.5,467.0,-0.1,-0.6,0.058,9515.0,0.2,4.0,1.0,0.8,0.003,1.57,-0.51,2.14,11.2,6.6,0.0095,7,11,-5,3,71.1,27,-5,22,0.0,0.006241,999999.99,99999.99,99999.99,0.17,0.09,0.06,-1
2017-02-08 07:00:00,2017,39,2503,51,52,58,36,4.2,3.9,-7.7,51.2,2.4,3.0,-0.5,3.0,0.1,0.2,1.5,0.9,0.6,1.1,96907.0,3.7,471.0,0.9,-1.4,0.053,9977.0,0.2,7.0,0.6,0.7,0.004,1.66,-0.05,1.97,10.8,6.6,0.0102,7,11,-5,3,71.1,55,-25,31,0.1,0.006241,999999.99,99999.99,99999.99,0.18,0.1,0.07,-1
2017-02-08 08:00:00,2017,39,2503,51,52,59,36,3.9,3.4,17.6,16.2,3.1,0.9,1.0,0.7,1.1,0.2,1.6,0.7,1.0,1.0,94160.0,3.8,466.0,-0.2,-0.5,0.059,5624.0,0.2,5.0,1.0,0.7,0.003,1.7,-0.51,2.31,11.6,6.7,0.0088,7,11,-3,3,71.1,37,-17,20,-0.0,0.006241,999999.99,99999.99,99999.99,0.18,0.09,0.06,-1
2017-02-08 09:00:00,2017,39,2503,51,52,59,35,4.0,3.5,-4.7,3.2,3.4,0.2,-0.3,0.2,-0.3,0.1,1.8,0.5,1.2,1.3,93816.0,3.8,460.0,-0.4,-1.6,0.062,12074.0,0.2,4.0,1.1,1.1,0.006,1.68,0.14,2.2,11.2,6.6,0.0095,10,11,1,4,71.1,98,-73,24,0.4,0.006241,999999.99,99999.99,99999.99,0.19,0.1,0.08,-1
2017-02-08 10:00:00,2017,39,2503,51,52,60,37,4.1,3.6,4.4,11.5,3.5,0.7,0.3,0.6,0.4,0.2,2.0,0.4,1.7,1.0,95358.0,3.9,457.0,-0.0,-1.0,0.06,9817.0,0.2,3.0,1.5,1.0,0.006,1.69,-0.18,2.16,11.0,6.5,0.0098,10,11,-4,4,71.1,145,-100,45,0.9,0.006241,999999.99,99999.99,99999.99,0.18,0.1,0.08,-1
2017-02-08 11:00:00,2017,39,2503,51,52,63,38,4.3,3.6,-2.9,2.7,3.6,0.2,-0.2,0.2,-0.2,0.1,2.1,0.6,1.4,1.5,89921.0,4.1,457.0,-0.7,-1.3,0.058,7382.0,0.3,5.0,1.4,1.6,0.006,1.76,0.09,2.01,10.8,6.5,0.0103,10,11,-4,4,71.1,88,-49,39,0.3,0.006241,999999.99,99999.99,99999.99,0.19,0.1,0.07,-1
2017-02-08 12:00:00,2017,39,2503,51,52,57,34,4.5,4.0,3.4,338.1,3.7,-1.5,0.2,-1.5,0.0,0.1,2.0,0.9,1.3,1.3,97740.0,4.2,453.0,-2.2,-0.9,0.054,17972.0,0.4,9.0,1.2,1.6,0.008,1.75,-0.0,1.95,10.3,6.3,0.0112,17,11,-3,6,71.1,55,-28,28,0.1,0.006241,999999.99,99999.99,99999.99,0.17,0.1,0.07,-1
2017-02-08 13:00:00,2017,39,2503,51,52,62,38,4.7,4.4,-2.2,329.5,3.8,-2.2,-0.2,-2.1,-0.6,0.1,1.6,0.7,0.8,1.2,87284.0,4.7,454.0,-2.8,-2.2,0.053,5304.0,0.2,5.0,0.8,1.1,0.005,1.96,0.27,1.91,10.5,6.4,0.0108,17,11,-3,6,71.1,71,-37,34,0.7,0.006241,999999.99,99999.99,99999.99,0.2,0.12,0.09,-1
2017-02-08 14:00:00,2017,39,2503,51,52,56,34,4.8,3.4,11.0,337.3,3.1,-1.3,0.7,-1.4,0.4,0.2,3.3,1.6,2.1,1.9,97055.0,4.9,460.0,-1.8,-1.6,0.055,17058.0,0.4,13.0,1.7,1.6,0.01,2.11,-0.18,1.99,10.6,6.4,0.0106,17,11,-5,6,71.1,168,-120,49,1.1,0.006241,999999.99,99999.99,99999.99,0.16,0.09,0.07,-1
2017-02-08 15:00:00,2017,39,2503,51,52,62,38,5.3,5.0,44.0,6.4,3.5,0.4,3.4,-0.5,3.4,0.2,1.8,1.2,0.8,1.2,80933.0,5.0,453.0,-0.4,0.5,0.051,7885.0,0.4,10.0,0.8,0.8,0.006,2.06,-1.54,1.55,9.6,6.2,0.013,17,11,-2,6,71.1,172,-116,56,0.6,0.006241,999999.99,99999.99,99999.99,0.16,0.09,0.07,-1
2017-02-08 16:00:00,2017,39,2503,51,52,59,35,5.0,4.2,32.5,352.3,3.5,-0.5,2.2,-1.1,2.0,0.3,2.7,0.8,2.0,1.6,84206.0,5.5,453.0,-1.1,-1.2,0.052,5344.0,0.3,5.0,1.3,0.9,0.004,2.28,-0.91,1.95,10.6,6.5,0.0105,17,11,-1,6,71.1,59,-20,39,0.3,0.006241,999999.99,99999.99,99999.99,0.16,0.1,0.07,-1
2017-02-08 17:00:00,2017,39,2503,51,52,60,36,5.3,4.9,31.0,7.1,4.1,0.5,2.5,-0.4,2.5,0.2,2.0,0.4,1.9,0.6,82278.0,5.6,448.0,-0.8,-1.4,0.053,5128.0,0.3,2.0,0.8,0.3,0.004,2.27,-1.12,1.75,10.0,6.3,0.0119,17,11,-1,6,71.1,37,-10,27,-0.1,0.006241,999999.99,99999.99,99999.99,0.19,0.1,0.08,-1
2017-02-08 18:00:00,2017,39,2503,51,52,59,36,4.9,4.5,35.2,348.6,3.6,-0.7,2.6,-1.6,2.2,0.3,1.8,0.6,1.6,0.6,89375.0,5.8,449.0,-1.2,-1.2,0.057,4183.0,0.2,3.0,0.8,0.5,0.003,2.4,-0.99,2.19,11.0,6.5,0.0098,10,11,1,4,71.1,23,-8,15,0.0,0.006241,999999.99,99999.99,99999.99,0.17,0.09,0.07,-1
2017-02-08 19:00:00,2017,39,2503,51,52,59,36,4.9,4.4,9.4,6.5,4.3,0.5,0.7,0.2,0.8,0.2,2.0,0.5,1.5,1.2,91332.0,6.2,442.0,-0.4,-2.3,0.061,7947.0,0.3,3.0,0.8,0.7,0.003,2.52,-0.35,2.36,11.2,6.4,0.0094,10,11,-3,4,71.1,31,-14,17,0.2,0.006241,999999.99,99999.99,99999.99,0.19,0.1,0.07,-1
2017-02-08 20:00:00,2017,39,2503,51,52,61,36,5.0,4.5,13.3,8.8,4.3,0.7,1.0,0.2,1.2,0.2,2.0,0.4,1.7,0.9,88647.0,6.5,443.0,-0.8,-1.6,0.059,9366.0,0.3,2.0,1.1,0.7,0.005,2.63,-0.53,2.35,11.3,6.5,0.0093,10,11,-4,4,71.1,40,-15,25,0.2,0.006241,999999.99,99999.99,99999.99,0.18,0.1,0.07,-1
2017-02-08 21:00:00,2017,39,2503,51,52,59,35,5.8,5.3,24.2,350.5,4.8,-0.8,2.2,-1.7,1.6,0.5,2.4,0.7,1.9,1.2,78258.0,5.9,440.0,-1.9,-0.8,0.046,10705.0,0.8,5.0,1.3,1.2,0.007,2.26,-0.7,1.51,9.2,6.1,0.014,13,11,-4,5,71.1,26,-9,17,-0.0,0.006241,999999.99,99999.99,99999.99,0.17,0.09,0.07,-1
