Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2016-08-18 00:00:00,2016,231,2497,51,52,65,40,7.1,6.5,-36.2,285.5,1.4,-5.1,-3.9,-5.7,-2.9,0.2,2.7,1.6,1.4,1.7,85547.0,4.5,412.0,1.3,-5.2,0.013,14871.0,0.4,12.0,1.6,1.8,0.002,1.34,1.19,0.79,6.2,4.7,0.0314,17,49,-12,6,84.4,237,-114,122,1.3,0.006639,999999.99,99999.99,99999.99,0.15,0.07,0.05,-1
2016-08-18 01:00:00,2016,231,2497,51,52,59,35,6.8,6.6,-40.8,290.3,1.7,-4.7,-4.3,-5.4,-3.4,0.2,1.2,0.7,0.7,0.7,66806.0,4.0,405.0,1.1,-4.7,0.013,8227.0,0.5,6.0,1.3,1.1,0.002,1.15,1.3,0.7,6.0,4.7,0.0335,17,49,-10,6,84.4,219,-78,140,1.1,0.006639,999999.99,99999.99,99999.99,0.17,0.09,0.06,-1
2016-08-18 02:00:00,2016,231,2497,51,52,51,28,7.4,7.2,-51.3,326.1,3.7,-2.5,-5.6,-3.6,-5.0,0.2,1.4,1.0,0.9,0.4,46885.0,3.2,382.0,6.0,-5.0,0.019,13479.0,0.5,12.0,1.3,0.6,0.005,0.84,1.83,0.43,4.6,3.9,0.0558,17,49,-9,6,84.4,300,-111,189,1.7,0.006639,999999.99,99999.99,99999.99,0.15,0.09,0.07,-1
2016-08-18 03:00:00,2016,231,2497,51,52,64,38,6.8,6.4,-34.5,329.7,4.5,-2.6,-3.6,-3.4,-2.9,0.7,2.5,0.6,0.9,2.2,51853.0,3.3,365.0,5.0,-1.5,0.018,30368.0,0.9,8.0,1.2,2.7,0.005,0.79,0.99,0.54,4.9,4.0,0.05,30,49,-13,15,84.4,453,-297,156,3.1,0.006639,999999.99,99999.99,99999.99,0.14,0.08,0.05,-1
2016-08-18 04:00:00,2016,231,2497,51,52,56,34,7.8,7.5,-47.7,302.5,2.7,-4.2,-5.5,-5.6,-4.2,0.4,2.1,1.2,1.4,1.0,23329.0,2.8,374.0,2.8,-1.7,0.013,8908.0,0.6,8.0,1.9,0.9,0.003,0.69,1.46,0.29,4.0,3.6,0.0739,30,49,-20,15,84.4,372,-225,148,2.0,0.006639,999999.99,99999.99,99999.99,0.15,0.08,0.06,-1
2016-08-18 05:00:00,2016,231,2497,51,52,59,36,7.9,7.8,-51.4,331.1,4.3,-2.4,-6.1,-4.1,-5.1,0.1,0.8,0.3,0.6,0.4,22392.0,3.2,362.0,3.5,-2.3,0.011,1845.0,0.1,3.0,0.4,0.6,0.001,0.73,1.74,0.32,4.1,3.6,0.0708,30,49,-19,15,84.4,272,-140,132,1.7,0.006639,999999.99,99999.99,99999.99,0.14,0.08,0.06,-1
2016-08-18 06:00:00,2016,231,2497,51,52,61,37,7.2,7.2,-55.2,345.2,4.0,-1.0,-5.9,-3.0,-5.2,0.3,1.0,0.6,0.8,0.2,18705.0,2.6,357.0,2.6,-2.3,0.011,3162.0,0.3,4.0,0.7,0.5,0.001,0.58,1.78,0.31,4.0,3.6,0.0744,10,49,-21,4,84.4,286,-105,180,1.6,0.006639,999999.99,99999.99,99999.99,0.15,0.08,0.06,-1
2016-08-18 07:00:00,2016,231,2497,51,52,60,34,6.2,6.0,-52.3,340.3,3.5,-1.2,-4.8,-3.0,-3.9,0.2,1.3,0.7,1.0,0.6,23632.0,2.0,352.0,1.6,-2.8,0.017,13732.0,0.4,6.0,1.2,0.9,0.004,0.44,1.34,0.33,4.0,3.5,0.0738,10,49,-24,4,84.4,252,-105,147,1.5,0.006639,999999.99,99999.99,99999.99,0.16,0.08,0.06,-1
2016-08-18 08:00:00,2016,231,2497,51,52,60,33,5.5,5.3,-50.9,312.4,2.3,-2.5,-4.1,-4.0,-2.7,0.1,1.3,0.5,1.0,0.7,22977.0,1.8,358.0,-0.4,-2.5,0.02,20556.0,0.4,7.0,1.4,1.5,0.004,0.42,0.9,0.37,4.4,3.8,0.0624,10,49,-23,4,84.4,210,-87,123,1.3,0.006639,999999.99,99999.99,99999.99,0.16,0.09,0.06,-1
2016-08-18 09:00:00,2016,231,2497,51,52,64,38,4.9,4.5,-41.0,294.4,1.4,-3.1,-2.9,-4.1,-1.2,0.3,1.9,1.1,1.1,0.9,34613.0,2.1,368.0,-1.0,-1.8,0.018,24083.0,0.6,13.0,2.4,2.1,0.004,0.51,0.37,0.59,5.4,4.4,0.0402,10,49,-21,4,84.4,148,-69,79,0.5,0.006639,999999.99,99999.99,99999.99,0.16,0.09,0.06,-1
