Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2019-06-07 00:00:00,2019,158,2535,51,52,62,38,2.0,1.5,-21.1,287.8,0.4,-1.4,-0.6,-1.2,-0.9,0.4,1.2,0.7,0.3,1.0,27130.0,4.6,302.0,0.4,-0.1,0.008,3507.0,0.5,4.0,0.5,1.0,0.001,0.72,0.27,7.44,16.2,5.9,0.0045,3,0,-2,2,71.0,47,-23,25,0.4,0.006294,999999.99,99999.99,99999.99,0.32,0.18,0.13,-1
2019-06-07 01:00:00,2019,158,2535,51,52,57,32,2.5,2.3,-17.5,327.2,1.8,-1.2,-0.7,-1.0,-1.0,0.2,1.0,0.5,0.4,0.7,26039.0,4.1,295.0,0.9,-1.2,0.008,3699.0,0.6,3.0,0.6,0.3,0.001,0.61,0.29,4.21,11.9,5.5,0.0083,3,0,-1,2,71.0,71,-22,49,0.7,0.006294,999999.99,99999.99,99999.99,0.25,0.17,0.13,-1
2019-06-07 02:00:00,2019,158,2535,51,52,59,36,2.4,2.2,-26.7,298.8,0.9,-1.7,-1.0,-1.5,-1.3,0.1,0.9,0.7,0.4,0.5,25196.0,4.4,296.0,0.7,-2.0,0.007,2494.0,0.4,3.0,0.3,0.4,0.001,0.66,0.38,4.88,12.9,5.7,0.0071,3,0,-4,2,71.0,57,-14,43,0.6,0.006294,999999.99,99999.99,99999.99,0.29,0.18,0.13,-1
2019-06-07 03:00:00,2019,158,2535,51,52,59,35,2.4,1.6,-28.0,332.8,1.3,-0.7,-0.8,-0.6,-0.9,0.1,1.6,0.9,1.2,0.6,26893.0,5.0,292.0,1.8,-3.0,0.007,3897.0,0.3,3.0,0.9,0.8,0.002,0.73,0.26,5.61,13.6,5.6,0.0064,3,0,-4,2,71.0,41,-6,35,0.5,0.006294,999999.99,99999.99,99999.99,0.26,0.17,0.13,-1
2019-06-07 04:00:00,2019,158,2535,51,52,63,39,2.7,2.2,-24.5,284.5,0.5,-2.0,-0.9,-1.9,-1.1,0.1,1.5,1.2,0.6,0.5,22849.0,5.4,292.0,1.3,-3.0,0.006,3925.0,0.3,4.0,0.4,0.6,0.002,0.79,0.32,4.66,12.6,5.6,0.0075,3,0,-4,2,71.0,61,-6,55,0.5,0.006294,999999.99,99999.99,99999.99,0.29,0.18,0.13,-1
2019-06-07 05:00:00,2019,158,2535,51,52,58,33,2.4,2.3,-29.8,237.9,-1.0,-1.7,-1.1,-1.6,-1.2,0.3,0.8,0.3,0.4,0.7,12525.0,7.3,297.0,1.1,-2.4,0.004,2467.0,0.8,2.0,0.6,1.1,0.001,1.09,0.36,7.43,16.7,6.1,0.0043,3,0,-4,2,71.0,91,-17,74,0.4,0.006294,999999.99,99999.99,99999.99,0.29,0.16,0.12,-1
2019-06-07 06:00:00,2019,158,2535,51,52,61,37,3.0,3.0,-33.9,251.4,-0.8,-2.3,-1.6,-2.2,-1.7,0.4,0.6,0.4,0.4,0.3,10540.0,8.7,291.0,0.2,-2.6,0.003,1349.0,0.8,2.0,0.3,0.6,0.0,1.25,0.49,5.59,14.3,5.9,0.0058,10,0,-4,4,71.0,129,-31,98,0.3,0.006294,999999.99,99999.99,99999.99,0.27,0.17,0.12,-1
2019-06-07 07:00:00,2019,158,2535,51,52,60,36,3.4,3.0,-34.9,245.4,-1.0,-2.2,-1.7,-2.2,-1.7,1.1,1.9,1.2,1.0,1.1,15060.0,9.8,296.0,0.5,-1.4,0.004,2957.0,2.2,2.0,0.6,0.4,0.001,1.46,0.5,5.06,13.6,5.9,0.0064,10,0,-3,4,71.0,81,-27,53,0.6,0.006294,999999.99,99999.99,99999.99,0.28,0.19,0.14,-1
2019-06-07 08:00:00,2019,158,2535,51,52,61,37,4.7,4.7,-30.9,262.0,-0.6,-4.0,-2.4,-4.1,-2.2,0.3,0.5,0.3,0.3,0.3,13383.0,8.3,302.0,-0.4,-1.8,0.004,1996.0,1.0,1.0,0.6,0.3,0.001,1.28,0.66,2.22,9.3,5.4,0.0139,10,0,-1,4,71.0,161,-100,62,0.4,0.006294,999999.99,99999.99,99999.99,0.28,0.18,0.13,-1
2019-06-07 09:00:00,2019,158,2535,51,52,60,36,5.1,5.1,-25.3,266.9,-0.3,-4.6,-2.2,-4.7,-1.9,0.2,0.4,0.3,0.2,0.3,14594.0,8.7,304.0,-0.7,-1.3,0.003,1815.0,0.5,1.0,0.4,0.2,0.001,1.36,0.58,1.99,8.8,5.3,0.0154,7,0,1,3,71.0,128,-63,65,0.2,0.006294,999999.99,99999.99,99999.99,0.28,0.19,0.14,-1
