Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2015-11-16 00:00:00,2015,320,2486,51,52,60,33,7.5,7.3,-42.9,78.8,1.0,5.2,-5.0,4.8,-5.4,0.1,1.3,0.5,0.7,1.0,32286.0,4.7,398.0,-1.0,2.5,0.023,5240.0,0.4,5.0,0.7,1.2,0.002,1.36,2.19,0.56,5.8,4.7,0.0359,33,43,-22,18,103.2,415,-279,136,3.6,0.007936,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2015-11-16 01:00:00,2015,320,2486,51,52,59,36,7.4,7.1,-39.9,90.9,-0.1,5.4,-4.5,5.0,-5.0,0.2,2.1,1.0,1.2,1.4,32171.0,4.9,393.0,-1.4,2.8,0.022,4466.0,0.3,5.0,1.1,0.6,0.001,1.38,2.0,0.6,5.9,4.8,0.0344,33,43,-24,18,103.2,409,-272,137,3.1,0.007936,999999.99,99999.99,99999.99,0.13,0.07,0.06,-1
2015-11-16 02:00:00,2015,320,2486,51,52,58,35,7.3,7.1,-29.1,103.6,-1.5,6.0,-3.4,5.6,-4.2,0.1,1.5,0.8,0.7,1.1,33339.0,5.3,383.0,-2.2,2.3,0.021,3832.0,0.3,6.0,0.6,1.0,0.001,1.41,1.65,0.67,6.0,4.8,0.0326,33,43,-26,18,103.2,404,-267,138,3.5,0.007936,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2015-11-16 03:00:00,2015,320,2486,51,52,60,36,7.5,7.4,-22.5,112.1,-2.6,6.3,-2.8,5.8,-3.8,0.3,1.5,1.2,0.5,0.8,31304.0,5.8,376.0,-2.7,2.6,0.021,2381.0,0.3,8.0,0.6,0.8,0.001,1.48,1.5,0.68,6.0,4.8,0.0326,27,43,-26,12,103.2,427,-271,156,3.2,0.007936,999999.99,99999.99,99999.99,0.14,0.09,0.06,-1
2015-11-16 04:00:00,2015,320,2486,51,52,58,33,8.0,7.8,1.4,100.0,-1.4,7.7,0.2,7.5,-1.4,0.0,2.0,1.1,0.3,1.6,32249.0,6.0,385.0,-3.7,1.0,0.02,2899.0,0.3,7.0,0.6,1.2,0.001,1.6,0.65,0.63,5.9,4.7,0.0342,27,43,-29,12,103.2,329,-166,163,2.6,0.007936,999999.99,99999.99,99999.99,0.14,0.08,0.05,-1
2015-11-16 05:00:00,2015,320,2486,51,52,61,37,7.6,6.8,-39.8,102.4,-1.1,5.1,-4.4,3.9,-5.5,0.4,3.3,1.0,1.2,2.9,26912.0,6.2,390.0,-2.8,1.0,0.03,6743.0,0.9,3.0,0.5,1.3,0.005,1.76,2.22,0.69,6.4,5.1,0.0291,27,43,-26,12,103.2,282,-172,110,2.7,0.007936,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2015-11-16 06:00:00,2015,320,2486,51,52,58,36,7.6,7.3,27.2,80.9,1.0,6.4,3.3,7.1,1.3,0.2,1.9,1.2,0.8,1.2,25128.0,7.3,386.0,-2.7,0.4,0.033,3696.0,1.1,2.0,0.3,0.4,0.003,2.06,-0.39,0.81,6.9,5.3,0.0253,23,43,-28,9,103.2,404,-259,144,3.4,0.007936,999999.99,99999.99,99999.99,0.12,0.07,0.05,-1
2015-11-16 07:00:00,2015,320,2486,51,52,60,36,7.0,6.7,-10.1,86.2,0.4,6.6,-1.2,5.8,-3.3,0.3,1.9,0.4,0.6,1.8,27112.0,8.2,385.0,-2.7,0.1,0.036,4781.0,0.8,3.0,0.3,0.9,0.006,2.32,1.39,1.08,7.9,5.7,0.0192,23,43,-23,9,103.2,251,-159,92,2.9,0.007936,999999.99,99999.99,99999.99,0.12,0.07,0.05,-1
2015-11-16 08:00:00,2015,320,2486,51,52,53,30,6.9,6.2,-22.0,100.5,-1.1,5.6,-2.3,4.4,-4.3,0.1,3.0,1.0,1.3,2.6,23027.0,7.2,384.0,-2.4,0.4,0.04,4564.0,0.6,3.0,0.4,0.9,0.004,2.06,1.65,0.95,7.5,5.5,0.0213,23,43,-24,9,103.2,395,-286,109,2.7,0.007936,999999.99,99999.99,99999.99,0.13,0.06,0.04,-1
2015-11-16 09:00:00,2015,320,2486,51,52,58,31,7.3,7.1,-10.6,108.8,-2.3,6.6,-1.3,5.6,-3.9,0.4,1.3,0.8,0.4,1.0,23005.0,8.0,386.0,-3.2,-0.0,0.037,1864.0,0.4,3.0,0.3,0.7,0.004,2.29,1.51,0.95,7.5,5.5,0.0213,23,43,-22,9,103.2,570,-426,144,3.0,0.007936,999999.99,99999.99,99999.99,0.14,0.08,0.07,-1
