Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2014-07-27 00:00:00,2014,208,2469,51,52,57,33,5.4,4.5,-14.0,119.5,-2.2,3.8,-1.1,3.7,-1.4,0.5,2.8,1.3,1.0,2.3,85523.0,4.8,354.0,3.9,-0.4,0.037,12902.0,0.5,8.0,1.0,1.8,0.006,1.15,0.5,1.46,7.2,4.8,0.0231,17,78,-8,6,125.2,72,-27,46,0.1,0.007648,999999.99,99999.99,99999.99,0.11,0.06,0.04,-1
2014-07-27 01:00:00,2014,208,2469,51,52,58,33,5.4,5.2,24.6,142.2,-3.7,2.9,2.1,3.1,1.8,0.2,1.4,0.5,0.7,1.1,73583.0,5.5,340.0,3.2,-4.6,0.039,6301.0,0.6,4.0,1.1,1.5,0.004,1.23,-0.61,1.58,7.4,4.8,0.0218,17,78,-9,6,125.2,193,-88,105,1.1,0.007648,999999.99,99999.99,99999.99,0.11,0.07,0.05,-1
2014-07-27 02:00:00,2014,208,2469,51,52,59,37,5.6,5.4,-5.3,137.4,-3.9,3.6,-0.5,3.5,-1.0,0.2,1.6,0.5,0.8,1.3,55784.0,5.4,334.0,1.3,-2.1,0.039,6462.0,0.4,4.0,0.8,1.1,0.004,1.16,0.33,1.32,6.9,4.7,0.0248,17,78,-7,6,125.2,75,-28,47,0.4,0.007648,999999.99,99999.99,99999.99,0.13,0.08,0.05,-1
2014-07-27 03:00:00,2014,208,2469,51,52,60,36,5.5,5.3,-9.7,121.9,-2.7,4.4,-0.9,4.2,-1.7,0.1,1.5,0.8,0.7,1.1,63427.0,5.6,336.0,0.0,-1.3,0.034,5849.0,0.3,3.0,0.8,0.8,0.005,1.2,0.57,1.48,7.2,4.8,0.0228,13,78,-4,5,125.2,88,-18,70,1.1,0.007648,999999.99,99999.99,99999.99,0.14,0.08,0.06,-1
2014-07-27 04:00:00,2014,208,2469,51,52,57,36,5.1,4.6,-34.3,136.7,-2.8,2.6,-2.6,2.0,-3.1,0.4,2.1,0.9,1.2,1.4,70675.0,5.6,336.0,0.1,-0.0,0.034,10943.0,0.3,5.0,0.8,1.2,0.004,1.2,1.04,1.78,7.8,4.9,0.0196,13,78,-5,5,125.2,144,-28,115,1.0,0.007648,999999.99,99999.99,99999.99,0.12,0.07,0.05,-1
2014-07-27 05:00:00,2014,208,2469,51,52,58,31,4.9,4.7,6.4,169.0,-4.6,0.9,0.5,1.0,0.2,0.3,1.3,0.2,0.8,1.1,52584.0,4.4,324.0,0.3,-2.4,0.039,11589.0,0.7,4.0,0.9,1.5,0.004,0.89,-0.06,1.38,6.9,4.7,0.0247,13,78,-5,5,125.2,262,-118,144,0.7,0.007648,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2014-07-27 06:00:00,2014,208,2469,51,52,62,38,5.0,4.7,-34.4,184.7,-3.8,-0.3,-2.6,-1.1,-2.4,0.2,1.8,0.6,1.2,1.2,53432.0,5.4,332.0,1.1,0.8,0.03,7268.0,1.0,8.0,1.2,0.9,0.002,1.11,0.8,1.63,7.7,5.0,0.02,13,78,-4,5,125.2,147,-39,108,0.8,0.007648,999999.99,99999.99,99999.99,0.13,0.07,0.05,-1
2014-07-27 07:00:00,2014,208,2469,51,52,60,36,5.0,4.8,-4.1,219.5,-3.7,-3.1,-0.3,-3.0,0.8,0.1,1.0,0.5,0.5,0.7,55572.0,5.9,338.0,3.0,-1.1,0.028,2807.0,0.4,4.0,0.4,0.6,0.002,1.25,-0.27,1.81,8.2,5.1,0.0176,13,78,-3,5,125.2,114,-45,70,0.1,0.007648,999999.99,99999.99,99999.99,0.14,0.07,0.05,-1
2014-07-27 08:00:00,2014,208,2469,51,52,60,34,5.0,4.4,-22.6,198.7,-3.8,-1.3,-1.7,-1.8,-1.1,0.1,2.3,0.6,1.1,1.9,45292.0,4.3,335.0,1.9,-0.2,0.031,10944.0,0.9,6.0,1.4,1.8,0.002,0.91,0.37,1.24,6.9,4.8,0.0246,13,78,-3,5,125.2,155,-86,69,0.4,0.007648,999999.99,99999.99,99999.99,0.12,0.07,0.05,-1
2014-07-27 09:00:00,2014,208,2469,51,52,54,23,4.7,4.4,-19.1,187.3,-4.1,-0.5,-1.4,-1.0,-1.1,0.1,1.7,0.6,1.0,1.2,48230.0,4.4,336.0,0.9,-1.0,0.038,14425.0,1.0,8.0,0.9,1.5,0.01,0.96,0.37,1.46,7.5,5.0,0.0212,10,78,-6,4,125.2,101,-68,34,-0.1,0.007648,999999.99,99999.99,99999.99,0.14,0.07,0.05,-1
2014-07-27 10:00:00,2014,208,2469,51,52,60,34,4.7,4.4,19.2,200.7,-3.9,-1.5,1.5,-0.8,2.0,0.1,1.6,0.4,0.9,1.2,55670.0,4.5,342.0,1.7,-3.9,0.033,11505.0,0.7,8.0,1.0,1.9,0.003,1.0,-0.68,1.56,7.7,5.0,0.02,10,78,-3,4,125.2,64,-44,20,0.3,0.007648,999999.99,99999.99,99999.99,0.11,0.07,0.05,-1
