Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2018-12-30 00:00:00,2018,364,2529,51,52,64,36,5.1,4.4,1.4,96.8,-0.5,4.3,0.1,4.2,1.1,0.4,2.6,1.8,0.9,1.6,129624.0,4.9,511.0,-2.2,-4.0,0.016,16448.0,0.4,8.0,0.5,0.8,0.002,2.27,-0.56,2.02,11.1,6.7,0.0097,20,0,-11,7,67.1,114,-65,49,2.1,0.006164,999999.99,99999.99,99999.99,0.27,0.17,0.13,-1
2018-12-30 01:00:00,2018,364,2529,51,52,58,35,5.5,4.8,-6.8,127.2,-2.9,3.8,-0.6,3.8,0.2,0.3,2.7,1.7,0.8,2.0,116939.0,4.3,510.0,-1.3,-4.1,0.019,8674.0,0.3,10.0,0.5,1.2,0.002,2.01,-0.1,1.45,9.6,6.4,0.0129,20,0,-13,7,67.1,46,-13,33,1.1,0.006164,999999.99,99999.99,99999.99,0.27,0.17,0.12,-1
2018-12-30 02:00:00,2018,364,2529,51,52,61,37,5.4,5.2,-17.2,131.9,-3.3,3.7,-1.5,3.9,-0.8,0.3,1.5,0.6,0.6,1.2,111662.0,4.0,509.0,-1.5,-4.2,0.018,15504.0,0.3,8.0,0.6,1.1,0.003,1.86,0.41,1.37,9.4,6.4,0.0134,20,0,-13,7,67.1,58,-14,44,1.1,0.006164,999999.99,99999.99,99999.99,0.31,0.19,0.13,-1
2018-12-30 03:00:00,2018,364,2529,51,52,61,37,5.4,4.4,-10.3,130.4,-2.8,3.3,-0.8,3.4,-0.4,0.3,3.0,1.1,1.5,2.3,115916.0,3.9,518.0,-0.8,-4.7,0.017,22223.0,0.6,12.0,1.5,2.3,0.003,1.87,0.21,1.36,9.5,6.4,0.0133,30,0,-12,15,67.1,56,-24,32,0.8,0.006164,999999.99,99999.99,99999.99,0.27,0.16,0.12,-1
2018-12-30 04:00:00,2018,364,2529,51,52,58,35,5.6,5.4,-30.4,128.3,-2.9,3.6,-2.7,3.8,-2.4,0.1,1.4,0.5,1.0,0.9,101296.0,3.8,515.0,-1.3,-2.9,0.013,9355.0,0.1,5.0,1.1,0.8,0.002,1.77,1.24,1.16,9.0,6.3,0.0148,30,0,-15,15,67.1,231,-145,87,2.5,0.006164,999999.99,99999.99,99999.99,0.25,0.17,0.13,-1
2018-12-30 05:00:00,2018,364,2529,51,52,60,36,5.8,5.0,-18.7,127.6,-2.9,3.8,-1.6,3.8,-1.5,0.1,2.8,0.8,1.0,2.5,93660.0,4.0,515.0,-1.9,-3.8,0.012,9296.0,0.3,6.0,0.6,1.6,0.002,1.86,0.77,1.1,8.9,6.4,0.0151,30,0,-22,15,67.1,193,-130,63,2.4,0.006164,999999.99,99999.99,99999.99,0.25,0.17,0.13,-1
2018-12-30 06:00:00,2018,364,2529,51,52,61,36,5.6,5.3,-28.9,115.1,-2.0,4.2,-2.6,4.2,-2.7,0.1,1.7,0.9,0.4,1.4,102202.0,3.7,523.0,-2.6,-2.9,0.013,10819.0,0.3,7.0,0.5,0.9,0.001,1.78,1.41,1.13,9.0,6.4,0.0147,27,0,-24,12,67.1,154,-87,67,2.2,0.006164,999999.99,99999.99,99999.99,0.28,0.17,0.12,-1
2018-12-30 07:00:00,2018,364,2529,51,52,60,37,5.1,4.5,-26.8,134.4,-2.8,2.9,-2.0,2.8,-2.2,0.2,2.4,1.0,1.5,1.6,115112.0,3.7,521.0,-1.8,-3.8,0.017,21247.0,0.3,5.0,1.1,1.3,0.004,1.79,1.15,1.44,9.8,6.6,0.0123,27,0,-22,12,67.1,321,-227,94,2.7,0.006164,999999.99,99999.99,99999.99,0.28,0.17,0.12,-1
2018-12-30 08:00:00,2018,364,2529,51,52,60,36,5.0,4.2,-4.6,169.2,-4.1,0.8,-0.3,0.8,-0.4,0.1,2.7,0.7,1.6,2.0,111239.0,3.5,516.0,-0.6,-4.9,0.02,22799.0,0.7,10.0,1.2,1.5,0.005,1.68,0.21,1.4,9.7,6.5,0.0128,27,0,-16,12,67.1,372,-272,100,2.7,0.006164,999999.99,99999.99,99999.99,0.27,0.16,0.12,-1
2018-12-30 09:00:00,2018,364,2529,51,52,59,35,4.3,3.9,-20.4,167.2,-3.6,0.8,-1.4,0.6,-1.5,0.3,1.5,0.6,1.1,0.8,143313.0,3.9,523.0,-0.4,-4.7,0.025,19829.0,0.3,4.0,1.0,0.6,0.004,1.96,0.78,2.38,12.0,6.9,0.0082,20,0,-18,7,67.1,292,-219,73,2.4,0.006164,999999.99,99999.99,99999.99,0.26,0.17,0.12,-1
2018-12-30 10:00:00,2018,364,2529,51,52,62,36,4.5,3.9,17.6,170.0,-3.7,0.6,1.2,0.7,1.1,0.2,2.1,1.0,1.2,1.4,141935.0,4.0,528.0,-0.1,-5.9,0.023,14494.0,0.4,7.0,0.9,0.8,0.005,2.03,-0.58,2.22,11.7,6.9,0.0086,20,0,-18,7,67.1,181,-135,46,0.6,0.006164,999999.99,99999.99,99999.99,0.28,0.17,0.12,-1
2018-12-30 11:00:00,2018,364,2529,51,52,62,38,4.1,3.1,-10.0,117.7,-1.4,2.7,-0.5,2.6,-0.8,0.5,2.6,0.8,1.4,2.1,144522.0,4.1,547.0,-0.7,-3.4,0.025,13352.0,0.3,8.0,0.7,1.1,0.003,2.25,0.44,2.77,13.5,7.3,0.0065,20,0,-13,7,67.1,193,-152,41,0.9,0.006164,999999.99,99999.99,99999.99,0.28,0.17,0.12,-1
2018-12-30 12:00:00,2018,364,2529,51,52,60,37,4.2,2.3,-39.7,95.9,-0.2,1.8,-1.5,1.7,-1.7,0.2,3.4,1.4,1.9,2.4,152459.0,4.5,564.0,1.1,-2.6,0.032,9677.0,0.2,4.0,0.7,0.9,0.003,2.7,0.96,2.98,14.2,7.5,0.0059,20,0,-13,7,67.1,212,-168,45,1.3,0.006164,999999.99,99999.99,99999.99,0.27,0.17,0.13,-1
2018-12-30 13:00:00,2018,364,2529,51,52,61,34,3.8,2.8,36.0,224.6,-1.6,-1.6,1.6,-1.5,1.7,0.4,2.4,1.0,1.7,1.5,159077.0,4.7,562.0,1.2,-3.6,0.032,11715.0,0.2,3.0,0.5,0.4,0.002,2.8,-0.96,3.89,16.0,7.7,0.0046,20,0,-16,7,67.1,163,-106,57,1.2,0.006164,999999.99,99999.99,99999.99,0.26,0.18,0.13,-1
2018-12-30 14:00:00,2018,364,2529,51,52,59,36,4.1,3.7,30.0,229.2,-2.1,-2.4,1.8,-2.3,1.9,0.3,1.7,0.6,1.1,1.1,147690.0,4.8,568.0,1.7,-3.6,0.03,8842.0,0.2,4.0,0.6,0.7,0.003,2.9,-1.08,3.28,15.2,7.8,0.0052,20,0,-15,7,67.1,126,-66,60,0.7,0.006164,999999.99,99999.99,99999.99,0.28,0.17,0.13,-1
2018-12-30 15:00:00,2018,364,2529,51,52,60,37,3.6,3.0,23.0,152.1,-2.5,1.3,1.2,1.3,1.2,0.4,1.9,1.2,1.4,0.4,164199.0,5.3,569.0,0.2,-2.8,0.031,9363.0,0.2,7.0,0.6,0.3,0.002,3.22,-0.68,4.98,18.2,7.9,0.0036,30,0,-13,15,67.1,229,-164,64,0.6,0.006164,999999.99,99999.99,99999.99,0.26,0.17,0.12,-1
2018-12-30 16:00:00,2018,364,2529,51,52,60,35,4.0,3.4,0.6,178.5,-3.4,0.1,0.0,0.1,0.0,0.5,2.2,1.1,1.5,1.1,166069.0,5.6,563.0,0.8,-2.3,0.033,10431.0,0.3,4.0,0.5,0.2,0.003,3.36,-0.0,4.29,16.7,7.7,0.0043,30,0,-10,15,67.1,343,-280,63,1.2,0.006164,999999.99,99999.99,99999.99,0.28,0.17,0.13,-1
2018-12-30 17:00:00,2018,364,2529,51,52,60,36,4.5,4.0,8.0,120.4,-2.0,3.4,0.5,3.3,0.8,0.3,2.1,1.2,1.1,1.3,159508.0,5.9,562.0,-0.4,-2.7,0.031,6515.0,0.5,4.0,0.5,0.6,0.003,3.5,-0.45,3.49,15.2,7.6,0.0052,30,0,-2,15,67.1,209,-129,80,0.7,0.006164,999999.99,99999.99,99999.99,0.28,0.18,0.13,-1
2018-12-30 18:00:00,2018,364,2529,51,52,61,37,4.1,2.8,10.7,145.5,-2.2,1.5,0.5,1.4,0.7,0.5,2.9,1.7,1.7,1.7,160111.0,5.6,553.0,-0.2,-2.9,0.031,11267.0,0.2,6.0,0.4,0.5,0.002,3.21,-0.39,4.0,16.0,7.6,0.0047,20,0,0,7,67.1,343,-321,21,0.8,0.006164,999999.99,99999.99,99999.99,0.29,0.18,0.13,-1
2018-12-30 19:00:00,2018,364,2529,51,52,60,36,3.9,2.9,2.5,80.1,0.5,2.8,0.1,2.7,0.6,0.9,2.8,2.2,1.5,0.9,146146.0,5.3,564.0,-0.6,-2.9,0.031,21872.0,0.4,8.0,0.7,0.3,0.004,3.16,-0.34,3.98,16.6,7.9,0.0043,20,0,-1,7,67.1,93,-63,30,0.6,0.006164,999999.99,99999.99,99999.99,0.28,0.18,0.13,-1
