Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2017-03-28 00:00:00,2017,87,2505,51,52,61,36,7.5,5.9,-30.8,339.9,4.8,-1.7,-3.0,0.2,-3.4,0.5,4.3,2.0,2.7,2.8,273169.0,4.2,660.0,4.0,-2.4,0.052,42698.0,0.4,15.0,2.0,2.4,0.005,3.69,2.24,1.25,9.0,6.3,0.0146,53,57,-39,56,83.4,461,-308,153,2.7,0.00641,999999.99,99999.99,99999.99,0.17,0.09,0.07,-1
2017-03-28 01:00:00,2017,87,2505,51,52,60,34,7.2,5.9,2.0,309.3,3.7,-4.5,0.2,-4.0,-2.1,0.3,3.9,1.4,1.5,3.3,250499.0,4.0,659.0,1.8,0.0,0.048,31364.0,0.3,14.0,1.3,2.8,0.005,3.46,1.38,1.22,9.2,6.4,0.0142,53,57,-54,56,83.4,674,-479,196,3.9,0.00641,999999.99,99999.99,99999.99,0.18,0.09,0.07,-1
2017-03-28 02:00:00,2017,87,2505,51,52,60,36,6.2,4.7,-25.9,321.8,3.3,-2.6,-2.0,-1.3,-3.0,0.2,3.8,1.5,2.1,2.8,266330.0,3.9,674.0,2.8,-1.6,0.052,33377.0,0.3,17.0,1.7,2.0,0.008,3.57,2.02,1.67,10.7,6.9,0.0103,53,57,-49,56,83.4,512,-337,175,3.0,0.00641,999999.99,99999.99,99999.99,0.19,0.1,0.07,-1
2017-03-28 03:00:00,2017,87,2505,51,52,61,37,6.1,5.1,-41.3,356.9,3.8,-0.2,-3.4,1.4,-3.1,0.1,2.9,1.0,2.2,1.5,257102.0,3.9,683.0,4.5,-2.0,0.053,30986.0,0.3,12.0,1.6,1.1,0.007,3.68,2.12,1.68,11.1,7.1,0.0097,53,57,-60,56,83.4,824,-590,235,4.8,0.00641,999999.99,99999.99,99999.99,0.18,0.09,0.06,-1
2017-03-28 04:00:00,2017,87,2505,51,52,60,36,5.6,2.8,49.7,317.8,1.3,-1.2,2.1,-2.0,1.4,0.2,4.7,2.4,2.7,2.9,226967.0,3.8,703.0,3.1,1.8,0.043,20017.0,0.3,20.0,2.2,2.0,0.006,3.68,-0.98,1.79,12.2,7.7,0.0079,53,57,-53,56,83.4,572,-456,116,3.6,0.00641,999999.99,99999.99,99999.99,0.18,0.1,0.07,-1
2017-03-28 05:00:00,2017,87,2505,51,52,61,36,5.3,4.6,27.8,319.7,3.1,-2.7,2.2,-3.3,1.0,0.1,2.3,1.1,1.4,1.4,195328.0,3.2,681.0,1.1,2.0,0.044,19311.0,0.3,11.0,1.5,1.4,0.004,2.91,-0.68,1.53,11.5,7.5,0.009,53,57,-49,56,83.4,242,-163,79,1.0,0.00641,999999.99,99999.99,99999.99,0.18,0.11,0.08,-1
2017-03-28 06:00:00,2017,87,2505,51,52,59,36,5.1,4.5,8.0,293.7,1.8,-4.1,0.6,-4.1,-0.8,0.1,2.2,1.2,0.9,1.7,193029.0,2.9,690.0,-0.8,0.2,0.045,14410.0,0.2,12.0,0.8,1.5,0.003,2.72,0.55,1.49,11.5,7.6,0.009,33,57,-41,18,83.4,348,-265,82,1.3,0.00641,999999.99,99999.99,99999.99,0.16,0.08,0.06,-1
2017-03-28 07:00:00,2017,87,2505,51,52,61,37,4.8,3.8,14.7,291.2,1.3,-3.4,1.0,-3.5,0.0,0.3,2.7,2.2,1.4,0.9,199221.0,2.6,692.0,-0.4,0.7,0.047,22333.0,0.2,24.0,1.4,0.9,0.004,2.47,-0.0,1.54,11.6,7.6,0.0088,33,57,-35,18,83.4,322,-233,88,1.4,0.00641,999999.99,99999.99,99999.99,0.17,0.09,0.07,-1
2017-03-28 08:00:00,2017,87,2505,51,52,59,35,5.0,4.2,4.7,267.2,-0.2,-4.2,0.3,-4.1,-0.8,0.3,2.6,1.8,1.0,1.5,208503.0,2.7,708.0,-1.1,0.1,0.046,25514.0,0.2,18.0,1.1,1.5,0.005,2.68,0.57,1.51,11.6,7.7,0.0088,33,57,-36,18,83.4,318,-246,72,1.2,0.00641,999999.99,99999.99,99999.99,0.18,0.11,0.08,-1
2017-03-28 09:00:00,2017,87,2505,51,52,59,32,4.7,4.1,-28.4,354.1,3.5,-0.4,-1.9,0.1,-1.9,0.1,2.1,0.9,1.7,0.9,221457.0,2.9,674.0,2.1,-1.9,0.051,23611.0,0.2,10.0,1.5,0.9,0.007,2.65,1.28,1.91,12.2,7.5,0.008,37,57,-43,22,83.4,499,-349,150,2.6,0.00641,999999.99,99999.99,99999.99,0.19,0.11,0.08,-1
