Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2016-09-11 00:00:00,2016,255,2498,51,52,62,25,2.7,2.6,-18.6,74.3,0.7,2.4,-0.8,2.1,-1.4,0.1,0.7,0.5,0.2,0.4,20766.0,4.5,350.0,-1.4,1.3,0.029,2590.0,0.2,4.0,0.2,0.5,0.003,1.03,0.49,3.83,13.7,6.6,0.0063,7,67,-4,3,87.5,46,-23,24,1.0,0.006829,999999.99,99999.99,99999.99,0.17,0.1,0.07,-1
2016-09-11 01:00:00,2016,255,2498,51,52,58,23,3.0,1.4,32.0,105.9,-0.3,1.2,0.8,1.3,0.5,0.2,2.6,1.1,1.6,1.7,24718.0,4.3,349.0,-0.6,0.1,0.029,3579.0,0.2,4.0,1.3,1.2,0.003,0.98,-0.14,3.04,12.1,6.3,0.0082,7,67,-4,3,87.5,22,-4,17,0.3,0.006829,999999.99,99999.99,99999.99,0.16,0.09,0.07,-1
2016-09-11 02:00:00,2016,255,2498,51,52,60,18,3.2,2.7,21.2,89.9,0.0,2.5,1.0,2.6,0.3,0.1,1.6,0.7,0.4,1.4,25713.0,4.5,352.0,-2.2,-0.0,0.03,3913.0,0.2,5.0,0.6,1.0,0.003,1.04,-0.07,2.82,11.7,6.3,0.0087,7,67,-5,3,87.5,24,-4,20,0.1,0.006829,999999.99,99999.99,99999.99,0.16,0.08,0.06,-1
2016-09-11 03:00:00,2016,255,2498,51,52,59,17,3.1,2.8,-13.0,102.1,-0.6,2.6,-0.6,2.3,-1.4,0.1,1.3,1.1,0.4,0.7,23511.0,4.5,346.0,-2.7,1.7,0.028,2323.0,0.2,7.0,0.2,0.7,0.002,1.0,0.48,2.96,11.8,6.3,0.0085,3,67,-8,2,87.5,38,-3,35,0.2,0.006829,999999.99,99999.99,99999.99,0.15,0.09,0.06,-1
2016-09-11 04:00:00,2016,255,2498,51,52,59,20,3.1,3.0,-3.8,109.6,-1.0,2.9,-0.2,2.6,-1.1,0.1,0.5,0.3,0.1,0.4,20606.0,4.4,342.0,-3.3,1.3,0.031,2170.0,0.1,3.0,0.3,0.4,0.002,0.97,0.44,2.84,11.6,6.2,0.0089,3,67,-12,2,87.5,53,-20,33,0.2,0.006829,999999.99,99999.99,99999.99,0.16,0.09,0.06,-1
2016-09-11 05:00:00,2016,255,2498,51,52,60,18,3.0,2.6,-8.5,106.9,-0.8,2.5,-0.4,2.2,-1.3,0.1,1.4,0.6,0.5,1.1,23128.0,4.6,343.0,-2.6,1.4,0.028,11785.0,0.6,6.0,0.7,0.9,0.002,1.01,0.48,3.22,12.3,6.3,0.0079,3,67,-11,2,87.5,101,-54,48,0.5,0.006829,999999.99,99999.99,99999.99,0.17,0.1,0.08,-1
2016-09-11 06:00:00,2016,255,2498,51,52,60,15,2.8,2.5,-44.9,123.4,-1.0,1.5,-1.8,0.6,-2.2,0.2,1.2,0.3,0.8,0.9,16894.0,5.8,340.0,-1.5,1.9,0.031,721.0,0.3,1.0,0.4,0.6,0.004,1.26,0.78,4.47,14.6,6.6,0.0056,7,67,-9,3,87.5,218,-101,117,1.0,0.006829,999999.99,99999.99,99999.99,0.15,0.09,0.06,-1
2016-09-11 07:00:00,2016,255,2498,51,52,60,18,3.0,2.8,25.8,98.6,-0.4,2.5,1.2,2.8,-0.0,0.2,1.2,0.5,0.3,1.1,14932.0,6.0,343.0,-1.8,0.4,0.028,1555.0,0.2,2.0,0.3,1.2,0.004,1.31,0.07,3.97,14.0,6.7,0.0061,7,67,-11,3,87.5,209,-103,106,0.8,0.006829,999999.99,99999.99,99999.99,0.17,0.08,0.06,-1
2016-09-11 08:00:00,2016,255,2498,51,52,60,17,3.2,3.1,3.7,107.9,-1.0,3.0,0.2,2.7,-1.2,0.1,0.7,0.4,0.1,0.5,15286.0,6.6,341.0,-2.4,0.8,0.032,906.0,0.3,2.0,0.2,0.6,0.003,1.45,0.48,3.85,13.7,6.6,0.0063,7,67,-11,3,87.5,129,-22,107,1.3,0.006829,999999.99,99999.99,99999.99,0.16,0.09,0.06,-1
2016-09-11 09:00:00,2016,255,2498,51,52,59,16,3.3,3.2,-41.5,110.1,-0.8,2.2,-2.1,0.9,-3.0,0.1,0.9,0.6,0.5,0.5,15907.0,7.2,338.0,-1.9,2.1,0.035,3449.0,0.7,7.0,0.4,0.4,0.005,1.57,0.98,3.97,13.7,6.5,0.0063,7,67,-11,3,87.5,43,-11,32,0.7,0.006829,999999.99,99999.99,99999.99,0.17,0.1,0.07,-1
2016-09-11 10:00:00,2016,255,2498,51,52,61,16,3.3,3.2,-45.2,151.1,-2.0,1.1,-2.3,-0.3,-2.5,0.1,0.9,0.2,0.7,0.5,14812.0,7.6,337.0,-1.5,2.5,0.032,2285.0,0.3,2.0,0.5,0.3,0.004,1.63,0.84,4.16,14.1,6.6,0.006,7,67,-9,3,87.5,162,-120,42,0.8,0.006829,999999.99,99999.99,99999.99,0.15,0.08,0.06,-1
2016-09-11 11:00:00,2016,255,2498,51,52,58,10,3.1,3.1,-21.2,143.8,-2.3,1.7,-1.1,0.8,-1.9,0.1,0.5,0.2,0.2,0.4,10313.0,8.0,335.0,-1.9,2.2,0.027,1305.0,0.1,2.0,0.1,0.2,0.002,1.66,0.6,4.8,15.3,6.7,0.0051,7,67,-8,3,87.5,180,-111,69,1.1,0.006829,999999.99,99999.99,99999.99,0.16,0.1,0.07,-1
2016-09-11 12:00:00,2016,255,2498,51,52,61,20,4.2,3.8,-12.0,133.4,-2.6,2.7,-0.8,1.8,-2.1,0.5,1.8,0.6,1.0,1.4,10268.0,6.8,337.0,-1.4,0.6,0.01,1089.0,1.0,3.0,0.5,1.2,0.009,1.34,0.71,2.22,10.5,6.1,0.0109,10,67,-9,4,87.5,218,-112,106,1.1,0.006829,999999.99,99999.99,99999.99,0.17,0.09,0.06,-1
2016-09-11 13:00:00,2016,255,2498,51,52,60,17,5.3,5.0,-10.6,140.0,-3.8,3.2,-0.9,2.2,-2.5,0.2,1.6,0.6,0.3,1.4,12199.0,5.1,337.0,-1.2,0.0,0.004,2047.0,0.4,2.0,0.4,0.5,0.001,0.98,0.81,1.06,7.2,5.2,0.0231,10,67,-11,4,87.5,134,-86,48,1.1,0.006829,999999.99,99999.99,99999.99,0.16,0.1,0.07,-1
2016-09-11 14:00:00,2016,255,2498,51,52,62,16,5.9,5.6,-21.3,139.8,-4.0,3.4,-2.0,1.9,-3.5,0.2,1.8,0.3,0.5,1.7,11405.0,4.6,337.0,-1.0,1.7,0.003,2138.0,0.4,3.0,0.5,1.0,0.0,0.88,1.15,0.77,6.1,4.7,0.0317,10,67,-11,4,87.5,194,-153,41,1.4,0.006829,999999.99,99999.99,99999.99,0.17,0.09,0.07,-1
2016-09-11 15:00:00,2016,255,2498,51,52,59,12,5.9,5.9,-38.2,153.6,-4.1,2.1,-3.6,-0.0,-4.2,0.3,0.9,0.3,0.7,0.4,12438.0,5.3,341.0,-0.8,2.9,0.003,2499.0,0.9,3.0,0.5,0.3,0.0,1.04,1.43,0.89,6.7,5.0,0.0269,10,67,-9,4,87.5,333,-247,86,2.2,0.006829,999999.99,99999.99,99999.99,0.17,0.1,0.06,-1
2016-09-11 16:00:00,2016,255,2498,51,52,59,15,6.2,6.1,-37.0,169.4,-4.8,0.9,-3.7,-0.9,-3.7,0.2,0.7,0.3,0.6,0.4,12570.0,4.9,339.0,-0.4,2.5,0.004,2150.0,1.0,3.0,0.5,0.5,0.001,0.96,1.25,0.75,6.1,4.7,0.0325,10,67,-10,4,87.5,318,-255,63,2.0,0.006829,999999.99,99999.99,99999.99,0.16,0.09,0.06,-1
2016-09-11 17:00:00,2016,255,2498,51,52,59,10,6.4,6.3,-26.4,174.5,-5.6,0.5,-2.8,-0.7,-2.8,0.1,1.2,0.5,0.3,1.0,12903.0,4.1,333.0,-1.7,1.1,0.01,3219.0,0.6,3.0,0.2,0.6,0.002,0.79,0.93,0.59,5.3,4.3,0.0429,10,67,-11,4,87.5,286,-238,48,2.2,0.006829,999999.99,99999.99,99999.99,0.16,0.1,0.07,-1
2016-09-11 18:00:00,2016,255,2498,51,52,60,13,6.5,6.5,-26.1,183.9,-5.8,-0.4,-2.8,-1.5,-2.5,0.1,0.7,0.2,0.4,0.4,15298.0,4.3,332.0,-1.7,1.1,0.011,2343.0,0.1,1.0,0.2,0.4,0.004,0.83,0.83,0.61,5.3,4.3,0.0424,10,67,-11,4,87.5,152,-116,36,1.8,0.006829,999999.99,99999.99,99999.99,0.18,0.1,0.07,-1
2016-09-11 19:00:00,2016,255,2498,51,52,60,21,6.3,6.2,-33.7,192.6,-5.0,-1.1,-3.4,-2.2,-2.8,0.2,1.2,0.7,0.4,0.8,13824.0,5.6,330.0,-1.8,1.5,0.011,2913.0,1.2,2.0,0.2,0.5,0.002,1.06,0.96,0.83,6.2,4.7,0.031,10,67,-8,4,87.5,174,-116,58,2.0,0.006829,999999.99,99999.99,99999.99,0.15,0.1,0.07,-1
