Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2018-08-11 00:00:00,2018,223,2523,51,52,59,36,3.9,3.8,-7.0,32.0,3.2,2.0,-0.5,1.9,-0.8,0.1,0.9,0.5,0.8,0.3,52198.0,9.7,373.0,-2.0,2.7,0.013,1634.0,0.5,1.0,0.5,0.2,0.001,2.37,0.3,4.79,14.9,6.6,0.0054,13,0,3,5,69.3,88,-48,40,0.9,0.006198,999999.99,99999.99,99999.99,0.28,0.18,0.13,-1
2018-08-11 01:00:00,2018,223,2523,51,52,57,34,4.5,2.4,5.6,92.8,-0.1,2.4,0.2,2.4,-0.2,0.9,3.9,3.4,0.6,1.7,58665.0,9.7,365.0,-2.6,2.4,0.017,5716.0,0.9,7.0,0.5,0.6,0.004,2.3,0.07,3.73,12.6,6.1,0.0075,13,0,3,5,69.3,97,-45,52,1.3,0.006198,999999.99,99999.99,99999.99,0.28,0.16,0.13,-1
2018-08-11 02:00:00,2018,223,2523,51,52,62,34,5.8,4.7,1.1,133.8,-3.3,3.4,0.1,3.3,-0.6,1.1,3.4,1.4,1.4,2.8,60687.0,10.5,361.0,-3.5,2.4,0.017,9672.0,1.6,6.0,1.0,1.5,0.004,2.44,0.22,2.45,10.1,5.7,0.0117,13,0,5,5,69.3,71,-9,61,1.2,0.006198,999999.99,99999.99,99999.99,0.29,0.19,0.13,-1
2018-08-11 03:00:00,2018,223,2523,51,52,59,36,7.2,6.9,21.2,121.6,-3.4,5.5,2.5,6.0,1.0,0.4,1.7,1.1,0.5,1.1,58036.0,10.8,364.0,-5.0,2.2,0.013,9530.0,1.3,5.0,0.5,1.2,0.002,2.51,-0.36,1.62,8.3,5.4,0.0172,17,0,6,6,69.3,53,-7,46,0.7,0.006198,999999.99,99999.99,99999.99,0.28,0.19,0.13,-1
2018-08-11 04:00:00,2018,223,2523,51,52,60,37,9.5,9.3,15.6,117.4,-4.1,8.0,2.5,8.4,0.1,1.5,2.1,1.5,1.3,0.9,41739.0,12.6,370.0,-6.8,3.2,0.009,4695.0,1.2,5.0,0.8,1.2,0.001,2.98,-0.04,0.99,6.9,5.1,0.0249,17,0,8,6,69.3,122,-31,90,1.3,0.006198,999999.99,99999.99,99999.99,0.26,0.16,0.12,-1
2018-08-11 05:00:00,2018,223,2523,51,52,62,37,11.0,10.9,14.1,116.3,-4.7,9.5,2.6,9.8,-0.7,0.3,1.5,1.2,0.5,0.7,42964.0,14.9,370.0,-7.3,4.3,0.008,8012.0,1.3,5.0,0.5,0.6,0.001,3.52,0.26,0.88,6.5,4.9,0.0282,17,0,3,6,69.3,185,-75,110,1.3,0.006198,999999.99,99999.99,99999.99,0.23,0.16,0.12,-1
2018-08-11 06:00:00,2018,223,2523,51,52,60,35,10.3,10.0,26.2,111.9,-3.3,8.3,4.4,9.3,1.0,1.1,2.5,0.8,1.2,2.1,47847.0,16.4,368.0,-6.2,3.3,0.006,8146.0,3.3,3.0,0.5,0.7,0.001,3.8,-0.37,1.13,7.2,5.1,0.0227,17,0,1,6,69.3,173,-78,95,1.2,0.006198,999999.99,99999.99,99999.99,0.29,0.18,0.14,-1
2018-08-11 07:00:00,2018,223,2523,51,52,64,39,5.4,1.3,62.0,312.8,0.4,-0.5,1.2,0.0,1.3,2.4,5.6,1.8,3.6,3.9,56601.0,27.0,381.0,-2.0,4.0,0.008,10292.0,5.5,6.0,1.8,1.1,0.003,6.75,-0.5,7.12,18.3,6.9,0.0035,17,0,6,6,69.3,243,-172,71,0.8,0.006198,999999.99,99999.99,99999.99,0.28,0.17,0.12,-1
2018-08-11 08:00:00,2018,223,2523,51,52,60,37,8.9,8.2,46.7,322.7,4.5,-3.4,6.0,-0.5,6.9,1.0,3.5,1.3,1.9,2.6,73918.0,12.5,393.0,0.7,1.7,0.031,11924.0,1.4,4.0,0.5,1.0,0.008,3.62,-2.71,1.33,7.8,5.3,0.0195,17,0,1,6,69.3,77,-42,35,-0.0,0.006198,999999.99,99999.99,99999.99,0.26,0.16,0.12,-1
2018-08-11 09:00:00,2018,223,2523,51,52,59,35,8.0,7.7,15.5,317.7,5.5,-5.0,2.0,-3.5,4.1,0.3,2.3,0.9,0.9,1.9,76872.0,13.5,388.0,1.3,3.5,0.038,4787.0,0.9,4.0,0.2,0.8,0.003,3.91,-1.59,1.8,8.9,5.6,0.015,17,0,4,6,69.3,43,-17,27,-0.2,0.006198,999999.99,99999.99,99999.99,0.26,0.16,0.12,-1
