Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2019-05-26 00:00:00,2019,146,2534,51,52,60,36,1.8,1.6,-29.9,329.1,1.2,-0.7,-0.8,-0.4,-1.0,0.1,0.6,0.3,0.4,0.3,19621.0,6.1,331.0,1.8,-1.4,0.007,1031.0,0.3,1.0,0.2,0.2,0.001,1.15,0.33,11.59,22.7,6.8,0.0023,7,0,-5,3,69.8,51,-23,28,0.3,0.006065,999999.99,99999.99,99999.99,0.27,0.18,0.13,-1
2019-05-26 01:00:00,2019,146,2534,51,52,56,31,1.6,1.3,-65.5,295.9,0.2,-0.5,-1.2,-0.1,-1.3,0.3,0.9,0.7,0.3,0.3,20894.0,6.0,326.0,1.5,-1.8,0.006,2350.0,0.5,5.0,0.2,0.9,0.001,1.09,0.42,14.55,25.0,6.8,0.0019,7,0,-4,3,69.8,76,-31,46,0.8,0.006065,999999.99,99999.99,99999.99,0.29,0.18,0.13,-1
2019-05-26 02:00:00,2019,146,2534,51,52,61,36,1.4,1.1,-66.4,273.3,0.0,-0.4,-1.0,-0.1,-1.1,0.3,0.9,0.6,0.3,0.5,16444.0,6.8,321.0,1.8,-2.2,0.005,3592.0,0.6,2.0,0.2,0.4,0.001,1.19,0.35,20.9,29.9,6.9,0.0013,7,0,-2,3,69.8,75,-27,48,1.0,0.006065,999999.99,99999.99,99999.99,0.27,0.16,0.12,-1
2019-05-26 03:00:00,2019,146,2534,51,52,59,36,1.3,1.1,19.0,162.4,-1.0,0.3,0.4,0.2,0.5,0.3,0.8,0.5,0.5,0.4,18316.0,7.1,320.0,1.5,-1.5,0.004,894.0,0.1,1.0,0.4,0.3,0.001,1.23,-0.16,25.64,32.8,6.8,0.0011,7,0,0,3,69.8,46,-19,28,0.6,0.006065,999999.99,99999.99,99999.99,0.3,0.19,0.14,-1
2019-05-26 04:00:00,2019,146,2534,51,52,60,37,1.1,0.6,-26.8,154.5,-0.5,0.2,-0.3,0.3,-0.3,0.5,1.0,0.5,0.6,0.6,17071.0,7.3,321.0,1.6,-1.4,0.004,1533.0,0.5,2.0,0.4,0.2,0.001,1.28,0.1,36.5,39.4,6.9,0.0008,7,0,2,3,69.8,43,-10,33,0.7,0.006065,999999.99,99999.99,99999.99,0.3,0.19,0.14,-1
2019-05-26 05:00:00,2019,146,2534,51,52,59,33,1.2,1.1,-2.1,160.9,-1.0,0.4,0.0,0.4,0.1,0.3,0.7,0.4,0.4,0.3,18192.0,7.6,318.0,1.2,-1.6,0.004,2409.0,0.5,3.0,0.2,0.1,0.0,1.3,-0.03,32.18,36.5,6.8,0.0009,7,0,2,3,69.8,57,-22,35,0.6,0.006065,999999.99,99999.99,99999.99,0.3,0.18,0.13,-1
2019-05-26 06:00:00,2019,146,2534,51,52,60,36,1.8,0.8,-11.5,175.3,-0.8,0.1,-0.2,0.1,-0.2,0.4,1.7,1.0,1.1,0.7,23583.0,6.2,314.0,1.2,-1.6,0.006,2675.0,0.5,6.0,0.8,0.9,0.002,1.05,0.06,12.1,21.7,6.4,0.0025,3,0,0,2,69.8,57,-29,27,0.7,0.006065,999999.99,99999.99,99999.99,0.31,0.19,0.14,-1
2019-05-26 07:00:00,2019,146,2534,51,52,60,37,2.5,2.3,0.9,132.0,-1.5,1.7,0.0,1.7,0.1,0.2,0.9,0.4,0.2,0.7,18079.0,6.0,313.0,0.2,-1.6,0.005,1814.0,0.7,3.0,0.4,0.6,0.001,1.0,-0.03,5.85,15.3,6.2,0.0051,3,0,1,2,69.8,56,-31,25,0.8,0.006065,999999.99,99999.99,99999.99,0.27,0.18,0.13,-1
2019-05-26 08:00:00,2019,146,2534,51,52,62,37,2.5,2.0,0.6,115.9,-0.9,1.8,0.0,1.8,0.1,0.3,1.4,0.8,0.4,1.0,15994.0,5.7,316.0,0.6,-0.9,0.007,2020.0,0.8,5.0,1.2,0.7,0.001,0.98,-0.03,5.48,15.1,6.3,0.0052,3,0,1,2,69.8,63,-30,33,1.0,0.006065,999999.99,99999.99,99999.99,0.25,0.17,0.12,-1
2019-05-26 09:00:00,2019,146,2534,51,52,60,36,1.9,1.2,44.8,29.4,0.8,0.4,0.9,0.4,0.9,0.1,1.4,0.3,1.1,0.8,15838.0,6.3,326.0,1.5,-1.3,0.007,3136.0,0.4,2.0,0.4,0.2,0.001,1.15,-0.29,10.47,21.5,6.8,0.0026,3,0,1,2,69.8,50,-23,27,0.9,0.006065,999999.99,99999.99,99999.99,0.3,0.19,0.14,-1
