Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2014-12-15 00:00:00,2014,349,2474,51,52,59,34,8.4,6.2,20.7,133.1,-4.0,4.3,2.2,4.0,2.7,0.3,5.5,1.3,3.4,4.2,63057.0,7.7,431.0,-4.6,-1.9,0.046,7988.0,0.9,8.0,2.5,3.2,0.008,2.83,-1.16,0.87,7.1,5.4,0.0235,17,166,-15,6,164.0,61,-8,53,-0.2,0.008917,999999.99,99999.99,99999.99,0.3,0.18,0.08,-1
2014-12-15 01:00:00,2014,349,2474,51,52,53,28,8.8,7.3,26.7,133.7,-4.5,4.7,3.3,4.4,3.7,0.2,4.6,2.0,2.1,3.6,58773.0,8.1,432.0,-4.6,-3.6,0.042,6493.0,0.7,10.0,1.5,2.5,0.007,2.95,-1.6,0.81,7.0,5.4,0.0244,17,166,-14,6,164.0,85,-39,45,0.4,0.008917,999999.99,99999.99,99999.99,0.28,0.18,0.09,-1
2014-12-15 02:00:00,2014,349,2474,51,52,63,38,8.8,7.8,-17.7,142.3,-5.9,4.6,-2.4,4.7,-2.1,0.2,3.7,1.8,1.4,2.9,66353.0,8.1,425.0,-4.9,0.8,0.048,11691.0,0.9,11.0,1.3,2.0,0.007,2.91,0.89,0.85,6.9,5.2,0.0252,17,166,-13,6,164.0,76,-18,58,0.1,0.008917,999999.99,99999.99,99999.99,0.28,0.17,0.08,-1
2014-12-15 03:00:00,2014,349,2474,51,52,60,33,9.3,8.1,-17.7,115.4,-3.3,6.9,-2.4,6.9,-2.3,0.2,4.4,1.1,2.0,3.7,65627.0,8.7,441.0,-5.3,0.2,0.043,8314.0,0.6,5.0,1.4,2.1,0.003,3.31,1.01,0.81,7.0,5.4,0.0243,27,166,-18,12,164.0,128,-61,66,1.0,0.008917,999999.99,99999.99,99999.99,0.3,0.17,0.09,-1
2014-12-15 04:00:00,2014,349,2474,51,52,66,39,10.2,8.7,19.6,132.1,-5.5,6.1,2.9,6.2,2.7,0.2,5.1,1.5,1.3,4.7,83621.0,7.1,453.0,-2.1,-3.1,0.038,18680.0,0.6,16.0,1.9,3.0,0.004,2.8,-1.22,0.6,5.9,4.8,0.034,27,166,-21,12,164.0,165,-83,82,1.0,0.008917,999999.99,99999.99,99999.99,0.22,0.15,0.08,-1
2014-12-15 05:00:00,2014,349,2474,51,52,51,25,9.7,7.5,33.6,135.8,-4.5,4.4,4.2,4.8,3.8,0.6,6.0,1.2,3.6,4.6,122862.0,7.4,476.0,1.2,-3.7,0.05,30123.0,0.6,7.0,2.3,3.2,0.013,3.36,-1.81,0.82,6.7,5.1,0.0267,27,166,-13,12,164.0,111,-48,63,0.6,0.008917,999999.99,99999.99,99999.99,0.22,0.14,0.08,-1
2014-12-15 06:00:00,2014,349,2474,51,52,56,30,9.4,8.4,19.9,137.9,-5.9,5.3,2.9,5.7,2.1,0.2,4.2,0.8,2.2,3.4,138697.0,7.6,471.0,0.2,-2.5,0.057,11285.0,0.4,6.0,1.5,2.3,0.004,3.46,-0.99,0.96,6.9,5.1,0.0249,30,166,-11,15,164.0,72,-33,39,0.0,0.008917,999999.99,99999.99,99999.99,0.18,0.13,0.08,-1
2014-12-15 07:00:00,2014,349,2474,51,52,58,31,9.7,9.3,-22.3,139.8,-6.6,5.6,-3.5,4.9,-4.4,0.1,2.4,1.3,1.2,1.7,113568.0,7.1,459.0,-1.2,2.1,0.048,9175.0,0.4,10.0,1.0,1.0,0.004,2.98,2.02,0.76,6.3,4.9,0.0299,30,166,-14,15,164.0,177,-124,53,0.7,0.008917,999999.99,99999.99,99999.99,0.2,0.13,0.08,-1
2014-12-15 08:00:00,2014,349,2474,51,52,60,31,9.0,7.2,-41.6,111.0,-1.9,5.0,-4.8,3.9,-5.7,0.4,4.8,2.9,2.4,3.0,153829.0,7.8,490.0,0.7,1.0,0.058,21337.0,0.6,18.0,1.4,1.8,0.01,3.85,2.79,1.13,7.6,5.4,0.0206,30,166,-27,15,164.0,525,-388,136,2.2,0.008917,999999.99,99999.99,99999.99,0.2,0.13,0.08,-1
2014-12-15 09:00:00,2014,349,2474,51,52,55,32,8.9,7.9,2.1,114.0,-3.2,7.2,0.3,7.1,-1.3,0.4,3.7,1.9,0.8,3.0,151138.0,7.5,484.0,0.2,-2.0,0.062,21965.0,0.9,12.0,0.8,2.2,0.01,3.66,0.63,1.1,7.4,5.3,0.0214,33,166,-35,18,164.0,576,-333,242,3.9,0.008917,999999.99,99999.99,99999.99,0.19,0.12,0.08,-1
