Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2019-01-29 00:00:00,2019,29,2530,51,52,52,31,3.5,3.3,-12.3,55.2,1.8,2.6,-0.7,2.7,0.4,0.2,1.3,1.2,0.3,0.4,32534.0,4.1,368.0,0.1,0.1,0.008,8027.0,0.5,6.0,0.6,0.4,0.003,0.96,-0.15,2.24,10.6,6.2,0.0105,17,13,-4,6,70.9,29,-9,20,0.1,0.006146,999999.99,99999.99,99999.99,0.32,0.19,0.14,-1
2019-01-29 01:00:00,2019,29,2530,51,52,61,29,3.6,3.6,4.1,131.4,-2.4,2.7,0.3,2.4,1.4,0.1,0.7,0.4,0.4,0.3,37218.0,3.0,337.0,-1.5,-0.9,9.999,10895.0,1.0,8.0,1.0,0.7,9.999,0.68,-0.47,1.59,8.1,5.3,0.0181,17,13,-2,6,70.9,26,-7,18,0.1,0.006146,999999.99,99999.99,99999.99,0.32,0.19,0.14,-1
2019-01-29 02:00:00,2019,29,2530,51,52,62,35,4.1,4.0,8.1,136.7,-2.9,2.7,0.6,2.3,1.6,0.3,1.1,0.6,0.5,0.8,37361.0,3.5,339.0,-1.7,-1.2,9.999,9256.0,0.8,5.0,1.2,1.1,9.999,0.8,-0.54,1.44,7.7,5.2,0.0199,17,13,-1,6,70.9,27,-10,16,0.7,0.006146,999999.99,99999.99,99999.99,0.28,0.18,0.13,-1
2019-01-29 03:00:00,2019,29,2530,51,52,64,38,4.4,3.2,-5.9,123.7,-1.8,2.7,-0.3,2.6,0.6,0.1,2.9,2.1,0.7,1.9,29916.0,3.6,344.0,-0.9,-0.6,0.011,9286.0,0.6,16.0,1.3,2.4,0.002,0.74,-0.21,1.22,7.4,5.2,0.0216,0,13,-2,0,70.9,23,-3,20,0.1,0.006146,999999.99,99999.99,99999.99,0.26,0.18,0.13,-1
2019-01-29 04:00:00,2019,29,2530,51,52,56,32,4.5,3.8,-4.1,98.4,-0.5,3.7,-0.3,3.6,0.8,0.1,2.3,1.2,0.7,1.9,33572.0,3.4,357.0,-2.1,-0.3,0.006,10084.0,0.7,9.0,1.1,2.5,0.003,0.74,-0.29,1.13,7.3,5.2,0.0222,0,13,-2,0,70.9,33,-1,32,0.3,0.006146,999999.99,99999.99,99999.99,0.26,0.17,0.12,-1
2019-01-29 05:00:00,2019,29,2530,51,52,58,33,4.4,4.4,32.6,128.7,-2.3,2.9,2.4,2.2,3.0,0.1,0.7,0.5,0.5,0.3,31100.0,3.4,341.0,-1.5,-4.2,9.999,7343.0,0.6,6.0,0.9,0.6,9.999,0.79,-1.02,1.17,7.1,5.0,0.0233,0,13,-3,0,70.9,17,-1,16,-0.2,0.006146,999999.99,99999.99,99999.99,0.26,0.17,0.13,-1
2019-01-29 06:00:00,2019,29,2530,51,52,60,35,4.0,3.1,18.3,129.4,-1.9,2.3,1.0,2.1,1.4,0.6,2.6,1.1,1.6,1.7,34095.0,4.7,341.0,0.3,-2.9,0.006,9713.0,1.0,9.0,1.6,1.4,0.001,0.93,-0.48,1.99,9.2,5.6,0.0139,0,13,0,0,70.9,17,0,17,-0.1,0.006146,999999.99,99999.99,99999.99,0.26,0.17,0.12,-1
2019-01-29 07:00:00,2019,29,2530,51,52,65,39,3.8,3.5,35.5,145.6,-2.4,1.6,2.0,1.3,2.2,0.5,1.4,0.8,0.7,0.9,33670.0,4.0,344.0,1.5,-2.7,0.009,11570.0,1.1,10.0,0.8,1.6,0.002,0.82,-0.76,1.87,9.1,5.6,0.0145,0,13,1,0,70.9,17,0,17,-0.2,0.006146,999999.99,99999.99,99999.99,0.29,0.17,0.13,-1
2019-01-29 08:00:00,2019,29,2530,51,52,59,35,2.8,2.1,31.0,191.5,-1.7,-0.4,1.1,-0.5,1.0,0.4,1.8,0.9,0.9,1.4,41890.0,5.8,354.0,2.5,-1.1,0.009,5581.0,0.5,5.0,0.7,1.0,0.001,1.26,-0.35,5.24,15.2,6.5,0.0051,0,13,4,0,70.9,20,-1,20,-0.2,0.006146,999999.99,99999.99,99999.99,0.28,0.17,0.14,-1
2019-01-29 09:00:00,2019,29,2530,51,52,60,35,2.8,2.0,13.8,89.8,0.0,1.9,0.5,1.8,0.7,0.5,2.1,0.9,1.1,1.5,43593.0,5.6,358.0,0.4,-1.4,0.009,5069.0,0.4,2.0,0.8,0.7,0.001,1.24,-0.25,5.11,15.1,6.5,0.0052,3,13,6,2,70.9,24,0,24,-0.1,0.006146,999999.99,99999.99,99999.99,0.26,0.17,0.13,-1
