Timestamp,YEAR,DOY,Bartels_rotation_number,ID_for_IMF_spacecraft,ID_for_SW_Plasma_spacecraft,num_points_IMF_averages,num_points_Plasma_averages,Scalar_B_nT,Vector_B_Magnitude_nT,Lat_Angle_of_B_GSE,Long_Angle_of_B_GSE,BX_nT_GSE_GSM,BY_nT_GSE,BZ_nT_GSE,BY_nT_GSM,BZ_nT_GSM,RMS_magnitude_nT,RMS_field_vector_nT,RMS_BX_GSE_nT,RMS_BY_GSE_nT,RMS_BZ_GSE_nT,SW_Plasma_Temperature_K,SW_Proton_Density_N_cm3,SW_Plasma_Speed_km_s,SW_Plasma_flow_long_angle,SW_Plasma_flow_lat_angle,Alpha_Prot_ratio,sigma_T_K,sigma_n_N_cm3,sigma_V_km_s,sigma_phi_V_degrees,sigma_theta_V_degrees,sigma_ratio,Flow_pressure,E_electric_field,Plasma_Beta,Alfen_mach_number,Magnetosonic_Mach_number,Quasy_Invariant,Kp_index,R_Sunspot_No,Dst_index_nT,ap_index_nT,f10.7_index,AE_index_nT,AL_index_nT,AU_index_nT,pc_index,Lyman_alpha,Proton_flux_>1_Mev,Proton_flux_>2_Mev,Proton_flux_>4_Mev,Proton_flux_>10_Mev,Proton_flux_>30_Mev,Proton_flux_>60_Mev,Flux_FLAG
2019-04-26 00:00:00,2019,116,2533,51,52,60,34,4.7,4.6,5.6,355.6,4.5,-0.4,0.5,-0.6,0.3,0.1,1.2,0.1,0.9,0.8,35699.0,3.1,384.0,0.9,0.5,0.02,7174.0,0.6,5.0,0.5,0.7,0.004,0.82,-0.12,0.96,7.2,5.3,0.023,7,0,-3,3,68.0,22,-10,11,0.3,0.006051,999999.99,99999.99,99999.99,0.27,0.18,0.14,-1
2019-04-26 01:00:00,2019,116,2533,51,52,60,32,4.6,4.4,20.6,15.8,4.0,1.1,1.6,0.3,1.9,0.1,1.4,0.6,1.0,0.7,41154.0,2.6,392.0,3.0,1.7,0.02,9628.0,0.6,10.0,1.4,1.1,0.006,0.72,-0.74,0.87,6.9,5.2,0.0252,7,0,-3,3,68.0,30,-13,17,-0.1,0.006051,999999.99,99999.99,99999.99,0.26,0.17,0.13,-1
2019-04-26 02:00:00,2019,116,2533,51,52,60,35,4.5,4.4,2.2,1.7,4.4,0.1,0.2,0.0,0.2,0.1,1.0,0.2,0.7,0.8,38596.0,2.5,378.0,2.2,-0.3,0.025,11589.0,0.5,8.0,1.0,0.8,0.003,0.66,-0.08,0.86,6.6,5.0,0.027,7,0,-2,3,68.0,31,-19,13,-0.1,0.006051,999999.99,99999.99,99999.99,0.27,0.18,0.13,-1
2019-04-26 03:00:00,2019,116,2533,51,52,59,32,4.3,4.1,10.4,0.8,4.1,0.1,0.8,-0.2,0.8,0.2,1.0,0.3,0.6,0.7,49478.0,2.7,381.0,3.3,0.9,0.023,19522.0,0.9,8.0,0.7,0.8,0.004,0.71,-0.3,1.08,7.3,5.2,0.0224,0,0,-4,0,68.0,29,-18,11,-0.1,0.006051,999999.99,99999.99,99999.99,0.28,0.17,0.12,-1
2019-04-26 04:00:00,2019,116,2533,51,52,61,37,4.2,4.1,17.3,3.3,3.9,0.2,1.2,-0.2,1.2,0.2,0.7,0.2,0.6,0.3,51256.0,3.1,388.0,2.9,0.1,0.021,9492.0,0.8,8.0,0.8,0.9,0.004,0.84,-0.47,1.31,8.1,5.6,0.018,0,0,-5,0,68.0,28,-14,14,-0.1,0.006051,999999.99,99999.99,99999.99,0.28,0.19,0.13,-1
2019-04-26 05:00:00,2019,116,2533,51,52,62,33,4.3,4.2,18.7,359.6,3.9,0.0,1.3,-0.4,1.2,0.1,0.8,0.1,0.8,0.3,42470.0,2.7,389.0,2.6,0.5,0.018,11915.0,1.1,5.0,0.8,0.8,0.002,0.73,-0.47,1.04,7.4,5.4,0.0215,0,0,-3,0,68.0,30,-13,17,-0.1,0.006051,999999.99,99999.99,99999.99,0.33,0.19,0.14,-1
2019-04-26 06:00:00,2019,116,2533,51,52,60,34,4.2,4.2,2.4,1.5,4.2,0.1,0.2,0.0,0.2,0.1,0.5,0.1,0.1,0.4,58487.0,2.9,395.0,2.8,-0.3,0.03,17042.0,0.6,6.0,0.3,0.6,0.0,0.85,-0.08,1.28,8.0,5.5,0.0185,3,0,-2,2,68.0,33,-20,12,-0.2,0.006051,999999.99,99999.99,99999.99,0.3,0.18,0.13,-1
2019-04-26 07:00:00,2019,116,2533,51,52,59,35,4.1,4.1,3.0,359.1,4.1,-0.1,0.2,-0.1,0.2,0.1,0.4,0.1,0.1,0.4,59190.0,3.1,394.0,2.8,0.1,9.999,7030.0,0.3,7.0,0.1,0.4,9.999,0.96,-0.08,1.44,8.5,5.6,0.0166,3,0,-2,2,68.0,43,-28,15,-0.3,0.006051,999999.99,99999.99,99999.99,0.27,0.19,0.14,-1
2019-04-26 08:00:00,2019,116,2533,51,52,60,35,4.1,4.1,-11.8,2.4,4.0,0.2,-0.8,0.4,-0.7,0.1,0.4,0.1,0.2,0.3,48603.0,2.7,394.0,3.2,0.3,0.017,9531.0,0.5,5.0,0.4,0.7,0.0,0.75,0.28,1.18,7.9,5.6,0.0191,3,0,-1,2,68.0,55,-31,24,-0.0,0.006051,999999.99,99999.99,99999.99,0.25,0.17,0.13,-1
2019-04-26 09:00:00,2019,116,2533,51,52,60,34,4.2,4.2,-18.2,6.5,4.0,0.5,-1.3,0.7,-1.2,0.1,0.3,0.1,0.3,0.2,40179.0,2.2,389.0,3.4,-0.2,9.999,8681.0,0.6,4.0,0.5,0.4,9.999,0.67,0.47,0.87,6.9,5.2,0.0252,7,0,-2,3,68.0,51,-35,16,0.2,0.006051,999999.99,99999.99,99999.99,0.28,0.18,0.13,-1
